,time (year),cbc,cbc1980,cbsr,ccsd,csr,elti,gbc,isr,nccr,pi,pu,tgir,tir,wbc
7202,2092.53,0.0550708,0.06,0.0164637,0.0350708,0.00868002,0.0168291,0.0214637,0.0251437,0.02,0.020639,0.0421727,0.0382928,0.0214637,0.0350708
7203,2092.55,0.0550925,0.06,0.0165993,0.0350925,0.00876176,0.016835,0.0215993,0.0253611,0.02,0.0207353,0.0419227,0.0384344,0.0215993,0.0350925
7204,2092.56,0.0551161,0.06,0.0167362,0.0351161,0.00884091,0.0168411,0.0217362,0.0255771,0.02,0.0208289,0.0416718,0.0385774,0.0217362,0.0351161
7205,2092.58,0.0551414,0.06,0.0168744,0.0351414,0.00891744,0.0168474,0.0218744,0.0257918,0.02,0.0209197,0.0414199,0.0387217,0.0218744,0.0351414
7206,2092.59,0.0551685,0.06,0.0170137,0.0351685,0.00899134,0.0168537,0.0220137,0.026005,0.02,0.0210076,0.0411671,0.0388674,0.0220137,0.0351685
7207,2092.61,0.0551973,0.06,0.0171542,0.0351973,0.00906259,0.0168602,0.0221542,0.0262168,0.02,0.0210926,0.0409134,0.0390144,0.0221542,0.0351973
7208,2092.62,0.0552279,0.06,0.0172958,0.0352279,0.00913118,0.0168668,0.0222958,0.026427,0.02,0.0211747,0.0406588,0.0391626,0.0222958,0.0352279
7209,2092.64,0.0552602,0.06,0.0174385,0.0352602,0.00919711,0.0168736,0.0224385,0.0266356,0.02,0.0212537,0.0404034,0.039312,0.0224385,0.0352602
7210,2092.66,0.0552942,0.06,0.0175822,0.0352942,0.00926036,0.0168804,0.0225822,0.0268425,0.02,0.0213296,0.040147,0.0394626,0.0225822,0.0352942
7211,2092.67,0.05533,0.06,0.0177269,0.03533,0.00932092,0.0168873,0.0227269,0.0270478,0.02,0.0214024,0.0398898,0.0396142,0.0227269,0.03533
7212,2092.69,0.0553674,0.06,0.0178725,0.0353674,0.00937878,0.0168944,0.0228725,0.0272513,0.02,0.021472,0.0396318,0.0397669,0.0228725,0.0353674
7213,2092.7,0.0554066,0.06,0.0180191,0.0354066,0.00943395,0.0169016,0.0230191,0.027453,0.02,0.0215383,0.039373,0.0399206,0.0230191,0.0354066
7214,2092.72,0.0554474,0.06,0.0181665,0.0354474,0.00948642,0.0169088,0.0231665,0.0276529,0.02,0.0216013,0.0391133,0.0400753,0.0231665,0.0354474
7215,2092.73,0.0554899,0.06,0.0183147,0.0354899,0.00953618,0.0169161,0.0233147,0.0278509,0.02,0.0216609,0.0388529,0.0402308,0.0233147,0.0354899
7216,2092.75,0.055534,0.06,0.0184637,0.035534,0.00958323,0.0169235,0.0234637,0.0280469,0.02,0.0217171,0.0385917,0.0403872,0.0234637,0.035534
7217,2092.77,0.0555798,0.06,0.0186134,0.0355798,0.00962758,0.016931,0.0236134,0.028241,0.02,0.0217698,0.0383298,0.0405445,0.0236134,0.0355798
7218,2092.78,0.0556272,0.06,0.0187639,0.0356272,0.00966923,0.0169386,0.0237639,0.0284331,0.02,0.0218191,0.0380671,0.0407025,0.0237639,0.0356272
7219,2092.8,0.0556762,0.06,0.0189149,0.0356762,0.00970817,0.0169462,0.0239149,0.0286231,0.02,0.0218648,0.0378037,0.0408612,0.0239149,0.0356762
7220,2092.81,0.0557268,0.06,0.0190666,0.0357268,0.00974442,0.0169539,0.0240666,0.028811,0.02,0.0219069,0.0375396,0.0410205,0.0240666,0.0357268
7221,2092.83,0.055779,0.06,0.0192189,0.035779,0.00977798,0.0169616,0.0242189,0.0289969,0.02,0.0219454,0.0372748,0.0411805,0.0242189,0.035779
7222,2092.84,0.0558327,0.06,0.0193717,0.0358327,0.00980885,0.0169694,0.0243717,0.0291805,0.02,0.0219802,0.0370094,0.0413411,0.0243717,0.0358327
7223,2092.86,0.055888,0.06,0.0195249,0.035888,0.00983706,0.0169773,0.0245249,0.029362,0.02,0.0220114,0.0367433,0.0415022,0.0245249,0.035888
7224,2092.88,0.0559449,0.06,0.0196786,0.0359449,0.0098626,0.0169851,0.0246786,0.0295412,0.02,0.0220388,0.0364766,0.0416638,0.0246786,0.0359449
7225,2092.89,0.0560032,0.06,0.0198327,0.0360032,0.0098855,0.016993,0.0248327,0.0297182,0.02,0.0220626,0.0362093,0.0418258,0.0248327,0.0360032
7226,2092.91,0.056063,0.06,0.0199872,0.036063,0.00990575,0.0170009,0.0249872,0.029893,0.02,0.0220825,0.0359414,0.0419881,0.0249872,0.036063
7227,2092.92,0.0561244,0.06,0.020142,0.0361244,0.00992339,0.0170089,0.025142,0.0300654,0.02,0.0220987,0.0356729,0.0421509,0.025142,0.0361244
7228,2092.94,0.0561871,0.06,0.020297,0.0361871,0.00993842,0.0170168,0.025297,0.0302354,0.02,0.022111,0.0354038,0.0423139,0.025297,0.0361871
7229,2092.95,0.0562513,0.06,0.0204523,0.0362513,0.00995086,0.0170248,0.0254523,0.0304032,0.02,0.0221196,0.0351342,0.0424771,0.0254523,0.0362513
7230,2092.97,0.056317,0.06,0.0206078,0.036317,0.00996074,0.0170328,0.0256078,0.0305685,0.02,0.0221243,0.0348641,0.0426406,0.0256078,0.036317
7231,2092.98,0.056384,0.06,0.0207634,0.036384,0.00996807,0.0170407,0.0257634,0.0307315,0.02,0.0221252,0.0345935,0.0428041,0.0257634,0.036384
7232,2093.0,0.0564525,0.06,0.0209192,0.0364525,0.00997287,0.0170487,0.0259192,0.0308921,0.02,0.0221222,0.0343224,0.0429678,0.0259192,0.0364525
7233,2093.02,0.0565223,0.06,0.021075,0.0365223,0.00997517,0.0170566,0.026075,0.0310502,0.02,0.0221153,0.0340509,0.0431316,0.026075,0.0365223
7234,2093.03,0.0565934,0.06,0.0212309,0.0365934,0.00997499,0.0170645,0.0262309,0.0312059,0.02,0.0221046,0.0337789,0.0432954,0.0262309,0.0365934
7235,2093.05,0.0566658,0.06,0.0213867,0.0366658,0.00997236,0.0170724,0.0263867,0.0313591,0.02,0.0220899,0.0335065,0.0434591,0.0263867,0.0366658
7236,2093.06,0.0567396,0.06,0.0215426,0.0367396,0.0099673,0.0170802,0.0265426,0.0315099,0.02,0.0220715,0.0332336,0.0436228,0.0265426,0.0367396
7237,2093.08,0.0568147,0.06,0.0216983,0.0368147,0.00995984,0.017088,0.0266983,0.0316581,0.02,0.0220491,0.0329604,0.0437863,0.0266983,0.0368147
7238,2093.09,0.056891,0.06,0.0218539,0.036891,0.00995002,0.0170958,0.0268539,0.0318039,0.02,0.0220229,0.0326869,0.0439497,0.0268539,0.036891
7239,2093.11,0.0569685,0.06,0.0220094,0.0369685,0.00993786,0.0171035,0.0270094,0.0319472,0.02,0.0219929,0.0324129,0.0441128,0.0270094,0.0369685
7240,2093.12,0.0570473,0.06,0.0221647,0.0370473,0.0099234,0.0171111,0.0271647,0.0320881,0.02,0.021959,0.0321387,0.0442758,0.0271647,0.0370473
7241,2093.14,0.0571272,0.06,0.0223197,0.0371272,0.00990667,0.0171187,0.0273197,0.0322264,0.02,0.0219213,0.0318642,0.0444384,0.0273197,0.0371272
7242,2093.16,0.0572084,0.06,0.0224745,0.0372084,0.0098877,0.0171262,0.0274745,0.0323622,0.02,0.0218797,0.0315893,0.0446007,0.0274745,0.0372084
7243,2093.17,0.0572907,0.06,0.022629,0.0372907,0.00986653,0.0171336,0.027629,0.0324955,0.02,0.0218344,0.0313142,0.0447626,0.027629,0.0372907
7244,2093.19,0.0573741,0.06,0.0227832,0.0373741,0.00984319,0.0171409,0.0277832,0.0326264,0.02,0.0217853,0.0310389,0.0449241,0.0277832,0.0373741
7245,2093.2,0.0574586,0.06,0.022937,0.0374586,0.00981773,0.0171482,0.027937,0.0327547,0.02,0.0217324,0.0307633,0.0450852,0.027937,0.0374586
7246,2093.22,0.0575442,0.06,0.0230904,0.0375442,0.00979018,0.0171554,0.0280904,0.0328806,0.02,0.0216759,0.0304876,0.0452457,0.0280904,0.0375442
7247,2093.23,0.0576308,0.06,0.0232433,0.0376308,0.00976059,0.0171624,0.0282433,0.0330039,0.02,0.0216156,0.0302116,0.0454058,0.0282433,0.0376308
7248,2093.25,0.0577185,0.06,0.0233958,0.0377185,0.00972899,0.0171694,0.0283958,0.0331248,0.02,0.0215517,0.0299355,0.0455652,0.0283958,0.0377185
7249,2093.27,0.0578072,0.06,0.0235479,0.0378072,0.00969543,0.0171762,0.0285479,0.0332433,0.02,0.0214841,0.0296593,0.0457241,0.0285479,0.0378072
7250,2093.28,0.0578969,0.06,0.0236994,0.0378969,0.00965994,0.017183,0.0286994,0.0333593,0.02,0.0214129,0.0293829,0.0458823,0.0286994,0.0378969
7251,2093.3,0.0579876,0.06,0.0238503,0.0379876,0.00962258,0.0171896,0.0288503,0.0334729,0.02,0.0213382,0.0291065,0.0460399,0.0288503,0.0379876
7252,2093.31,0.0580792,0.06,0.0240006,0.0380792,0.00958339,0.0171961,0.0290006,0.033584,0.02,0.02126,0.0288299,0.0461967,0.0290006,0.0380792
7253,2093.33,0.0581717,0.06,0.0241504,0.0381717,0.00954241,0.0172024,0.0291504,0.0336928,0.02,0.0211783,0.0285534,0.0463528,0.0291504,0.0381717
7254,2093.34,0.0582651,0.06,0.0242995,0.0382651,0.0094997,0.0172086,0.0292995,0.0337992,0.02,0.0210932,0.0282767,0.0465081,0.0292995,0.0382651
7255,2093.36,0.0583594,0.06,0.0244479,0.0383594,0.00945529,0.0172147,0.0294479,0.0339032,0.02,0.0210047,0.0280001,0.0466626,0.0294479,0.0383594
7256,2093.38,0.0584546,0.06,0.0245957,0.0384546,0.00940924,0.0172206,0.0295957,0.0340049,0.02,0.0209129,0.0277235,0.0468163,0.0295957,0.0384546
7257,2093.39,0.0585505,0.06,0.0247427,0.0385505,0.0093616,0.0172264,0.0297427,0.0341043,0.02,0.0208178,0.0274469,0.0469691,0.0297427,0.0385505
7258,2093.41,0.0586473,0.06,0.024889,0.0386473,0.00931241,0.017232,0.029889,0.0342014,0.02,0.0207194,0.0271704,0.0471209,0.029889,0.0386473
7259,2093.42,0.0587448,0.06,0.0250345,0.0387448,0.00926174,0.0172374,0.0300345,0.0342962,0.02,0.020618,0.026894,0.0472719,0.0300345,0.0387448
7260,2093.44,0.0588431,0.06,0.0251792,0.0388431,0.00920962,0.0172427,0.0301792,0.0343888,0.02,0.0205134,0.0266176,0.0474219,0.0301792,0.0388431
7261,2093.45,0.0589421,0.06,0.0253231,0.0389421,0.00915611,0.0172478,0.0303231,0.0344792,0.02,0.0204058,0.0263414,0.0475709,0.0303231,0.0389421
7262,2093.47,0.0590418,0.06,0.0254661,0.0390418,0.00910126,0.0172528,0.0304661,0.0345674,0.02,0.0202952,0.0260654,0.0477189,0.0304661,0.0390418
7263,2093.48,0.0591422,0.06,0.0256083,0.0391422,0.00904513,0.0172575,0.0306083,0.0346535,0.02,0.0201817,0.0257895,0.0478659,0.0306083,0.0391422
7264,2093.5,0.0592432,0.06,0.0257497,0.0392432,0.00898777,0.0172621,0.0307497,0.0347374,0.02,0.0200653,0.0255138,0.0480118,0.0307497,0.0392432
7265,2093.52,0.0593449,0.06,0.0258901,0.0393449,0.00892923,0.0172665,0.0308901,0.0348193,0.02,0.0199462,0.0252383,0.0481566,0.0308901,0.0393449
7266,2093.53,0.0594471,0.06,0.0260296,0.0394471,0.00886957,0.0172707,0.0310296,0.0348992,0.02,0.0198243,0.0249631,0.0483003,0.0310296,0.0394471
7267,2093.55,0.05955,0.06,0.0261682,0.03955,0.00880884,0.0172746,0.0311682,0.034977,0.02,0.0196999,0.0246881,0.0484429,0.0311682,0.03955
7268,2093.56,0.0596534,0.06,0.0263059,0.0396534,0.00874709,0.0172784,0.0313059,0.0350529,0.02,0.0195728,0.0244134,0.0485843,0.0313059,0.0396534
7269,2093.58,0.0597573,0.06,0.0264425,0.0397573,0.00868438,0.017282,0.0314425,0.0351269,0.02,0.0194433,0.024139,0.0487245,0.0314425,0.0397573
7270,2093.59,0.0598618,0.06,0.0265782,0.0398618,0.00862077,0.0172854,0.0315782,0.035199,0.02,0.0193114,0.023865,0.0488636,0.0315782,0.0398618
7271,2093.61,0.0599667,0.06,0.0267129,0.0399667,0.00855631,0.0172886,0.0317129,0.0352692,0.02,0.0191772,0.0235914,0.0490015,0.0317129,0.0399667
7272,2093.62,0.0600721,0.06,0.0268466,0.0400721,0.00849106,0.0172915,0.0318466,0.0353377,0.02,0.0190408,0.0233181,0.0491381,0.0318466,0.0400721
7273,2093.64,0.060178,0.06,0.0269793,0.040178,0.00842507,0.0172942,0.0319793,0.0354044,0.02,0.0189022,0.0230453,0.0492735,0.0319793,0.040178
7274,2093.66,0.0602843,0.06,0.0271109,0.0402843,0.0083584,0.0172968,0.0321109,0.0354693,0.02,0.0187615,0.0227729,0.0494077,0.0321109,0.0402843
7275,2093.67,0.0603909,0.06,0.0272415,0.0403909,0.00829109,0.017299,0.0322415,0.0355326,0.02,0.0186189,0.022501,0.0495406,0.0322415,0.0403909
7276,2093.69,0.060498,0.06,0.0273711,0.040498,0.00822322,0.0173011,0.0323711,0.0355943,0.02,0.0184744,0.0222296,0.0496722,0.0323711,0.040498
7277,2093.7,0.0606054,0.06,0.0274996,0.0406054,0.00815483,0.0173029,0.0324996,0.0356544,0.02,0.018328,0.0219587,0.0498025,0.0324996,0.0406054
7278,2093.72,0.0607131,0.06,0.027627,0.0407131,0.00808598,0.0173045,0.032627,0.035713,0.02,0.01818,0.0216884,0.0499315,0.032627,0.0407131
7279,2093.73,0.0608211,0.06,0.0277533,0.0408211,0.00801672,0.0173059,0.0327533,0.03577,0.02,0.0180304,0.0214187,0.0500592,0.0327533,0.0408211
7280,2093.75,0.0609294,0.06,0.0278786,0.0409294,0.00794711,0.017307,0.0328786,0.0358257,0.02,0.0178792,0.0211496,0.0501856,0.0328786,0.0409294
7281,2093.77,0.061038,0.06,0.0280028,0.041038,0.0078772,0.0173079,0.0330028,0.03588,0.02,0.0177266,0.0208811,0.0503107,0.0330028,0.041038
7282,2093.78,0.0611468,0.06,0.0281258,0.0411468,0.00780705,0.0173086,0.0331258,0.0359329,0.02,0.0175727,0.0206133,0.0504344,0.0331258,0.0411468
7283,2093.8,0.0612559,0.06,0.0282478,0.0412559,0.00773671,0.017309,0.0332478,0.0359845,0.02,0.0174175,0.0203462,0.0505568,0.0332478,0.0412559
7284,2093.81,0.0613651,0.06,0.0283687,0.0413651,0.00766623,0.0173092,0.0333687,0.0360349,0.02,0.0172613,0.0200799,0.0506779,0.0333687,0.0413651
7285,2093.83,0.0614746,0.06,0.0284885,0.0414746,0.00759568,0.0173091,0.0334885,0.0360842,0.02,0.0171039,0.0198143,0.0507976,0.0334885,0.0414746
7286,2093.84,0.0615842,0.06,0.0286072,0.0415842,0.00752509,0.0173088,0.0336072,0.0361323,0.02,0.0169457,0.0195495,0.050916,0.0336072,0.0415842
7287,2093.86,0.0616939,0.06,0.0287248,0.0416939,0.00745453,0.0173082,0.0337248,0.0361793,0.02,0.0167866,0.0192856,0.051033,0.0337248,0.0416939
7288,2093.88,0.0618037,0.06,0.0288412,0.0418037,0.00738404,0.0173074,0.0338412,0.0362253,0.02,0.0166268,0.0190225,0.0511486,0.0338412,0.0418037
7289,2093.89,0.0619137,0.06,0.0289566,0.0419137,0.00731368,0.0173063,0.0339566,0.0362703,0.02,0.0164664,0.0187603,0.0512629,0.0339566,0.0419137
7290,2093.91,0.0620238,0.06,0.0290709,0.0420238,0.00724349,0.017305,0.0340709,0.0363144,0.02,0.0163054,0.018499,0.0513759,0.0340709,0.0420238
7291,2093.92,0.0621339,0.06,0.0291841,0.0421339,0.00717354,0.0173035,0.0341841,0.0363576,0.02,0.016144,0.0182387,0.0514875,0.0341841,0.0421339
7292,2093.94,0.062244,0.06,0.0292962,0.042244,0.00710386,0.0173016,0.0342962,0.0364,0.02,0.0159823,0.0179794,0.0515978,0.0342962,0.042244
7293,2093.95,0.0623542,0.06,0.0294072,0.0423542,0.0070345,0.0172996,0.0344072,0.0364417,0.02,0.0158204,0.0177211,0.0517067,0.0344072,0.0423542
7294,2093.97,0.0624644,0.06,0.0295171,0.0424644,0.00696552,0.0172973,0.0345171,0.0364826,0.02,0.0156584,0.0174639,0.0518143,0.0345171,0.0424644
7295,2093.98,0.0625746,0.06,0.0296259,0.0425746,0.00689697,0.0172947,0.0346259,0.0365229,0.02,0.0154964,0.0172077,0.0519206,0.0346259,0.0425746
7296,2094.0,0.0626848,0.06,0.0297337,0.0426848,0.00682888,0.0172919,0.0347337,0.0365625,0.02,0.0153345,0.0169527,0.0520256,0.0347337,0.0426848
7297,2094.02,0.0627949,0.06,0.0298404,0.0427949,0.0067613,0.0172888,0.0348404,0.0366017,0.02,0.0151728,0.0166988,0.0521292,0.0348404,0.0427949
7298,2094.03,0.062905,0.06,0.029946,0.042905,0.00669429,0.0172855,0.034946,0.0366403,0.02,0.0150114,0.0164462,0.0522316,0.034946,0.042905
7299,2094.05,0.063015,0.06,0.0300506,0.043015,0.00662787,0.017282,0.0350506,0.0366785,0.02,0.0148505,0.0161948,0.0523326,0.0350506,0.043015
7300,2094.06,0.063125,0.06,0.0301542,0.043125,0.00656211,0.0172782,0.0351542,0.0367163,0.02,0.0146901,0.0159446,0.0524324,0.0351542,0.043125
7301,2094.08,0.0632348,0.06,0.0302567,0.0432348,0.00649703,0.0172741,0.0352567,0.0367537,0.02,0.0145303,0.0156957,0.0525309,0.0352567,0.0432348
7302,2094.09,0.0633445,0.06,0.0303582,0.0433445,0.00643132,0.0172699,0.0353582,0.0367895,0.02,0.0143712,0.0154505,0.0526281,0.0353582,0.0433445
7303,2094.11,0.0634541,0.06,0.0304587,0.0434541,0.00636493,0.0172653,0.0354587,0.0368236,0.02,0.014213,0.0152091,0.052724,0.0354587,0.0434541
7304,2094.12,0.0635635,0.06,0.0305582,0.0435635,0.00629798,0.0172606,0.0355582,0.0368561,0.02,0.0140557,0.0149714,0.0528187,0.0355582,0.0435635
7305,2094.14,0.0636728,0.06,0.0306566,0.0436728,0.00623058,0.0172556,0.0356566,0.0368872,0.02,0.0138995,0.0147375,0.0529121,0.0356566,0.0436728
7306,2094.16,0.063782,0.06,0.0307539,0.043782,0.00616286,0.0172503,0.0357539,0.0369168,0.02,0.0137445,0.0145072,0.0530042,0.0357539,0.043782
7307,2094.17,0.0638909,0.06,0.0308502,0.0438909,0.00609491,0.0172448,0.0358502,0.0369451,0.02,0.0135907,0.0142806,0.053095,0.0358502,0.0438909
7308,2094.19,0.0639996,0.06,0.0309455,0.0439996,0.00602686,0.0172391,0.0359454,0.0369723,0.02,0.0134382,0.0140574,0.0531846,0.0359454,0.0439996
7309,2094.2,0.0641082,0.06,0.0310396,0.0441082,0.0059588,0.0172332,0.0360396,0.0369984,0.02,0.0132873,0.0138378,0.0532728,0.0360396,0.0441082
7310,2094.22,0.0642165,0.06,0.0311327,0.0442165,0.00589084,0.017227,0.0361327,0.0370236,0.02,0.0131379,0.0136216,0.0533597,0.0361327,0.0442165
7311,2094.23,0.0643245,0.06,0.0312248,0.0443245,0.00582308,0.0172206,0.0362248,0.0370479,0.02,0.0129901,0.0134087,0.0534454,0.0362248,0.0443245
7312,2094.25,0.0644323,0.06,0.0313158,0.0444323,0.00575563,0.017214,0.0363158,0.0370714,0.02,0.0128442,0.0131992,0.0535298,0.0363158,0.0444323
7313,2094.27,0.0645399,0.06,0.0314057,0.0445399,0.00568856,0.0172072,0.0364057,0.0370943,0.02,0.0127001,0.012993,0.0536129,0.0364057,0.0445399
7314,2094.28,0.0646472,0.06,0.0314946,0.0446472,0.00562199,0.0172001,0.0364946,0.0371166,0.02,0.0125579,0.01279,0.0536947,0.0364946,0.0446472
7315,2094.3,0.0647542,0.06,0.0315824,0.0447542,0.00555599,0.0171929,0.0365824,0.0371384,0.02,0.0124178,0.0125901,0.0537753,0.0365824,0.0447542
7316,2094.31,0.0648609,0.06,0.0316692,0.0448609,0.00549066,0.0171854,0.0366692,0.0371599,0.02,0.0122799,0.0123934,0.0538547,0.0366692,0.0448609
7317,2094.33,0.0649672,0.06,0.031755,0.0449672,0.00542607,0.0171778,0.036755,0.0371811,0.02,0.0121442,0.0121998,0.0539328,0.036755,0.0449672
7318,2094.34,0.0650733,0.06,0.0318398,0.0450733,0.00536232,0.0171699,0.0368398,0.0372021,0.02,0.0120109,0.0120091,0.0540097,0.0368398,0.0450733
7319,2094.36,0.065179,0.06,0.0319236,0.045179,0.00529948,0.0171618,0.0369236,0.0372231,0.02,0.0118799,0.0118215,0.0540854,0.0369236,0.045179
7320,2094.38,0.0652844,0.06,0.0320064,0.0452844,0.00523762,0.0171536,0.0370064,0.037244,0.02,0.0117515,0.0116368,0.05416,0.0370064,0.0452844
7321,2094.39,0.0653894,0.06,0.0320882,0.0453894,0.00517683,0.0171451,0.0370882,0.0372651,0.02,0.0116258,0.011455,0.0542334,0.0370882,0.0453894
7322,2094.41,0.0654941,0.06,0.0321691,0.0454941,0.00511717,0.0171365,0.0371691,0.0372863,0.02,0.0115027,0.011276,0.0543056,0.0371691,0.0454941
7323,2094.42,0.0655984,0.06,0.0322491,0.0455984,0.00505871,0.0171277,0.0372491,0.0373078,0.02,0.0113824,0.0110998,0.0543768,0.0372491,0.0455984
7324,2094.44,0.0657023,0.06,0.0323281,0.0457023,0.00500151,0.0171187,0.0373281,0.0373296,0.02,0.0112649,0.0109263,0.0544469,0.0373281,0.0457023
7325,2094.45,0.0658059,0.06,0.0324063,0.0458059,0.00494565,0.0171096,0.0374063,0.0373519,0.02,0.0111504,0.0107556,0.0545159,0.0374063,0.0458059
7326,2094.47,0.065909,0.06,0.0324835,0.045909,0.00489118,0.0171003,0.0374835,0.0373747,0.02,0.0110389,0.0105876,0.0545838,0.0374835,0.045909
7327,2094.48,0.0660117,0.06,0.03256,0.0460117,0.00483815,0.0170908,0.03756,0.0373981,0.02,0.0109306,0.0104221,0.0546508,0.03756,0.0460117
7328,2094.5,0.066114,0.06,0.0326356,0.046114,0.00478663,0.0170812,0.0376356,0.0374222,0.02,0.0108254,0.0102593,0.0547168,0.0376356,0.046114
7329,2094.52,0.0662159,0.06,0.0327104,0.0462159,0.00473666,0.0170714,0.0377104,0.037447,0.02,0.0107234,0.010099,0.0547818,0.0377104,0.0462159
7330,2094.53,0.0663174,0.06,0.0327844,0.0463174,0.0046883,0.0170615,0.0377844,0.0374727,0.02,0.0106248,0.00994119,0.0548459,0.0377844,0.0463174
7331,2094.55,0.0664184,0.06,0.0328576,0.0464184,0.0046416,0.0170514,0.0378576,0.0374992,0.02,0.0105296,0.00978586,0.0549091,0.0378576,0.0464184
7332,2094.56,0.0665191,0.06,0.0329301,0.0465191,0.00459659,0.0170412,0.0379301,0.0375267,0.02,0.0104379,0.00963296,0.0549714,0.0379301,0.0465191
7333,2094.58,0.0666192,0.06,0.033002,0.0466192,0.00455333,0.0170309,0.038002,0.0375553,0.02,0.0103497,0.00948244,0.0550329,0.038002,0.0466192
7334,2094.59,0.066719,0.06,0.0330731,0.046719,0.00451184,0.0170205,0.0380731,0.037585,0.02,0.010265,0.00933428,0.0550936,0.0380731,0.046719
7335,2094.61,0.0668182,0.06,0.0331436,0.0468182,0.00447218,0.0170099,0.0381436,0.0376158,0.02,0.0101841,0.00918843,0.0551535,0.0381436,0.0468182
7336,2094.62,0.0669171,0.06,0.0332135,0.0469171,0.00443437,0.0169993,0.0382135,0.0376479,0.02,0.0101068,0.00904486,0.0552128,0.0382135,0.0469171
7337,2094.64,0.0670155,0.06,0.0332828,0.0470155,0.00439844,0.0169885,0.0382828,0.0376812,0.02,0.0100333,0.00890354,0.0552713,0.0382828,0.0470155
7338,2094.66,0.0671134,0.06,0.0333515,0.0471134,0.00436443,0.0169776,0.0383515,0.0377159,0.02,0.00996368,0.00876442,0.0553291,0.0383515,0.0471134
7339,2094.67,0.0672109,0.06,0.0334197,0.0472109,0.00433236,0.0169667,0.0384197,0.037752,0.02,0.0098979,0.00862748,0.0553864,0.0384197,0.0472109
7340,2094.69,0.0673079,0.06,0.0334874,0.0473079,0.00430225,0.0169556,0.0384874,0.0377896,0.02,0.00983606,0.00849267,0.055443,0.0384874,0.0473079
7341,2094.7,0.0674044,0.06,0.0335546,0.0474044,0.00427414,0.0169445,0.0385546,0.0378287,0.02,0.00977818,0.00835997,0.0554991,0.0385546,0.0474044
7342,2094.72,0.0675005,0.06,0.0336214,0.0475005,0.00424803,0.0169333,0.0386214,0.0378694,0.02,0.00972433,0.00822935,0.0555547,0.0386214,0.0475005
7343,2094.73,0.0675962,0.06,0.0336878,0.0475962,0.00422395,0.016922,0.0386878,0.0379117,0.02,0.00967454,0.00810076,0.0556098,0.0386878,0.0475962
7344,2094.75,0.0676913,0.06,0.0337538,0.0476913,0.00420192,0.0169107,0.0387538,0.0379557,0.02,0.00962885,0.00797419,0.0556645,0.0387538,0.0476913
7345,2094.77,0.0677861,0.06,0.0338194,0.0477861,0.00418193,0.0168993,0.0388194,0.0380014,0.02,0.0095873,0.00784959,0.0557188,0.0388194,0.0477861
7346,2094.78,0.0678803,0.06,0.0338848,0.0478803,0.00416402,0.0168879,0.0388848,0.0380488,0.02,0.00954992,0.00772694,0.0557727,0.0388848,0.0478803
7347,2094.8,0.0679742,0.06,0.0339498,0.0479742,0.00414817,0.0168764,0.0389498,0.038098,0.02,0.00951675,0.00760621,0.0558263,0.0389498,0.0479742
7348,2094.81,0.0680675,0.06,0.0340146,0.0480675,0.00413441,0.016865,0.0390146,0.038149,0.02,0.00948781,0.00748736,0.0558796,0.0390146,0.0480675
7349,2094.83,0.0681605,0.06,0.0340792,0.0481605,0.00412272,0.0168534,0.0390792,0.038202,0.02,0.00946312,0.00737037,0.0559327,0.0390792,0.0481605
7350,2094.84,0.0682529,0.06,0.0341437,0.0482529,0.00411312,0.0168419,0.0391437,0.0382568,0.02,0.00944272,0.00725521,0.0559855,0.0391437,0.0482529
7351,2094.86,0.068345,0.06,0.0342079,0.048345,0.0041056,0.0168303,0.0392079,0.0383135,0.02,0.00942663,0.00714185,0.0560382,0.0392079,0.048345
7352,2094.88,0.0684366,0.06,0.0342721,0.0484366,0.00410017,0.0168187,0.0392721,0.0383722,0.02,0.00941485,0.00703026,0.0560908,0.0392721,0.0484366
7353,2094.89,0.0685278,0.06,0.0343361,0.0485278,0.0040968,0.0168072,0.0393361,0.0384329,0.02,0.00940741,0.00692041,0.0561433,0.0393361,0.0485278
7354,2094.91,0.0686185,0.06,0.0344002,0.0486185,0.00409551,0.0167956,0.0394002,0.0384957,0.02,0.00940432,0.00681228,0.0561958,0.0394002,0.0486185
7355,2094.92,0.0687089,0.06,0.0344641,0.0487089,0.00409627,0.0167841,0.0394641,0.0385604,0.02,0.00940559,0.00670584,0.0562482,0.0394641,0.0487089
7356,2094.94,0.0687988,0.06,0.0345282,0.0487988,0.00409908,0.0167725,0.0395282,0.0386272,0.02,0.00941123,0.00660106,0.0563007,0.0395282,0.0487988
7357,2094.95,0.0688883,0.06,0.0345922,0.0488883,0.00410392,0.016761,0.0395922,0.0386961,0.02,0.00942123,0.00649792,0.0563532,0.0395922,0.0488883
7358,2094.97,0.0689774,0.06,0.0346563,0.0489774,0.00411077,0.0167496,0.0396563,0.0387671,0.02,0.00943561,0.00639639,0.0564059,0.0396563,0.0489774
7359,2094.98,0.0690662,0.06,0.0347206,0.0490662,0.00411963,0.0167381,0.0397206,0.0388402,0.02,0.00945436,0.00629644,0.0564587,0.0397206,0.0490662
7360,2095.0,0.0691545,0.06,0.0347849,0.0491545,0.00413047,0.0167268,0.0397849,0.0389154,0.02,0.00947747,0.00619806,0.0565117,0.0397849,0.0491545
7361,2095.02,0.0692425,0.06,0.0348495,0.0492425,0.00414327,0.0167154,0.0398495,0.0389927,0.02,0.00950494,0.00610122,0.0565649,0.0398495,0.0492425
