,time (year),cddi,cpi,del_,deldi,dswi,epp,gdp,ic,inv,ir,ni,outp,pnis,pri,prin,rocddi,rs,sa,sswi
5596,2067.44,-0.00992741,0.0573792,287145.0,0.997905,0.990052,286544.0,288507.0,0.408508,116279.0,0.0129805,287145.0,288507.0,1.0,1.01658,4.42043,-0.00994825,284644.0,287145.0,0.994134
5597,2067.45,-0.0101013,0.057076,287201.0,0.99775,0.989876,286555.0,288428.0,0.408527,116301.0,0.0129092,287201.0,288428.0,1.0,1.01687,4.42132,-0.0101241,284683.0,287201.0,0.993868
5598,2067.47,-0.010266,0.0567891,287259.0,0.997593,0.989709,286567.0,288351.0,0.408538,116320.0,0.0128418,287259.0,288351.0,1.0,1.01715,4.42221,-0.0102907,284722.0,287259.0,0.993608
5599,2067.48,-0.0104211,0.0565188,287317.0,0.997432,0.989552,286580.0,288274.0,0.408541,116337.0,0.0127781,287317.0,288274.0,1.0,1.01741,4.4231,-0.010448,284762.0,287317.0,0.993354
5600,2067.5,-0.0105667,0.0562655,287377.0,0.997269,0.989404,286592.0,288199.0,0.408536,116352.0,0.0127183,287377.0,288199.0,1.0,1.01766,4.42399,-0.0105957,284802.0,287377.0,0.993107
5601,2067.52,-0.0107026,0.0560293,287438.0,0.997104,0.989266,286605.0,288125.0,0.408523,116365.0,0.0126624,287438.0,288125.0,1.0,1.01789,4.42486,-0.0107337,284842.0,287438.0,0.992866
5602,2067.53,-0.0108286,0.0558106,287500.0,0.996937,0.989138,286619.0,288052.0,0.408503,116375.0,0.0126105,287500.0,288052.0,1.0,1.0181,4.42574,-0.0108619,284883.0,287500.0,0.992631
5603,2067.55,-0.0109447,0.0556096,287562.0,0.996768,0.98902,286633.0,287981.0,0.408475,116384.0,0.0125626,287562.0,287981.0,1.0,1.0183,4.42661,-0.0109802,284924.0,287562.0,0.992404
5604,2067.56,-0.0110506,0.0554265,287626.0,0.996597,0.988912,286647.0,287910.0,0.408438,116391.0,0.0125187,287626.0,287910.0,1.0,1.01848,4.42748,-0.0110884,284965.0,287626.0,0.992184
5605,2067.58,-0.0111465,0.0552614,287691.0,0.996424,0.988814,286662.0,287842.0,0.408394,116395.0,0.012479,287691.0,287842.0,1.0,1.01864,4.42835,-0.0111865,285007.0,287691.0,0.99197
5606,2067.59,-0.011232,0.0551147,287757.0,0.99625,0.988726,286678.0,287774.0,0.408343,116397.0,0.0124435,287757.0,287774.0,1.0,1.01879,4.42921,-0.0112743,285048.0,287757.0,0.991765
5607,2067.61,-0.0113072,0.0549864,287823.0,0.996074,0.988648,286694.0,287709.0,0.408283,116398.0,0.0124121,287824.0,287709.0,1.0,1.01892,4.43007,-0.0113517,285091.0,287824.0,0.991567
5608,2067.62,-0.0113719,0.0548768,287891.0,0.995898,0.988581,286710.0,287645.0,0.408215,116396.0,0.0123849,287891.0,287645.0,1.0,1.01903,4.43093,-0.0114188,285134.0,287891.0,0.991377
5609,2067.64,-0.0114262,0.0547859,287960.0,0.99572,0.988525,286727.0,287582.0,0.40814,116392.0,0.012362,287960.0,287582.0,1.0,1.01913,4.43179,-0.0114753,285177.0,287960.0,0.991195
5610,2067.66,-0.0114699,0.054714,288029.0,0.995542,0.988479,286745.0,287521.0,0.408057,116386.0,0.0123434,288029.0,287521.0,1.0,1.0192,4.43264,-0.0115212,285220.0,288029.0,0.991021
5611,2067.67,-0.0115029,0.0546612,288099.0,0.995362,0.988443,286763.0,287462.0,0.407967,116378.0,0.0123291,288099.0,287462.0,1.0,1.01926,4.4335,-0.0115565,285264.0,288099.0,0.990856
5612,2067.69,-0.0115254,0.0546276,288170.0,0.995183,0.988419,286781.0,287405.0,0.407869,116368.0,0.0123192,288170.0,287405.0,1.0,1.0193,4.43435,-0.0115811,285308.0,288170.0,0.990699
5613,2067.7,-0.0115371,0.0546132,288241.0,0.995003,0.988405,286801.0,287350.0,0.407763,116356.0,0.0123136,288241.0,287350.0,1.0,1.01933,4.43521,-0.011595,285353.0,288241.0,0.99055
5614,2067.72,-0.011538,0.0546182,288313.0,0.994822,0.988402,286821.0,287297.0,0.40765,116342.0,0.0123123,288313.0,287297.0,1.0,1.01933,4.43606,-0.0115981,285398.0,288313.0,0.990411
5615,2067.73,-0.0115282,0.0546426,288386.0,0.994642,0.98841,286841.0,287245.0,0.407529,116327.0,0.0123154,288386.0,287245.0,1.0,1.01932,4.43691,-0.0115903,285444.0,288386.0,0.99028
5616,2067.75,-0.0115077,0.0546865,288460.0,0.994462,0.988428,286862.0,287196.0,0.407401,116309.0,0.012323,288460.0,287196.0,1.0,1.01929,4.43777,-0.0115718,285490.0,288460.0,0.990158
5617,2067.77,-0.0114764,0.0547499,288534.0,0.994282,0.988458,286884.0,287148.0,0.407265,116289.0,0.0123349,288534.0,287148.0,1.0,1.01924,4.43862,-0.0115424,285536.0,288534.0,0.990045
5618,2067.78,-0.0114343,0.0548328,288608.0,0.994103,0.988498,286906.0,287103.0,0.407123,116267.0,0.0123512,288608.0,287103.0,1.0,1.01917,4.43948,-0.0115021,285583.0,288608.0,0.989942
5619,2067.8,-0.0113814,0.0549353,288683.0,0.993924,0.988549,286929.0,287060.0,0.406973,116244.0,0.0123719,288683.0,287060.0,1.0,1.01908,4.44033,-0.011451,285630.0,288683.0,0.989848
5620,2067.81,-0.0113178,0.0550574,288759.0,0.993746,0.988611,286953.0,287019.0,0.406816,116218.0,0.012397,288759.0,287019.0,1.0,1.01898,4.44119,-0.011389,285678.0,288759.0,0.989763
5621,2067.83,-0.0112435,0.055199,288834.0,0.993569,0.988684,286977.0,286980.0,0.406653,116191.0,0.0124265,288834.0,286980.0,1.0,1.01886,4.44205,-0.0113162,285726.0,288834.0,0.989688
5622,2067.84,-0.0111584,0.0553601,288911.0,0.993394,0.988767,287002.0,286943.0,0.406482,116162.0,0.0124603,288911.0,286943.0,1.0,1.01872,4.44291,-0.0112327,285775.0,288911.0,0.989623
5623,2067.86,-0.0110628,0.0555406,288987.0,0.993219,0.988862,287028.0,286909.0,0.406305,116132.0,0.0124985,288987.0,286909.0,1.0,1.01856,4.44378,-0.0111383,285824.0,288987.0,0.989567
5624,2067.88,-0.0109565,0.0557406,289064.0,0.993046,0.988967,287054.0,286877.0,0.406121,116099.0,0.0125411,289064.0,286877.0,1.0,1.01839,4.44465,-0.0110333,285873.0,289064.0,0.989521
5625,2067.89,-0.0108397,0.0559599,289141.0,0.992875,0.989082,287081.0,286847.0,0.405931,116065.0,0.0125879,289141.0,286847.0,1.0,1.0182,4.44552,-0.0109175,285923.0,289141.0,0.989485
5626,2067.91,-0.0107125,0.0561984,289218.0,0.992706,0.989209,287108.0,286820.0,0.405734,116029.0,0.0126391,289218.0,286820.0,1.0,1.01799,4.44639,-0.0107912,285973.0,289218.0,0.989459
5627,2067.92,-0.0105748,0.056456,289295.0,0.992539,0.989346,287136.0,286795.0,0.405531,115992.0,0.0126945,289295.0,286795.0,1.0,1.01776,4.44727,-0.0106543,286024.0,289295.0,0.989443
5628,2067.94,-0.0104268,0.0567326,289372.0,0.992373,0.989493,287165.0,286772.0,0.405322,115953.0,0.0127542,289372.0,286772.0,1.0,1.01751,4.44815,-0.010507,286075.0,289372.0,0.989436
5629,2067.95,-0.0102686,0.0570282,289450.0,0.99221,0.989651,287195.0,286752.0,0.405107,115912.0,0.0128181,289450.0,286752.0,1.0,1.01725,4.44904,-0.0103492,286126.0,289450.0,0.98944
5630,2067.97,-0.0101003,0.0573424,289527.0,0.99205,0.989819,287225.0,286734.0,0.404886,115870.0,0.0128861,289527.0,286734.0,1.0,1.01697,4.44993,-0.0101812,286178.0,289527.0,0.989454
5631,2067.98,-0.00992187,0.0576752,289604.0,0.991892,0.989997,287256.0,286718.0,0.40466,115826.0,0.0129583,289604.0,286718.0,1.0,1.01667,4.45083,-0.010003,286231.0,289604.0,0.989478
5632,2068.0,-0.00973355,0.0580264,289681.0,0.991737,0.990185,287287.0,286705.0,0.404428,115781.0,0.0130346,289681.0,286705.0,1.0,1.01636,4.45173,-0.00981465,286283.0,289681.0,0.989511
5633,2068.02,-0.00953543,0.0583958,289758.0,0.991585,0.990384,287319.0,286695.0,0.404191,115735.0,0.0131149,289758.0,286695.0,1.0,1.01603,4.45263,-0.00961635,286336.0,289758.0,0.989555
5634,2068.03,-0.00932763,0.0587832,289834.0,0.991436,0.990592,287352.0,286687.0,0.403948,115687.0,0.0131992,289834.0,286687.0,1.0,1.01568,4.45355,-0.0094082,286390.0,289834.0,0.989609
5635,2068.05,-0.00911027,0.0591884,289911.0,0.99129,0.99081,287386.0,286681.0,0.4037,115637.0,0.0132874,289911.0,286681.0,1.0,1.01532,4.45447,-0.00919031,286444.0,289911.0,0.989673
5636,2068.06,-0.00888349,0.0596111,289987.0,0.991148,0.991037,287420.0,286678.0,0.403448,115587.0,0.0133796,289987.0,286678.0,1.0,1.01494,4.45539,-0.00896283,286498.0,289987.0,0.989747
5637,2068.08,-0.00864745,0.0600512,290062.0,0.991009,0.991274,287454.0,286677.0,0.403191,115535.0,0.0134755,290062.0,286677.0,1.0,1.01454,4.45632,-0.0087259,286552.0,290062.0,0.989831
5638,2068.09,-0.00840228,0.0605083,290137.0,0.990874,0.99152,287489.0,286678.0,0.402929,115482.0,0.0135752,290137.0,286678.0,1.0,1.01413,4.45726,-0.00847967,286607.0,290137.0,0.989925
5639,2068.11,-0.00814815,0.0609822,290212.0,0.990743,0.991776,287525.0,286683.0,0.402663,115428.0,0.0136787,290212.0,286683.0,1.0,1.01371,4.45821,-0.00822429,286662.0,290212.0,0.990029
5640,2068.12,-0.00788522,0.0614727,290286.0,0.990615,0.99204,287562.0,286689.0,0.402393,115373.0,0.0137857,290286.0,286689.0,1.0,1.01327,4.45916,-0.00795992,286718.0,290286.0,0.990143
5641,2068.14,-0.00761367,0.0619793,290359.0,0.990492,0.992313,287599.0,286698.0,0.402119,115317.0,0.0138963,290359.0,286698.0,1.0,1.01281,4.46012,-0.00768675,286774.0,290359.0,0.990266
5642,2068.16,-0.00733366,0.0625019,290432.0,0.990373,0.992595,287636.0,286710.0,0.401841,115260.0,0.0140105,290432.0,286710.0,1.0,1.01234,4.46109,-0.00740495,286830.0,290432.0,0.990399
5643,2068.17,-0.00704539,0.0630401,290504.0,0.990259,0.992885,287674.0,286723.0,0.401559,115202.0,0.014128,290504.0,286723.0,1.0,1.01186,4.46206,-0.00711469,286886.0,290504.0,0.990542
5644,2068.19,-0.00674903,0.0635936,290576.0,0.990149,0.993184,287713.0,286740.0,0.401274,115143.0,0.0142489,290576.0,286740.0,1.0,1.01136,4.46305,-0.00681618,286942.0,290576.0,0.990695
5645,2068.2,-0.00644479,0.064162,290646.0,0.990043,0.99349,287752.0,286758.0,0.400986,115083.0,0.0143731,290646.0,286758.0,1.0,1.01085,4.46404,-0.0065096,286999.0,290646.0,0.990857
5646,2068.22,-0.00613286,0.064745,290716.0,0.989942,0.993805,287792.0,286779.0,0.400695,115022.0,0.0145004,290716.0,286779.0,1.0,1.01033,4.46504,-0.00619517,287056.0,290716.0,0.991028
5647,2068.23,-0.00581345,0.0653422,290785.0,0.989847,0.994127,287832.0,286803.0,0.4004,114960.0,0.0146309,290785.0,286803.0,1.0,1.00979,4.46606,-0.00587308,287113.0,290785.0,0.991209
5648,2068.25,-0.00548676,0.0659533,290853.0,0.989756,0.994456,287873.0,286828.0,0.400104,114898.0,0.0147643,290853.0,286828.0,1.0,1.00924,4.46708,-0.00554355,287171.0,290853.0,0.991399
5649,2068.27,-0.00515303,0.0665778,290920.0,0.98967,0.994793,287914.0,286856.0,0.399805,114835.0,0.0149007,290920.0,286856.0,1.0,1.00868,4.46811,-0.00520682,287228.0,290920.0,0.991598
5650,2068.28,-0.00481246,0.0672155,290985.0,0.989589,0.995137,287956.0,286887.0,0.399504,114772.0,0.0150399,290985.0,286887.0,1.0,1.00811,4.46915,-0.00486309,287286.0,290985.0,0.991806
5651,2068.3,-0.00446528,0.0678658,291050.0,0.989514,0.995487,287998.0,286919.0,0.3992,114708.0,0.0151818,291050.0,286919.0,1.0,1.00752,4.4702,-0.0045126,287344.0,291050.0,0.992023
5652,2068.31,-0.00411173,0.0685283,291113.0,0.989444,0.995844,288041.0,286954.0,0.398895,114643.0,0.0153264,291113.0,286954.0,1.0,1.00693,4.47126,-0.00415559,287402.0,291113.0,0.992249
5653,2068.33,-0.00375203,0.0692027,291176.0,0.98938,0.996208,288083.0,286991.0,0.398589,114578.0,0.0154735,291176.0,286991.0,1.0,1.00632,4.47233,-0.0037923,287460.0,291176.0,0.992483
5654,2068.34,-0.00338643,0.0698886,291237.0,0.989322,0.996577,288127.0,287030.0,0.398281,114513.0,0.0156231,291237.0,287030.0,1.0,1.0057,4.47341,-0.00342298,287518.0,291237.0,0.992725
5655,2068.36,-0.00301517,0.0705854,291296.0,0.989269,0.996952,288170.0,287072.0,0.397972,114447.0,0.015775,291296.0,287072.0,1.0,1.00508,4.4745,-0.00304787,287576.0,291296.0,0.992976
5656,2068.38,-0.0026385,0.0712927,291355.0,0.989222,0.997333,288214.0,287115.0,0.397662,114381.0,0.0159292,291355.0,287115.0,1.0,1.00445,4.47561,-0.00266724,287634.0,291355.0,0.993235
5657,2068.39,-0.00225667,0.07201,291412.0,0.98918,0.997719,288259.0,287161.0,0.397351,114315.0,0.0160854,291412.0,287161.0,1.0,1.0038,4.47672,-0.00228135,287692.0,291412.0,0.993502
5658,2068.41,-0.00186993,0.072737,291467.0,0.989145,0.99811,288303.0,287208.0,0.39704,114248.0,0.0162438,291467.0,287208.0,1.0,1.00315,4.47785,-0.00189045,287750.0,291467.0,0.993776
5659,2068.42,-0.00147855,0.0734731,291521.0,0.989116,0.998505,288348.0,287258.0,0.396729,114182.0,0.016404,291521.0,287258.0,1.0,1.00249,4.47898,-0.00149482,287808.0,291521.0,0.994058
5660,2068.44,-0.00108279,0.0742179,291574.0,0.989093,0.998905,288393.0,287309.0,0.396418,114115.0,0.016566,291574.0,287309.0,1.0,1.00182,4.48013,-0.00109473,287866.0,291574.0,0.994348
5661,2068.45,-0.000682919,0.0749708,291624.0,0.989076,0.99931,288439.0,287363.0,0.396106,114049.0,0.0167297,291624.0,287363.0,1.0,1.00115,4.48129,-0.000690462,287924.0,291624.0,0.994645
5662,2068.47,-0.000279198,0.0757313,291674.0,0.989065,0.999718,288484.0,287418.0,0.395796,113982.0,0.016895,291674.0,287418.0,1.0,1.00047,4.48246,-0.000282285,287982.0,291674.0,0.994948
5663,2068.48,0.000128097,0.0764991,291721.0,0.989061,1.00013,288530.0,287475.0,0.395486,113916.0,0.0170618,291721.0,287475.0,1.0,0.999784,4.48364,0.000129514,288040.0,291721.0,0.995259
5664,2068.5,0.000538692,0.0772735,291767.0,0.989063,1.00054,288576.0,287534.0,0.395176,113849.0,0.0172299,291767.0,287534.0,1.0,0.999092,4.48484,0.000544649,288097.0,291767.0,0.995576
5665,2068.52,0.000952308,0.078054,291811.0,0.989071,1.00096,288622.0,287594.0,0.394868,113783.0,0.0173993,291811.0,287594.0,1.0,0.998395,4.48605,0.00096283,288155.0,291811.0,0.995899
5666,2068.53,0.00136867,0.0788402,291853.0,0.989086,1.00138,288668.0,287657.0,0.394561,113717.0,0.0175698,291854.0,287657.0,1.0,0.997694,4.48727,0.00138377,288212.0,291854.0,0.996229
5667,2068.55,0.00178748,0.0796315,291894.0,0.989108,1.00181,288714.0,287720.0,0.394256,113652.0,0.0177412,291894.0,287720.0,1.0,0.996988,4.4885,0.00180717,288269.0,291894.0,0.996565
5668,2068.56,0.00220847,0.0804273,291933.0,0.989136,1.00223,288761.0,287786.0,0.393952,113586.0,0.0179136,291933.0,287786.0,1.0,0.996279,4.48974,0.00223273,288325.0,291933.0,0.996906
5669,2068.58,0.00263135,0.0812273,291969.0,0.98917,1.00266,288807.0,287853.0,0.393651,113522.0,0.0180867,291969.0,287853.0,1.0,0.995566,4.491,0.00266016,288382.0,291969.0,0.997253
5670,2068.59,0.00305584,0.0820307,292004.0,0.989211,1.00309,288854.0,287921.0,0.393351,113457.0,0.0182604,292004.0,287921.0,1.0,0.994851,4.49227,0.00308916,288438.0,292004.0,0.997605
5671,2068.61,0.00348163,0.0828371,292037.0,0.989259,1.00352,288900.0,287991.0,0.393054,113393.0,0.0184347,292037.0,287991.0,1.0,0.994134,4.49355,0.00351943,288493.0,292037.0,0.997962
5672,2068.62,0.00390844,0.083646,292068.0,0.989313,1.00395,288946.0,288062.0,0.392759,113330.0,0.0186093,292068.0,288062.0,1.0,0.993416,4.49484,0.00395066,288549.0,292068.0,0.998324
5673,2068.64,0.00433598,0.0844567,292096.0,0.989374,1.00438,288992.0,288134.0,0.392468,113268.0,0.0187842,292096.0,288134.0,1.0,0.992696,4.49615,0.00438254,288604.0,292096.0,0.99869
5674,2068.66,0.00476395,0.0852688,292123.0,0.989442,1.00481,289039.0,288208.0,0.392179,113206.0,0.0189593,292123.0,288208.0,1.0,0.991975,4.49747,0.00481478,288658.0,292123.0,0.999061
5675,2068.67,0.00519206,0.0860816,292147.0,0.989516,1.00525,289085.0,288283.0,0.391894,113145.0,0.0191343,292147.0,288283.0,1.0,0.991255,4.4988,0.00524707,288712.0,292147.0,0.999435
5676,2068.69,0.00562002,0.0868947,292170.0,0.989598,1.00568,289131.0,288358.0,0.391612,113084.0,0.0193093,292170.0,288358.0,1.0,0.990535,4.50015,0.00567909,288766.0,292170.0,0.999814
5677,2068.7,0.00604752,0.0877075,292190.0,0.989685,1.00611,289176.0,288435.0,0.391333,113025.0,0.019484,292190.0,288435.0,1.0,0.989816,4.50151,0.00611055,288819.0,292190.0,1.0002
5678,2068.72,0.00647428,0.0885194,292208.0,0.98978,1.00654,289222.0,288513.0,0.391059,112966.0,0.0196584,292208.0,288513.0,1.0,0.989098,4.50288,0.00654113,288872.0,292208.0,1.00058
5679,2068.73,0.0069,0.0893299,292224.0,0.989881,1.00697,289267.0,288592.0,0.390789,112908.0,0.0198323,292224.0,288592.0,1.0,0.988382,4.50426,0.00697053,288924.0,292224.0,1.00097
5680,2068.75,0.00732438,0.0901384,292238.0,0.989989,1.0074,289312.0,288672.0,0.390523,112852.0,0.0200056,292238.0,288672.0,1.0,0.987669,4.50566,0.00739844,288976.0,292238.0,1.00136
5681,2068.77,0.00774712,0.0909443,292249.0,0.990103,1.00782,289357.0,288752.0,0.390261,112796.0,0.0201782,292249.0,288752.0,1.0,0.986959,4.50706,0.00782455,289027.0,292249.0,1.00175
5682,2068.78,0.00816793,0.0917472,292258.0,0.990224,1.00825,289401.0,288833.0,0.390004,112741.0,0.0203499,292258.0,288833.0,1.0,0.986252,4.50848,0.00824856,289077.0,292258.0,1.00215
5683,2068.8,0.00858651,0.0925464,292265.0,0.990352,1.00867,289445.0,288915.0,0.389752,112688.0,0.0205206,292265.0,288915.0,1.0,0.98555,4.50992,0.00867016,289127.0,292265.0,1.00254
5684,2068.81,0.00900258,0.0933414,292269.0,0.990486,1.00909,289489.0,288998.0,0.389505,112635.0,0.0206903,292269.0,288998.0,1.0,0.984852,4.51136,0.00908905,289176.0,292269.0,1.00294
5685,2068.83,0.00941583,0.0941316,292271.0,0.990627,1.0095,289532.0,289080.0,0.389263,112584.0,0.0208587,292271.0,289080.0,1.0,0.984158,4.51282,0.00950492,289224.0,292271.0,1.00334
5686,2068.84,0.00982597,0.0949165,292271.0,0.990774,1.00992,289575.0,289164.0,0.389026,112534.0,0.0210258,292271.0,289164.0,1.0,0.983471,4.51429,0.00991747,289272.0,292271.0,1.00374
5687,2068.86,0.0102327,0.0956956,292269.0,0.990928,1.01033,289617.0,289248.0,0.388796,112486.0,0.0211914,292269.0,289248.0,1.0,0.982789,4.51578,0.0103264,289319.0,292269.0,1.00415
5688,2068.88,0.0106358,0.0964682,292264.0,0.991087,1.01073,289659.0,289332.0,0.388571,112439.0,0.0213554,292264.0,289332.0,1.0,0.982114,4.51727,0.0107314,289365.0,292264.0,1.00455
5689,2068.89,0.0110348,0.0972339,292256.0,0.991254,1.01113,289700.0,289416.0,0.388351,112393.0,0.0215177,292256.0,289416.0,1.0,0.981446,4.51878,0.0111322,289410.0,292256.0,1.00495
5690,2068.91,0.0114297,0.097992,292247.0,0.991426,1.01153,289741.0,289501.0,0.388138,112348.0,0.0216782,292247.0,289501.0,1.0,0.980786,4.5203,0.0115285,289454.0,292247.0,1.00535
5691,2068.92,0.0118199,0.0987421,292235.0,0.991605,1.01192,289781.0,289585.0,0.387932,112305.0,0.0218368,292235.0,289585.0,1.0,0.980133,4.52183,0.01192,289498.0,292235.0,1.00576
5692,2068.94,0.0122054,0.0994837,292220.0,0.991789,1.01231,289821.0,289670.0,0.387731,112264.0,0.0219933,292220.0,289670.0,1.0,0.979489,4.52337,0.0123064,289541.0,292220.0,1.00616
5693,2068.95,0.0125857,0.100216,292204.0,0.99198,1.01269,289860.0,289755.0,0.387538,112224.0,0.0221476,292204.0,289755.0,1.0,0.978854,4.52493,0.0126874,289583.0,292204.0,1.00656
5694,2068.97,0.0129606,0.100939,292184.0,0.992177,1.01306,289899.0,289839.0,0.387351,112186.0,0.0222996,292184.0,289839.0,1.0,0.978229,4.52649,0.0130628,289624.0,292184.0,1.00696
5695,2068.98,0.0133299,0.101652,292163.0,0.992379,1.01343,289936.0,289924.0,0.387171,112149.0,0.0224492,292163.0,289924.0,1.0,0.977613,4.52807,0.0134322,289664.0,292163.0,1.00735
5696,2069.0,0.0136932,0.102354,292139.0,0.992587,1.0138,289973.0,290008.0,0.386998,112114.0,0.0225963,292139.0,290008.0,1.0,0.977008,4.52966,0.0137954,289703.0,292139.0,1.00775
5697,2069.02,0.0140503,0.103044,292113.0,0.992801,1.01415,290010.0,290092.0,0.386832,112081.0,0.0227408,292113.0,290092.0,1.0,0.976413,4.53126,0.0141522,289741.0,292113.0,1.00814
5698,2069.03,0.0144009,0.103723,292084.0,0.993021,1.0145,290045.0,290175.0,0.386674,112049.0,0.0228825,292084.0,290175.0,1.0,0.97583,4.53287,0.0145022,289778.0,292084.0,1.00853
5699,2069.05,0.0147448,0.10439,292053.0,0.993246,1.01485,290080.0,290258.0,0.386523,112020.0,0.0230214,292053.0,290258.0,1.0,0.975258,4.53449,0.0148451,289814.0,292053.0,1.00892
5700,2069.06,0.0150817,0.105044,292019.0,0.993476,1.01518,290114.0,290341.0,0.386379,111992.0,0.0231573,292019.0,290341.0,1.0,0.974699,4.53612,0.0151808,289849.0,292019.0,1.00931
5701,2069.08,0.0154114,0.105685,291983.0,0.993712,1.01551,290147.0,290423.0,0.386244,111965.0,0.0232902,291984.0,290423.0,1.0,0.974152,4.53776,0.0155089,289883.0,291984.0,1.00969
5702,2069.09,0.0157335,0.106313,291945.0,0.993953,1.01583,290180.0,290504.0,0.386116,111941.0,0.02342,291945.0,290504.0,1.0,0.973618,4.53941,0.0158293,289916.0,291945.0,1.01007
5703,2069.11,0.0160479,0.106926,291905.0,0.994199,1.01614,290211.0,290585.0,0.385996,111918.0,0.0235464,291905.0,290585.0,1.0,0.973097,4.54107,0.0161416,289947.0,291905.0,1.01044
5704,2069.12,0.0163543,0.107525,291862.0,0.994449,1.01645,290242.0,290665.0,0.385884,111898.0,0.0236696,291862.0,290665.0,1.0,0.972591,4.54274,0.0164456,289978.0,291862.0,1.01082
5705,2069.14,0.0166525,0.108108,291817.0,0.994705,1.01674,290272.0,290743.0,0.38578,111879.0,0.0237892,291817.0,290743.0,1.0,0.972098,4.54442,0.0167411,290007.0,291817.0,1.01118
5706,2069.16,0.0169421,0.108677,291770.0,0.994965,1.01703,290301.0,290821.0,0.385685,111862.0,0.0239054,291770.0,290821.0,1.0,0.97162,4.54611,0.0170279,290036.0,291770.0,1.01154
5707,2069.17,0.0172231,0.109229,291720.0,0.99523,1.01731,290329.0,290898.0,0.385598,111848.0,0.0240179,291720.0,290898.0,1.0,0.971157,4.54781,0.0173057,290063.0,291720.0,1.0119
5708,2069.19,0.0174952,0.109765,291668.0,0.995499,1.01757,290356.0,290974.0,0.385519,111835.0,0.0241267,291668.0,290974.0,1.0,0.97071,4.54952,0.0175743,290089.0,291668.0,1.01225
5709,2069.2,0.0177581,0.110284,291615.0,0.995772,1.01783,290382.0,291049.0,0.385449,111824.0,0.0242316,291615.0,291049.0,1.0,0.970278,4.55123,0.0178334,290113.0,291615.0,1.0126
5710,2069.22,0.0180116,0.110786,291558.0,0.99605,1.01808,290407.0,291123.0,0.385387,111815.0,0.0243327,291558.0,291123.0,1.0,0.969862,4.55296,0.018083,290137.0,291558.0,1.01294
5711,2069.23,0.0182555,0.11127,291500.0,0.996331,1.01832,290431.0,291195.0,0.385334,111808.0,0.0244298,291500.0,291195.0,1.0,0.969462,4.55469,0.0183228,290159.0,291500.0,1.01328
5712,2069.25,0.0184897,0.111736,291440.0,0.996616,1.01855,290454.0,291266.0,0.38529,111803.0,0.0245228,291440.0,291266.0,1.0,0.969079,4.55643,0.0185525,290180.0,291440.0,1.0136
5713,2069.27,0.0187139,0.112184,291377.0,0.996905,1.01877,290475.0,291336.0,0.385255,111801.0,0.0246117,291377.0,291336.0,1.0,0.968713,4.55817,0.018772,290200.0,291377.0,1.01393
5714,2069.28,0.0189279,0.112614,291313.0,0.997198,1.01898,290496.0,291404.0,0.385228,111800.0,0.0246964,291313.0,291404.0,1.0,0.968365,4.55992,0.0189811,290218.0,291313.0,1.01424
5715,2069.3,0.0191316,0.113024,291246.0,0.997494,1.01918,290516.0,291470.0,0.38521,111802.0,0.0247768,291246.0,291470.0,1.0,0.968034,4.56168,0.0191797,290235.0,291246.0,1.01455
5716,2069.31,0.0193247,0.113415,291178.0,0.997792,1.01937,290535.0,291536.0,0.385201,111805.0,0.0248529,291178.0,291536.0,1.0,0.967721,4.56345,0.0193675,290251.0,291178.0,1.01485
5717,2069.33,0.0195072,0.113786,291107.0,0.998094,1.01954,290552.0,291599.0,0.385201,111811.0,0.0249245,291107.0,291599.0,1.0,0.967426,4.56522,0.0195444,290265.0,291107.0,1.01515
5718,2069.34,0.0196787,0.114137,291035.0,0.998399,1.01971,290569.0,291661.0,0.38521,111818.0,0.0249917,291035.0,291661.0,1.0,0.96715,4.567,0.0197103,290279.0,291035.0,1.01543
5719,2069.36,0.0198392,0.114468,290960.0,0.998707,1.01986,290584.0,291721.0,0.385228,111828.0,0.0250543,290960.0,291721.0,1.0,0.966892,4.56878,0.0198649,290290.0,290960.0,1.01571
5720,2069.38,0.0199885,0.114778,290884.0,0.999017,1.02001,290598.0,291779.0,0.385256,111840.0,0.0251123,290884.0,291779.0,1.0,0.966653,4.57057,0.0200082,290301.0,290884.0,1.01598
5721,2069.39,0.0201264,0.115067,290806.0,0.999329,1.02014,290611.0,291836.0,0.385292,111854.0,0.0251657,290806.0,291836.0,1.0,0.966433,4.57237,0.0201399,290310.0,290806.0,1.01624
5722,2069.41,0.0202529,0.115335,290726.0,0.999643,1.02026,290623.0,291890.0,0.385337,111870.0,0.0252144,290726.0,291890.0,1.0,0.966233,4.57416,0.0202601,290318.0,290726.0,1.0165
5723,2069.42,0.0203677,0.115581,290645.0,0.99996,1.02037,290633.0,291943.0,0.385391,111888.0,0.0252583,290645.0,291943.0,1.0,0.966052,4.57597,0.0203685,290324.0,290645.0,1.01674
5724,2069.44,0.0204708,0.115806,290562.0,1.00028,1.02047,290643.0,291993.0,0.385454,111909.0,0.0252974,290562.0,291993.0,1.0,0.965891,4.57777,0.0204651,290329.0,290562.0,1.01698
5725,2069.45,0.020562,0.116008,290477.0,1.0006,1.02055,290651.0,292042.0,0.385526,111931.0,0.0253317,290477.0,292042.0,1.0,0.96575,4.57958,0.0205497,290333.0,290477.0,1.0172
