,time (year),agiw,ahw,ahw1980,avwo,ceclr,chwo,cwra,cwso,eclr,enlpr2022,gdpperocclr,hfd,hwmgdpp,ilpr,iweoclr,lapr,laus,laus80,lpr,ltewso,nhw,nlpr,oclr,opwo,part,psw,pura,roceclr,rocwso,tct,unem,upt,ur,wap,wara,wash,weoclr,wf,wre,wrer,wso
4428,2049.19,19.6559,1.84027,2.0,4660.64,1.93754,-92.5781,0.401597,0.0193757,138.381,0.0,0.700076,0.766667,0.910023,0.807009,1.03217,26.0366,8358.96,3060.0,0.799314,0.00772979,1.84027,0.855209,139.565,4471.26,0.788124,0.0482,0.0140004,0.0140015,0.0375993,0.766667,118.408,0.766667,0.0254059,5830.8,10.681,0.410228,1.00856,4542.24,0.0,0.0,0.515319
4429,2049.2,19.6668,1.84021,2.0,4660.92,1.93795,-92.9456,0.397858,0.0191908,138.411,0.0,0.70007,0.766667,0.910021,0.807059,1.03255,26.0458,8356.01,3060.0,0.799338,0.00773252,1.84021,0.855271,139.662,4469.53,0.787962,0.0482116,0.0142329,0.0140014,0.0372274,0.766667,120.132,0.766667,0.0257742,5830.97,10.6872,0.410325,1.00904,4540.79,0.0,0.0,0.515501
4430,2049.22,19.6775,1.84015,2.0,4661.2,1.93834,-93.2968,0.394065,0.0190034,138.441,0.0,0.70006,0.766667,0.910018,0.807108,1.03293,26.0552,8353.05,3060.0,0.799363,0.00773521,1.84015,0.855331,139.759,4467.81,0.787797,0.0482234,0.0144681,0.0140012,0.0368511,0.766667,121.861,0.766667,0.0261437,5831.14,10.6934,0.410415,1.00952,4539.34,0.0,0.0,0.51568
4431,2049.23,19.6882,1.84009,2.0,4661.48,1.93873,-93.6318,0.390218,0.0188135,138.471,0.0,0.700046,0.766667,0.910014,0.807156,1.0333,26.0649,8350.08,3060.0,0.799387,0.00773785,1.84009,0.855391,139.856,4466.09,0.787631,0.0482353,0.014706,0.0140009,0.0364703,0.766667,123.596,0.766667,0.0265144,5831.31,10.6996,0.410498,1.01,4537.88,0.0,0.0,0.515857
4432,2049.25,19.6987,1.84002,2.0,4661.75,1.9391,-93.9503,0.386318,0.0186211,138.502,0.0,0.700028,0.766667,0.910008,0.807203,1.03366,26.075,8347.11,3060.0,0.799411,0.00774044,1.84002,0.85545,139.952,4464.39,0.787463,0.0482473,0.0149467,0.0140006,0.0360853,0.766667,125.336,0.766667,0.0268861,5831.48,10.7057,0.410574,1.01047,4536.42,0.0,0.0,0.51603
4433,2049.27,19.7092,1.83996,2.0,4662.03,1.93946,-94.2524,0.382366,0.0184262,138.532,0.0,0.700005,0.766667,0.910002,0.807248,1.03402,26.0853,8344.12,3060.0,0.799435,0.00774299,1.83996,0.855508,140.048,4462.69,0.787292,0.0482595,0.01519,0.0140001,0.035696,0.766667,127.082,0.766667,0.0272589,5831.65,10.7117,0.410643,1.01094,4534.95,0.0,0.0,0.5162
4434,2049.28,19.7195,1.8399,2.0,4662.31,1.93981,-94.5379,0.378361,0.018229,138.562,0.0,0.699978,0.766667,0.909993,0.807293,1.03437,26.096,8341.13,3060.0,0.79946,0.0077455,1.8399,0.855565,140.144,4461.0,0.787119,0.0482718,0.015436,0.0139996,0.0353024,0.766667,128.831,0.766667,0.0276325,5831.82,10.7177,0.410704,1.01141,4533.48,0.0,0.0,0.516367
4435,2049.3,19.7297,1.83984,2.0,4662.58,1.94015,-94.8067,0.374305,0.0180293,138.593,0.0,0.699947,0.766667,0.909984,0.807336,1.03471,26.107,8338.13,3060.0,0.799484,0.00774795,1.83984,0.85562,140.239,4459.31,0.786945,0.0482842,0.0156846,0.0139989,0.0349047,0.766667,130.586,0.766667,0.0280071,5831.99,10.7236,0.410757,1.01188,4532.0,0.0,0.0,0.51653
4436,2049.31,19.7398,1.83977,2.0,4662.86,1.94048,-95.0587,0.370198,0.0178273,138.623,0.0,0.699911,0.766667,0.909973,0.807378,1.03505,26.1182,8335.12,3060.0,0.799509,0.00775036,1.83977,0.855675,140.335,4457.64,0.786768,0.0482968,0.0159357,0.0139982,0.0345029,0.766667,132.344,0.766667,0.0283825,5832.16,10.7295,0.410804,1.01235,4530.52,0.0,0.0,0.516691
4437,2049.33,19.7498,1.83971,2.0,4663.14,1.94079,-95.2939,0.36604,0.017623,138.653,0.0,0.699871,0.766667,0.909961,0.807419,1.03538,26.1298,8332.11,3060.0,0.799533,0.00775273,1.83971,0.855729,140.429,4455.97,0.78659,0.0483095,0.0161894,0.0139974,0.034097,0.766667,134.106,0.766667,0.0287587,5832.32,10.7353,0.410843,1.01281,4529.03,0.0,0.0,0.516848
4438,2049.34,19.7596,1.83965,2.0,4663.41,1.94109,-95.5122,0.361833,0.0174163,138.684,0.0,0.699827,0.766667,0.909948,0.807459,1.03571,26.1418,8329.09,3060.0,0.799558,0.00775504,1.83965,0.855781,140.524,4454.32,0.786409,0.0483223,0.0164455,0.0139965,0.0336871,0.766667,135.871,0.766667,0.0291356,5832.49,10.741,0.410874,1.01327,4527.54,0.0,0.0,0.517003
4439,2049.36,19.7694,1.83959,2.0,4663.69,1.94138,-95.7135,0.357576,0.0172074,138.714,0.0,0.699778,0.766667,0.909933,0.807497,1.03602,26.154,8326.07,3060.0,0.799583,0.0077573,1.83959,0.855832,140.618,4452.67,0.786226,0.0483352,0.0167042,0.0139956,0.0332733,0.766667,137.64,0.766667,0.0295132,5832.65,10.7466,0.410899,1.01373,4526.05,0.0,0.0,0.517154
4440,2049.38,19.779,1.83953,2.0,4663.97,1.94166,-95.8977,0.353271,0.0169963,138.744,0.0,0.699725,0.766667,0.909918,0.807534,1.03633,26.1665,8323.04,3060.0,0.799608,0.00775952,1.83953,0.855882,140.712,4451.03,0.786042,0.0483483,0.0169652,0.0139945,0.0328556,0.766667,139.412,0.766667,0.0298913,5832.82,10.7522,0.410915,1.01418,4524.55,0.0,0.0,0.517301
4441,2049.39,19.7885,1.83946,2.0,4664.24,1.94192,-96.0647,0.348918,0.0167829,138.775,0.0,0.699667,0.766667,0.9099,0.80757,1.03664,26.1793,8320.0,3060.0,0.799632,0.00776168,1.83946,0.855932,140.805,4449.41,0.785856,0.0483614,0.0172287,0.0139933,0.0324341,0.766667,141.186,0.766667,0.0302699,5832.98,10.7577,0.410925,1.01463,4523.06,0.0,0.0,0.517446
4442,2049.41,19.7978,1.8394,2.0,4664.52,1.94217,-96.2145,0.344518,0.0165674,138.805,0.0,0.699605,0.766667,0.909882,0.807605,1.03693,26.1925,8316.96,3060.0,0.799657,0.0077638,1.8394,0.855979,140.898,4447.79,0.785668,0.0483747,0.0174945,0.0139921,0.0320089,0.766667,142.963,0.766667,0.0306491,5833.15,10.7632,0.410926,1.01508,4521.56,0.0,0.0,0.517587
4443,2049.42,19.8071,1.83934,2.0,4664.79,1.94241,-96.347,0.340071,0.0163497,138.835,0.0,0.699539,0.766667,0.909862,0.807638,1.03722,26.206,8313.92,3060.0,0.799682,0.00776586,1.83934,0.856026,140.991,4446.19,0.785478,0.0483881,0.0177625,0.0139908,0.0315799,0.766667,144.742,0.766667,0.0310286,5833.31,10.7686,0.410921,1.01553,4520.05,0.0,0.0,0.517724
4444,2049.44,19.8162,1.83928,2.0,4665.07,1.94264,-96.4622,0.335578,0.0161299,138.866,0.0,0.699468,0.766667,0.909841,0.80767,1.0375,26.2197,8310.88,3060.0,0.799707,0.00776787,1.83928,0.856072,141.083,4444.59,0.785286,0.0484016,0.0180329,0.0139894,0.0311473,0.766667,146.522,0.766667,0.0314084,5833.47,10.7739,0.410908,1.01597,4518.55,0.0,0.0,0.517858
4445,2049.45,19.8252,1.83922,2.0,4665.34,1.94286,-96.5599,0.33104,0.015908,138.896,0.0,0.699393,0.766667,0.909818,0.807701,1.03778,26.2338,8307.83,3060.0,0.799732,0.00776983,1.83922,0.856116,141.175,4443.01,0.785092,0.0484153,0.0183055,0.0139879,0.0307112,0.766667,148.305,0.766667,0.0317886,5833.64,10.7791,0.410887,1.01641,4517.04,0.0,0.0,0.517989
4446,2049.47,19.834,1.83916,2.0,4665.62,1.94306,-96.6401,0.326457,0.0156842,138.926,0.0,0.699314,0.766667,0.909794,0.80773,1.03804,26.2482,8304.77,3060.0,0.799757,0.00777174,1.83916,0.85616,141.266,4441.44,0.784897,0.048429,0.0185803,0.0139863,0.0302715,0.766667,150.088,0.766667,0.0321689,5833.8,10.7843,0.410859,1.01684,4515.53,0.0,0.0,0.518116
4447,2049.48,19.8428,1.8391,2.0,4665.89,1.94325,-96.7028,0.321831,0.0154583,138.957,0.0,0.69923,0.766667,0.909769,0.807759,1.0383,26.2628,8301.72,3060.0,0.799782,0.00777359,1.8391,0.856202,141.357,4439.88,0.7847,0.0484429,0.0188572,0.0139846,0.0298284,0.766667,151.872,0.766667,0.0325494,5833.96,10.7894,0.410824,1.01728,4514.02,0.0,0.0,0.51824
4448,2049.5,19.8513,1.83904,2.0,4666.17,1.94343,-96.7479,0.317161,0.0152304,138.987,0.0,0.699142,0.766667,0.909743,0.807786,1.03856,26.2778,8298.67,3060.0,0.799806,0.0077754,1.83904,0.856242,141.448,4438.34,0.784501,0.0484568,0.0191363,0.0139828,0.0293819,0.766667,153.657,0.766667,0.03293,5834.12,10.7944,0.410782,1.0177,4512.51,0.0,0.0,0.51836
4449,2049.52,19.8598,1.83897,2.0,4666.44,1.9436,-96.7753,0.312449,0.0150006,139.017,0.0,0.699049,0.766667,0.909715,0.807811,1.0388,26.293,8295.61,3060.0,0.799831,0.00777714,1.83897,0.856282,141.538,4436.8,0.784301,0.0484709,0.0194174,0.013981,0.0289321,0.766667,155.442,0.766667,0.0333106,5834.28,10.7994,0.410732,1.01813,4511.0,0.0,0.0,0.518476
4450,2049.53,19.8681,1.83891,2.0,4666.71,1.94376,-96.785,0.307696,0.0147689,139.048,0.0,0.698953,0.766667,0.909686,0.807835,1.03904,26.3086,8292.55,3060.0,0.799856,0.00777884,1.83891,0.85632,141.627,4435.28,0.784099,0.048485,0.0197006,0.0139791,0.0284791,0.766667,157.227,0.766667,0.0336911,5834.44,10.8043,0.410675,1.01855,4509.49,0.0,0.0,0.518589
4451,2049.55,19.8763,1.83885,2.0,4666.98,1.9439,-96.777,0.302901,0.0145354,139.078,0.0,0.698852,0.766667,0.909656,0.807858,1.03927,26.3244,8289.5,3060.0,0.799881,0.00778047,1.83885,0.856357,141.716,4433.78,0.783895,0.0484993,0.0199857,0.013977,0.0280229,0.766667,159.012,0.766667,0.0340716,5834.6,10.8091,0.41061,1.01897,4507.97,0.0,0.0,0.518698
4452,2049.56,19.8843,1.83879,2.0,4667.26,1.94403,-96.7512,0.298067,0.0143001,139.109,0.0,0.698747,0.766667,0.909624,0.80788,1.03949,26.3406,8286.44,3060.0,0.799906,0.00778206,1.83879,0.856393,141.805,4432.29,0.78369,0.0485136,0.0202728,0.0139749,0.0275636,0.766667,160.796,0.766667,0.0344519,5834.76,10.8138,0.410538,1.01938,4506.46,0.0,0.0,0.518804
4453,2049.58,19.8922,1.83873,2.0,4667.53,1.94415,-96.7075,0.293193,0.014063,139.139,0.0,0.698637,0.766667,0.909591,0.8079,1.0397,26.357,8283.39,3060.0,0.799931,0.00778359,1.83873,0.856428,141.893,4430.81,0.783483,0.0485281,0.0205618,0.0139727,0.0271012,0.766667,162.579,0.766667,0.0348319,5834.91,10.8185,0.41046,1.01979,4504.95,0.0,0.0,0.518906
4454,2049.59,19.9,1.83867,2.0,4667.8,1.94426,-96.646,0.288281,0.0138241,139.169,0.0,0.698524,0.766667,0.909557,0.807919,1.03991,26.3736,8280.33,3060.0,0.799956,0.00778506,1.83867,0.856461,141.98,4429.34,0.783275,0.0485426,0.0208526,0.0139705,0.0266359,0.766667,164.361,0.766667,0.0352117,5835.07,10.823,0.410374,1.0202,4503.44,0.0,0.0,0.519004
4455,2049.61,19.9076,1.83861,2.0,4668.07,1.94436,-96.5665,0.283331,0.0135836,139.2,0.0,0.698406,0.766667,0.909522,0.807936,1.04011,26.3906,8277.28,3060.0,0.799981,0.00778647,1.83861,0.856493,142.067,4427.89,0.783065,0.0485573,0.0211452,0.0139681,0.0261676,0.766667,166.142,0.766667,0.0355911,5835.23,10.8276,0.410281,1.0206,4501.93,0.0,0.0,0.519098
4456,2049.62,19.9151,1.83855,2.0,4668.34,1.94445,-96.4691,0.278345,0.0133414,139.23,0.0,0.698285,0.766667,0.909485,0.807952,1.0403,26.4078,8274.23,3060.0,0.800006,0.00778783,1.83855,0.856524,142.153,4426.46,0.782854,0.048572,0.0214396,0.0139657,0.0256966,0.766667,167.92,0.766667,0.03597,5835.38,10.832,0.410181,1.021,4500.42,0.0,0.0,0.519189
4457,2049.64,19.9224,1.83849,2.0,4668.61,1.94452,-96.3537,0.273322,0.0130976,139.26,0.0,0.698159,0.766667,0.909448,0.807967,1.04048,26.4253,8271.19,3060.0,0.800031,0.00778913,1.83849,0.856554,142.239,4425.04,0.782641,0.0485868,0.0217358,0.0139632,0.0252228,0.766667,169.697,0.766667,0.0363485,5835.54,10.8363,0.410074,1.02139,4498.91,0.0,0.0,0.519276
4458,2049.66,19.9296,1.83842,2.0,4668.88,1.94458,-96.2203,0.268264,0.0128522,139.291,0.0,0.69803,0.766667,0.909409,0.80798,1.04065,26.443,8268.14,3060.0,0.800055,0.00779038,1.83842,0.856582,142.324,4423.64,0.782427,0.0486017,0.0220336,0.0139606,0.0247463,0.766667,171.471,0.766667,0.0367264,5835.69,10.8406,0.409961,1.02178,4497.41,0.0,0.0,0.519359
4459,2049.67,19.9367,1.83836,2.0,4669.15,1.94464,-96.0689,0.263172,0.0126053,139.321,0.0,0.697897,0.766667,0.909369,0.807992,1.04082,26.461,8265.1,3060.0,0.80008,0.00779156,1.83836,0.856609,142.409,4422.25,0.782212,0.0486167,0.022333,0.0139579,0.0242671,0.766667,173.243,0.766667,0.0371037,5835.85,10.8448,0.40984,1.02216,4495.9,0.0,0.0,0.519438
4460,2049.69,19.9436,1.8383,2.0,4669.41,1.94468,-95.8994,0.258047,0.0123569,139.352,0.0,0.69776,0.766667,0.909328,0.808003,1.04098,26.4792,8262.07,3060.0,0.800105,0.00779269,1.8383,0.856634,142.493,4420.88,0.781995,0.0486317,0.0226341,0.0139552,0.0237855,0.766667,175.011,0.766667,0.0374803,5836.0,10.8489,0.409713,1.02254,4494.4,0.0,0.0,0.519513
4461,2049.7,19.9503,1.83824,2.0,4669.68,1.94471,-95.7119,0.252888,0.012107,139.382,0.0,0.697619,0.766667,0.909286,0.808012,1.04113,26.4977,8259.04,3060.0,0.80013,0.00779376,1.83824,0.856659,142.577,4419.52,0.781777,0.0486468,0.0229366,0.0139524,0.0233014,0.766667,176.776,0.766667,0.0378561,5836.15,10.8529,0.40958,1.02292,4492.9,0.0,0.0,0.519584
4462,2049.72,19.9569,1.83818,2.0,4669.95,1.94473,-95.5062,0.247698,0.0118558,139.412,0.0,0.697474,0.766667,0.909242,0.80802,1.04127,26.5165,8256.01,3060.0,0.800154,0.00779477,1.83818,0.856682,142.659,4418.19,0.781558,0.048662,0.0232407,0.0139495,0.0228149,0.766667,178.538,0.766667,0.0382312,5836.31,10.8569,0.40944,1.02329,4491.41,0.0,0.0,0.519651
4463,2049.73,19.9634,1.83812,2.0,4670.21,1.94474,-95.2825,0.242478,0.0116032,139.443,0.0,0.697326,0.766667,0.909198,0.808026,1.0414,26.5354,8252.99,3060.0,0.800179,0.00779572,1.83812,0.856703,142.742,4416.87,0.781338,0.0486773,0.0235462,0.0139465,0.022326,0.766667,180.295,0.766667,0.0386053,5836.46,10.8608,0.409293,1.02366,4489.92,0.0,0.0,0.519715
4464,2049.75,19.9696,1.83806,2.0,4670.48,1.94474,-95.0407,0.237227,0.0113493,139.473,0.0,0.697174,0.766667,0.909152,0.808031,1.04153,26.5546,8249.98,3060.0,0.800203,0.00779662,1.83806,0.856723,142.823,4415.56,0.781116,0.0486927,0.0238531,0.0139435,0.021835,0.766667,182.048,0.766667,0.0389785,5836.61,10.8645,0.40914,1.02402,4488.43,0.0,0.0,0.519774
4465,2049.77,19.9758,1.83799,2.0,4670.74,1.94473,-94.7807,0.231948,0.0110941,139.504,0.0,0.697019,0.766667,0.909106,0.808034,1.04164,26.574,8246.97,3060.0,0.800228,0.00779745,1.83799,0.856742,142.904,4414.28,0.780893,0.0487081,0.0241614,0.0139404,0.0213418,0.766667,183.797,0.766667,0.0393507,5836.76,10.8683,0.408981,1.02438,4486.94,0.0,0.0,0.51983
4466,2049.78,19.9818,1.83793,2.0,4671.0,1.94471,-94.5026,0.22664,0.0108377,139.534,0.0,0.696861,0.766667,0.909058,0.808036,1.04175,26.5936,8243.98,3060.0,0.800252,0.00779822,1.83793,0.85676,142.984,4413.01,0.780669,0.0487235,0.024471,0.0139372,0.0208465,0.766667,185.541,0.766667,0.0397219,5836.91,10.8719,0.408816,1.02473,4485.46,0.0,0.0,0.519881
4467,2049.8,19.9876,1.83787,2.0,4671.26,1.94469,-94.2064,0.221306,0.0105801,139.564,0.0,0.696699,0.766667,0.90901,0.808037,1.04185,26.6134,8240.98,3060.0,0.800276,0.00779893,1.83787,0.856776,143.064,4411.76,0.780444,0.0487391,0.0247818,0.013934,0.0203492,0.766667,187.28,0.766667,0.0400918,5837.06,10.8754,0.408645,1.02507,4483.98,0.0,0.0,0.519929
4468,2049.81,19.9933,1.83781,2.0,4671.53,1.94465,-93.8921,0.216761,0.0103604,139.595,0.0,0.696534,0.766667,0.90896,0.808036,1.04194,26.6334,8238.0,3060.0,0.800301,0.00779959,1.83781,0.856791,143.143,4410.53,0.780218,0.0487547,0.0250938,0.0139307,0.019925,0.766667,189.013,0.766667,0.0404606,5837.21,10.8789,0.408467,1.02542,4482.51,0.0,0.0,0.519972
4469,2049.83,19.9988,1.83775,2.0,4671.79,1.9446,-93.5596,0.214102,0.0102309,139.625,0.0,0.696365,0.766667,0.90891,0.808034,1.04203,26.6536,8235.03,3060.0,0.800325,0.00780019,1.83775,0.856804,143.221,4409.32,0.779991,0.0487703,0.025407,0.0139273,0.0196744,0.766667,190.74,0.766667,0.0408281,5837.36,10.8823,0.408285,1.02575,4481.05,0.0,0.0,0.520012
4470,2049.84,20.0043,1.83768,2.0,4672.04,1.94455,-93.2092,0.211431,0.0101009,139.656,0.0,0.696194,0.766667,0.908858,0.808031,1.04211,26.674,8232.06,3060.0,0.800349,0.00780076,1.83768,0.856817,143.298,4408.12,0.779763,0.0487861,0.0257213,0.0139239,0.019423,0.766667,192.461,0.766667,0.0411943,5837.51,10.8856,0.408098,1.02608,4479.58,0.0,0.0,0.52005
4471,2049.86,20.0097,1.83762,2.0,4672.3,1.94448,-92.8413,0.208748,0.00997042,139.686,0.0,0.69602,0.766667,0.908806,0.808028,1.04218,26.6946,8229.1,3060.0,0.800373,0.0078013,1.83762,0.856829,143.375,4406.95,0.779534,0.0488018,0.0260366,0.0139204,0.0191707,0.766667,194.176,0.766667,0.041559,5837.66,10.8889,0.407907,1.02641,4478.13,0.0,0.0,0.520086
4472,2049.88,20.015,1.83756,2.0,4672.56,1.94441,-92.4564,0.206054,0.00983944,139.716,0.0,0.695843,0.766667,0.908753,0.808023,1.04225,26.7153,8226.16,3060.0,0.800397,0.0078018,1.83756,0.856841,143.451,4405.79,0.779304,0.0488176,0.026353,0.0139169,0.0189176,0.766667,195.885,0.766667,0.0419223,5837.81,10.8922,0.407713,1.02673,4476.68,0.0,0.0,0.52012
4473,2049.89,20.0203,1.8375,2.0,4672.82,1.94433,-92.055,0.203349,0.009708,139.747,0.0,0.695663,0.766667,0.908699,0.808018,1.04232,26.7362,8223.22,3060.0,0.800421,0.00780228,1.8375,0.856852,143.527,4404.66,0.779073,0.0488335,0.0266703,0.0139133,0.0186638,0.766667,197.586,0.766667,0.0422841,5837.95,10.8954,0.407515,1.02705,4475.23,0.0,0.0,0.520152
4474,2049.91,20.0254,1.83743,2.0,4673.07,1.94424,-91.6375,0.200634,0.00957613,139.777,0.0,0.69548,0.766667,0.908644,0.808012,1.04238,26.7573,8220.3,3060.0,0.800444,0.00780273,1.83743,0.856862,143.601,4403.54,0.778842,0.0488494,0.0269885,0.0139096,0.0184092,0.766667,199.28,0.766667,0.0426443,5838.1,10.8986,0.407313,1.02736,4473.79,0.0,0.0,0.520182
4475,2049.92,20.0305,1.83737,2.0,4673.33,1.94415,-91.2043,0.197909,0.00944385,139.807,0.0,0.695295,0.766667,0.908588,0.808006,1.04244,26.7785,8217.39,3060.0,0.800468,0.00780314,1.83737,0.856871,143.675,4402.44,0.778609,0.0488654,0.0273076,0.0139059,0.0181539,0.766667,200.967,0.766667,0.0430029,5838.24,10.9017,0.407107,1.02767,4472.36,0.0,0.0,0.52021
4476,2049.94,20.0355,1.83731,2.0,4673.58,1.94404,-90.7559,0.195174,0.00931119,139.838,0.0,0.695107,0.766667,0.908532,0.807999,1.04249,26.7998,8214.49,3060.0,0.800492,0.00780353,1.83731,0.85688,143.749,4401.36,0.778376,0.0488814,0.0276275,0.0139021,0.017898,0.766667,202.646,0.766667,0.0433598,5838.39,10.9048,0.406898,1.02797,4470.94,0.0,0.0,0.520235
4477,2049.95,20.0404,1.83724,2.0,4673.83,1.94393,-90.2926,0.192431,0.00917816,139.868,0.0,0.694917,0.766667,0.908475,0.807991,1.04254,26.8213,8211.6,3060.0,0.800515,0.00780388,1.83724,0.856888,143.821,4400.29,0.778142,0.0488974,0.0279481,0.0138983,0.0176415,0.766667,204.317,0.766667,0.043715,5838.53,10.9078,0.406686,1.02826,4469.52,0.0,0.0,0.520259
4478,2049.97,20.0452,1.83718,2.0,4674.09,1.94382,-89.8149,0.189679,0.00904479,139.899,0.0,0.694724,0.766667,0.908417,0.807982,1.04259,26.8429,8208.72,3060.0,0.800538,0.0078042,1.83718,0.856895,143.893,4399.25,0.777908,0.0489135,0.0282694,0.0138945,0.0173845,0.766667,205.979,0.766667,0.0440683,5838.68,10.9109,0.406471,1.02855,4468.11,0.0,0.0,0.52028
4479,2049.98,20.05,1.83712,2.0,4674.34,1.94369,-89.3231,0.18692,0.0089111,139.929,0.0,0.694529,0.766667,0.908359,0.807972,1.04263,26.8646,8205.86,3060.0,0.800562,0.00780449,1.83712,0.856902,143.965,4398.22,0.777673,0.0489296,0.0285914,0.0138906,0.0171269,0.766667,207.634,0.766667,0.0444199,5838.82,10.9138,0.406253,1.02884,4466.7,0.0,0.0,0.5203
4480,2050.0,20.0546,1.83705,2.0,4674.59,1.94357,-88.8176,0.184152,0.00877712,139.959,0.0,0.694333,0.766667,0.9083,0.807962,1.04267,26.8864,8203.01,3060.0,0.800585,0.00780475,1.83705,0.856908,144.035,4397.22,0.777437,0.0489457,0.028914,0.0138867,0.0168688,0.766667,209.279,0.766667,0.0447695,5838.97,10.9167,0.406032,1.02912,4465.31,0.0,0.0,0.520317
4481,2050.02,20.0592,1.83699,2.0,4674.84,1.94343,-88.2987,0.181378,0.00864286,139.99,0.0,0.694134,0.766667,0.90824,0.807951,1.0427,26.9083,8200.18,3060.0,0.800608,0.00780498,1.83699,0.856913,144.105,4396.23,0.7772,0.0489619,0.0292371,0.0138827,0.0166103,0.766667,210.916,0.766667,0.0451172,5839.11,10.9196,0.405808,1.0294,4463.92,0.0,0.0,0.520332
4482,2050.03,20.0637,1.83693,2.0,4675.08,1.94329,-87.7668,0.178597,0.00850836,140.02,0.0,0.693933,0.766667,0.90818,0.807939,1.04272,26.9304,8197.36,3060.0,0.800631,0.00780518,1.83693,0.856917,144.174,4395.25,0.776964,0.048978,0.0295608,0.0138787,0.0163514,0.766667,212.543,0.766667,0.045463,5839.25,10.9225,0.405581,1.02967,4462.54,0.0,0.0,0.520345
4483,2050.05,20.0682,1.83686,2.0,4675.33,1.94315,-87.2223,0.17581,0.00837362,140.05,0.0,0.693731,0.766667,0.908119,0.807927,1.04275,26.9524,8194.55,3060.0,0.800654,0.00780534,1.83686,0.856921,144.243,4394.3,0.776726,0.0489942,0.0298849,0.0138746,0.0160921,0.766667,214.161,0.766667,0.0458067,5839.39,10.9252,0.405353,1.02993,4461.17,0.0,0.0,0.520356
4484,2050.06,20.0725,1.8368,2.0,4675.58,1.94299,-86.6654,0.173017,0.00823868,140.081,0.0,0.693527,0.766667,0.908058,0.807914,1.04277,26.9746,8191.76,3060.0,0.800676,0.00780548,1.8368,0.856924,144.311,4393.36,0.776489,0.0490105,0.0302094,0.0138705,0.0158325,0.766667,215.77,0.766667,0.0461483,5839.53,10.928,0.405121,1.0302,4459.81,0.0,0.0,0.520365
4485,2050.08,20.0768,1.83673,2.0,4675.82,1.94284,-86.0964,0.17022,0.00810356,140.111,0.0,0.693321,0.766667,0.907996,0.8079,1.04278,26.9968,8188.98,3060.0,0.800699,0.00780558,1.83673,0.856926,144.378,4392.45,0.77625,0.0490267,0.0305342,0.0138664,0.0155726,0.766667,217.369,0.766667,0.0464878,5839.67,10.9307,0.404888,1.03045,4458.45,0.0,0.0,0.520372
4486,2050.09,20.0809,1.83667,2.0,4676.07,1.94268,-85.5157,0.167417,0.00796827,140.141,0.0,0.693114,0.766667,0.907934,0.807885,1.04279,27.0191,8186.23,3060.0,0.800722,0.00780565,1.83667,0.856928,144.444,4391.55,0.776012,0.049043,0.0308594,0.0138623,0.0153125,0.766667,218.958,0.766667,0.0468252,5839.81,10.9334,0.404652,1.0307,4457.11,0.0,0.0,0.520377
4487,2050.11,20.085,1.8366,2.0,4676.31,1.94252,-84.9235,0.16461,0.00783285,140.172,0.0,0.692906,0.766667,0.907872,0.80787,1.0428,27.0414,8183.48,3060.0,0.800744,0.00780569,1.8366,0.856929,144.51,4390.66,0.775773,0.0490592,0.0311847,0.0138581,0.0150522,0.766667,220.536,0.766667,0.0471604,5839.95,10.936,0.404415,1.03095,4455.77,0.0,0.0,0.520379
4488,2050.12,20.089,1.83654,2.0,4676.55,1.94235,-84.3202,0.1618,0.00769731,140.202,0.0,0.692697,0.766667,0.907809,0.807854,1.0428,27.0638,8180.75,3060.0,0.800766,0.00780569,1.83654,0.856929,144.575,4389.8,0.775534,0.0490755,0.0315103,0.0138539,0.0147917,0.766667,222.105,0.766667,0.0474933,5840.09,10.9385,0.404176,1.03119,4454.44,0.0,0.0,0.520379
4489,2050.14,20.093,1.83647,2.0,4676.79,1.94218,-83.706,0.158986,0.00756168,140.233,0.0,0.692486,0.766667,0.907746,0.807837,1.04279,27.0862,8178.04,3060.0,0.800788,0.00780567,1.83647,0.856928,144.64,4388.95,0.775294,0.0490918,0.0318361,0.0138497,0.0145311,0.766667,223.662,0.766667,0.0478239,5840.23,10.9411,0.403935,1.03143,4453.13,0.0,0.0,0.520378
4490,2050.16,20.0968,1.83641,2.0,4677.03,1.94201,-83.0811,0.15617,0.00742598,140.263,0.0,0.692275,0.766667,0.907682,0.807819,1.04279,27.1086,8175.35,3060.0,0.80081,0.00780561,1.83641,0.856927,144.703,4388.12,0.775055,0.0491081,0.0321619,0.0138455,0.0142705,0.766667,225.21,0.766667,0.0481523,5840.37,10.9436,0.403693,1.03166,4451.82,0.0,0.0,0.520374
4491,2050.17,20.1006,1.83634,2.0,4677.27,1.94183,-82.4458,0.153351,0.00729023,140.293,0.0,0.692062,0.766667,0.907619,0.807801,1.04277,27.131,8172.67,3060.0,0.800832,0.00780552,1.83634,0.856925,144.767,4387.31,0.774815,0.0491244,0.0324878,0.0138412,0.0140098,0.766667,226.746,0.766667,0.0484783,5840.51,10.946,0.403449,1.03189,4450.52,0.0,0.0,0.520368
