,time (year),awbdi,awbgw,awbi,awbin,awbp,awbps,iest,ipp,ird,ist,orp,pawbi,psestr,pssgdp,rd,ste,steerd,soc_trust,strerd,wbep
6973,2088.95,6.0035,0.417993,2.57955,1.14335,0.96624,5.16881,1.0,27.6954,27.4026,0.534225,0.01218,2.17218,0.534225,0.160268,27.6954,1.1173,0.859461,0.562331,1.06278,1.01381
6974,2088.97,6.0035,0.417977,2.57943,1.14313,0.966309,5.16998,1.0,27.6949,27.4011,0.534369,0.0121893,2.17289,0.534369,0.160311,27.6949,1.11716,0.859354,0.562287,1.06286,1.01382
6975,2088.98,6.00343,0.417962,2.57928,1.14291,0.966377,5.17114,1.0,27.6945,27.3995,0.534517,0.0121986,2.1736,0.534517,0.160355,27.6945,1.11702,0.859247,0.562243,1.06293,1.01383
6976,2089.0,6.0033,0.417946,2.5791,1.1427,0.966445,5.1723,1.0,27.694,27.398,0.534669,0.0122077,2.1743,0.534669,0.160401,27.694,1.11688,0.859142,0.5622,1.063,1.01385
6977,2089.02,6.00311,0.417931,2.57891,1.14248,0.966512,5.17344,1.0,27.6935,27.3965,0.534825,0.0122168,2.175,0.534825,0.160448,27.6935,1.11675,0.859037,0.562157,1.06307,1.01386
6978,2089.03,6.00287,0.417915,2.5787,1.14226,0.966578,5.17457,1.0,27.6931,27.3951,0.534986,0.0122258,2.17571,0.534986,0.160496,27.6931,1.11661,0.858933,0.562114,1.06314,1.01387
6979,2089.05,6.00256,0.4179,2.57846,1.14203,0.966644,5.1757,1.0,27.6926,27.3936,0.535151,0.0122347,2.17641,0.535151,0.160545,27.6926,1.11648,0.85883,0.562072,1.06321,1.01388
6980,2089.06,6.00219,0.417884,2.57821,1.14181,0.966709,5.17682,1.0,27.6921,27.3922,0.535321,0.0122436,2.1771,0.535321,0.160596,27.6921,1.11635,0.858728,0.56203,1.06328,1.01389
6981,2089.08,6.00177,0.417869,2.57793,1.14158,0.966773,5.17793,1.0,27.6917,27.3907,0.535495,0.0122523,2.1778,0.535495,0.160649,27.6917,1.11622,0.858627,0.561988,1.06335,1.01391
6982,2089.09,6.00129,0.417853,2.57763,1.14135,0.966837,5.17904,1.0,27.6912,27.3893,0.535674,0.012261,2.17849,0.535674,0.160702,27.6912,1.11609,0.858527,0.561947,1.06342,1.01392
6983,2089.11,6.00076,0.417838,2.57732,1.14112,0.9669,5.18014,1.0,27.6907,27.3879,0.535857,0.0122696,2.17919,0.535857,0.160757,27.6907,1.11596,0.858428,0.561906,1.06349,1.01393
6984,2089.12,6.00017,0.417823,2.57698,1.14089,0.966963,5.18123,1.0,27.6903,27.3865,0.536044,0.0122781,2.17988,0.536044,0.160813,27.6903,1.11583,0.85833,0.561865,1.06356,1.01394
6985,2089.14,5.99952,0.417807,2.57663,1.14066,0.967024,5.18233,1.0,27.6898,27.3852,0.536236,0.0122865,2.18057,0.536236,0.160871,27.6898,1.1157,0.858233,0.561824,1.06363,1.01395
6986,2089.16,5.99883,0.417792,2.57625,1.14042,0.967085,5.18342,1.0,27.6893,27.3838,0.536432,0.0122948,2.18126,0.536432,0.16093,27.6893,1.11558,0.858137,0.561784,1.06369,1.01396
6987,2089.17,5.99808,0.417777,2.57586,1.14018,0.967146,5.1845,1.0,27.6888,27.3825,0.536633,0.012303,2.18194,0.536633,0.16099,27.6888,1.11545,0.858042,0.561745,1.06376,1.01397
6988,2089.19,5.99729,0.417762,2.57545,1.13994,0.967205,5.18559,1.0,27.6884,27.3812,0.536838,0.0123112,2.18263,0.536838,0.161051,27.6884,1.11533,0.857948,0.561706,1.06382,1.01398
6989,2089.2,5.99644,0.417746,2.57502,1.1397,0.967264,5.18667,1.0,27.6879,27.3799,0.537048,0.0123192,2.18331,0.537048,0.161114,27.6879,1.11521,0.857855,0.561667,1.06389,1.01399
6990,2089.22,5.99554,0.417731,2.57458,1.13946,0.967322,5.18775,1.0,27.6874,27.3786,0.537262,0.0123272,2.18399,0.537262,0.161179,27.6874,1.11509,0.857763,0.561628,1.06395,1.014
6991,2089.23,5.9946,0.417716,2.57412,1.13921,0.96738,5.18884,1.0,27.6869,27.3773,0.537481,0.012335,2.18467,0.537481,0.161244,27.6869,1.11497,0.857673,0.56159,1.06402,1.01401
6992,2089.25,5.99361,0.417701,2.57364,1.13897,0.967437,5.18992,1.0,27.6864,27.3761,0.537704,0.0123428,2.18534,0.537704,0.161311,27.6864,1.11486,0.857583,0.561553,1.06408,1.01402
6993,2089.27,5.99258,0.417686,2.57314,1.13872,0.967493,5.19101,1.0,27.6859,27.3749,0.537932,0.0123505,2.18602,0.537932,0.16138,27.6859,1.11474,0.857494,0.561515,1.06414,1.01403
6994,2089.28,5.9915,0.417671,2.57263,1.13846,0.967548,5.1921,1.0,27.6855,27.3736,0.538164,0.0123581,2.18669,0.538164,0.161449,27.6855,1.11463,0.857407,0.561478,1.0642,1.01404
6995,2089.3,5.99038,0.417656,2.57211,1.13821,0.967603,5.19319,1.0,27.685,27.3724,0.538401,0.0123656,2.18736,0.538401,0.16152,27.685,1.11452,0.85732,0.561442,1.06426,1.01405
6996,2089.31,5.98922,0.417641,2.57157,1.13796,0.967656,5.19429,1.0,27.6845,27.3713,0.538642,0.0123729,2.18803,0.538642,0.161593,27.6845,1.11441,0.857235,0.561406,1.06432,1.01406
6997,2089.33,5.98802,0.417626,2.57101,1.1377,0.96771,5.1954,1.0,27.684,27.3701,0.538888,0.0123802,2.18869,0.538888,0.161666,27.684,1.1143,0.857151,0.56137,1.06438,1.01407
6998,2089.34,5.98677,0.417611,2.57044,1.13744,0.967762,5.19651,1.0,27.6835,27.369,0.539138,0.0123874,2.18936,0.539138,0.161741,27.6835,1.11419,0.857068,0.561335,1.06444,1.01408
6999,2089.36,5.98549,0.417596,2.56986,1.13718,0.967814,5.19763,1.0,27.683,27.3678,0.539392,0.0123945,2.19002,0.539392,0.161818,27.683,1.11408,0.856986,0.561301,1.0645,1.01409
7000,2089.38,5.98418,0.417581,2.56927,1.13691,0.967865,5.19876,1.0,27.6825,27.3667,0.539651,0.0124015,2.19068,0.539651,0.161895,27.6825,1.11398,0.856906,0.561266,1.06456,1.0141
7001,2089.39,5.98282,0.417566,2.56866,1.13665,0.967915,5.1999,1.0,27.682,27.3656,0.539915,0.0124084,2.19133,0.539915,0.161974,27.682,1.11387,0.856826,0.561233,1.06461,1.01411
7002,2089.41,5.98144,0.417551,2.56804,1.13638,0.967964,5.20105,1.0,27.6815,27.3646,0.540182,0.0124152,2.19199,0.540182,0.162055,27.6815,1.11377,0.856748,0.561199,1.06467,1.01412
7003,2089.42,5.98001,0.417537,2.56741,1.13611,0.968013,5.20221,1.0,27.681,27.3635,0.540454,0.0124219,2.19264,0.540454,0.162136,27.681,1.11367,0.85667,0.561166,1.06472,1.01412
7004,2089.44,5.97856,0.417522,2.56676,1.13584,0.968061,5.20338,1.0,27.6805,27.3624,0.540731,0.0124285,2.19329,0.540731,0.162219,27.6805,1.11357,0.856594,0.561134,1.06478,1.01413
7005,2089.45,5.97708,0.417507,2.56611,1.13557,0.968108,5.20457,1.0,27.68,27.3614,0.541012,0.012435,2.19394,0.541012,0.162303,27.68,1.11348,0.85652,0.561102,1.06483,1.01414
7006,2089.47,5.97556,0.417492,2.56545,1.13529,0.968154,5.20577,1.0,27.6795,27.3604,0.541297,0.0124414,2.19459,0.541297,0.162389,27.6795,1.11338,0.856446,0.561071,1.06488,1.01415
7007,2089.48,5.97402,0.417478,2.56478,1.13501,0.9682,5.20699,1.0,27.679,27.3594,0.541586,0.0124477,2.19523,0.541586,0.162476,27.679,1.11329,0.856373,0.56104,1.06493,1.01416
7008,2089.5,5.97245,0.417463,2.56409,1.13473,0.968245,5.20822,1.0,27.6785,27.3584,0.541879,0.0124538,2.19587,0.541879,0.162564,27.6785,1.11319,0.856302,0.56101,1.06498,1.01416
7009,2089.52,5.97085,0.417448,2.5634,1.13445,0.968289,5.20947,1.0,27.678,27.3575,0.542177,0.0124599,2.19651,0.542177,0.162653,27.678,1.1131,0.856232,0.56098,1.06503,1.01417
7010,2089.53,5.96923,0.417434,2.5627,1.13416,0.968332,5.21075,1.0,27.6775,27.3565,0.542479,0.0124659,2.19715,0.542479,0.162744,27.6775,1.11301,0.856163,0.56095,1.06508,1.01418
7011,2089.55,5.96759,0.417419,2.562,1.13388,0.968375,5.21204,1.0,27.677,27.3556,0.542785,0.0124718,2.19778,0.542785,0.162835,27.677,1.11292,0.856095,0.560921,1.06513,1.01418
7012,2089.56,5.96592,0.417405,2.56129,1.13359,0.968416,5.21335,1.0,27.6765,27.3547,0.543095,0.0124775,2.19842,0.543095,0.162928,27.6765,1.11284,0.856028,0.560893,1.06518,1.01419
7013,2089.58,5.96423,0.41739,2.56057,1.1333,0.968457,5.21468,1.0,27.676,27.3538,0.543409,0.0124832,2.19905,0.543409,0.163023,27.676,1.11275,0.855963,0.560865,1.06522,1.0142
7014,2089.59,5.96252,0.417376,2.55984,1.133,0.968498,5.21604,1.0,27.6755,27.3529,0.543727,0.0124888,2.19967,0.543727,0.163118,27.6755,1.11267,0.855899,0.560838,1.06527,1.01421
7015,2089.61,5.9608,0.417361,2.55911,1.13271,0.968537,5.21742,1.0,27.675,27.352,0.544049,0.0124942,2.2003,0.544049,0.163215,27.675,1.11259,0.855836,0.560811,1.06531,1.01421
7016,2089.62,5.95905,0.417347,2.55838,1.13241,0.968576,5.21883,1.0,27.6745,27.3512,0.544374,0.0124996,2.20092,0.544374,0.163312,27.6745,1.11251,0.855774,0.560785,1.06536,1.01422
7017,2089.64,5.95729,0.417332,2.55764,1.13211,0.968614,5.22027,1.0,27.674,27.3503,0.544704,0.0125048,2.20154,0.544704,0.163411,27.674,1.11243,0.855713,0.560759,1.0654,1.01422
7018,2089.66,5.95551,0.417318,2.55689,1.13181,0.968651,5.22173,1.0,27.6735,27.3495,0.545037,0.01251,2.20216,0.545037,0.163511,27.6735,1.11235,0.855654,0.560734,1.06544,1.01423
7019,2089.67,5.95373,0.417303,2.55614,1.13151,0.968687,5.22322,1.0,27.673,27.3487,0.545374,0.012515,2.20278,0.545374,0.163612,27.673,1.11227,0.855596,0.56071,1.06548,1.01424
7020,2089.69,5.95192,0.417289,2.55539,1.1312,0.968723,5.22474,1.0,27.6725,27.3479,0.545715,0.01252,2.20339,0.545715,0.163715,27.6725,1.1122,0.855539,0.560686,1.06552,1.01424
7021,2089.7,5.95011,0.417275,2.55464,1.13089,0.968758,5.22629,1.0,27.672,27.3471,0.546059,0.0125248,2.204,0.546059,0.163818,27.672,1.11213,0.855483,0.560662,1.06556,1.01425
7022,2089.72,5.94829,0.41726,2.55389,1.13058,0.968792,5.22787,1.0,27.6715,27.3464,0.546407,0.0125295,2.20461,0.546407,0.163922,27.6715,1.11206,0.855428,0.56064,1.0656,1.01425
7023,2089.73,5.94646,0.417246,2.55313,1.13027,0.968825,5.22949,1.0,27.671,27.3456,0.546758,0.0125342,2.20522,0.546758,0.164027,27.671,1.11199,0.855375,0.560617,1.06564,1.01426
7024,2089.75,5.94462,0.417232,2.55238,1.12995,0.968858,5.23113,1.0,27.6705,27.3449,0.547113,0.0125387,2.20582,0.547113,0.164134,27.6705,1.11192,0.855323,0.560596,1.06567,1.01426
7025,2089.77,5.94277,0.417218,2.55162,1.12964,0.96889,5.23282,1.0,27.67,27.3441,0.547471,0.0125431,2.20642,0.547471,0.164241,27.67,1.11185,0.855272,0.560575,1.06571,1.01427
7026,2089.78,5.94092,0.417204,2.55087,1.12932,0.968921,5.23454,1.0,27.6694,27.3434,0.547832,0.0125474,2.20702,0.547832,0.164349,27.6694,1.11179,0.855222,0.560554,1.06574,1.01427
7027,2089.8,5.93907,0.417189,2.55011,1.129,0.968951,5.23629,1.0,27.6689,27.3427,0.548196,0.0125517,2.20762,0.548196,0.164459,27.6689,1.11173,0.855173,0.560534,1.06578,1.01428
7028,2089.81,5.93721,0.417175,2.54936,1.12867,0.968981,5.23809,1.0,27.6684,27.342,0.548563,0.0125558,2.20821,0.548563,0.164569,27.6684,1.11166,0.855126,0.560515,1.06581,1.01428
7029,2089.83,5.93535,0.417161,2.54861,1.12835,0.96901,5.23992,1.0,27.6679,27.3413,0.548933,0.0125598,2.2088,0.548933,0.16468,27.6679,1.1116,0.855079,0.560496,1.06584,1.01429
7030,2089.84,5.93349,0.417147,2.54786,1.12802,0.969038,5.2418,1.0,27.6674,27.3406,0.549306,0.0125637,2.20939,0.549306,0.164792,27.6674,1.11154,0.855034,0.560478,1.06587,1.01429
7031,2089.86,5.93163,0.417133,2.54712,1.12769,0.969065,5.24371,1.0,27.6669,27.34,0.549682,0.0125675,2.20998,0.549682,0.164905,27.6669,1.11149,0.85499,0.560461,1.0659,1.0143
7032,2089.88,5.92977,0.417119,2.54638,1.12736,0.969092,5.24567,1.0,27.6664,27.3393,0.55006,0.0125712,2.21057,0.55006,0.165018,27.6664,1.11143,0.854947,0.560444,1.06593,1.0143
7033,2089.89,5.92792,0.417105,2.54564,1.12703,0.969118,5.24767,1.0,27.6659,27.3387,0.550441,0.0125748,2.21115,0.550441,0.165132,27.6659,1.11138,0.854906,0.560428,1.06595,1.01431
7034,2089.91,5.92607,0.417091,2.54491,1.12669,0.969143,5.24971,1.0,27.6654,27.3381,0.550825,0.0125784,2.21173,0.550825,0.165247,27.6654,1.11132,0.854865,0.560412,1.06598,1.01431
7035,2089.92,5.92422,0.417077,2.54418,1.12636,0.969167,5.2518,1.0,27.6649,27.3374,0.551211,0.0125818,2.21231,0.551211,0.165363,27.6649,1.11127,0.854826,0.560397,1.066,1.01431
7036,2089.94,5.92239,0.417063,2.54346,1.12602,0.969191,5.25393,1.0,27.6643,27.3368,0.551599,0.0125851,2.21289,0.551599,0.16548,27.6643,1.11122,0.854787,0.560383,1.06603,1.01432
7037,2089.95,5.92056,0.417049,2.54274,1.12568,0.969214,5.25611,1.0,27.6638,27.3362,0.55199,0.0125883,2.21346,0.55199,0.165597,27.6638,1.11118,0.85475,0.560369,1.06605,1.01432
7038,2089.97,5.91873,0.417036,2.54204,1.12533,0.969236,5.25834,1.0,27.6633,27.3356,0.552382,0.0125914,2.21403,0.552382,0.165715,27.6633,1.11113,0.854714,0.560356,1.06607,1.01432
7039,2089.98,5.91692,0.417022,2.54133,1.12499,0.969258,5.26061,1.0,27.6628,27.3351,0.552777,0.0125945,2.2146,0.552777,0.165833,27.6628,1.11108,0.854679,0.560344,1.06609,1.01433
7040,2090.0,5.91512,0.417008,2.54064,1.12464,0.969279,5.26294,1.0,27.6623,27.3345,0.553173,0.0125974,2.21517,0.553173,0.165952,27.6623,1.11104,0.854645,0.560332,1.06611,1.01433
7041,2090.02,5.91333,0.416994,2.53995,1.12429,0.969299,5.26531,1.0,27.6618,27.3339,0.553571,0.0126002,2.21573,0.553571,0.166071,27.6618,1.111,0.854613,0.560321,1.06613,1.01433
7042,2090.03,5.91155,0.41698,2.53928,1.12394,0.969319,5.26774,1.0,27.6613,27.3333,0.553971,0.012603,2.2163,0.553971,0.166191,27.6613,1.11095,0.854581,0.56031,1.06615,1.01434
7043,2090.05,5.90978,0.416967,2.53861,1.12359,0.969338,5.27022,1.0,27.6608,27.3328,0.554372,0.0126057,2.21686,0.554372,0.166312,27.6608,1.11092,0.85455,0.5603,1.06617,1.01434
7044,2090.06,5.90803,0.416953,2.53795,1.12323,0.969356,5.27275,1.0,27.6602,27.3322,0.554775,0.0126082,2.21742,0.554775,0.166432,27.6602,1.11088,0.854521,0.560291,1.06618,1.01434
7045,2090.08,5.9063,0.416939,2.5373,1.12288,0.969373,5.27533,1.0,27.6597,27.3317,0.555179,0.0126107,2.21797,0.555179,0.166554,27.6597,1.11084,0.854492,0.560282,1.0662,1.01435
7046,2090.09,5.90458,0.416926,2.53666,1.12252,0.96939,5.27796,1.0,27.6592,27.3312,0.555584,0.0126131,2.21853,0.555584,0.166675,27.6592,1.1108,0.854465,0.560274,1.06621,1.01435
7047,2090.11,5.90288,0.416912,2.53603,1.12216,0.969406,5.28065,1.0,27.6587,27.3306,0.55599,0.0126154,2.21908,0.55599,0.166797,27.6587,1.11077,0.854438,0.560267,1.06622,1.01435
7048,2090.12,5.90119,0.416898,2.53542,1.1218,0.969422,5.2834,1.0,27.6582,27.3301,0.556397,0.0126176,2.21963,0.556397,0.166919,27.6582,1.11074,0.854413,0.56026,1.06623,1.01435
7049,2090.14,5.89953,0.416885,2.53481,1.12144,0.969437,5.2862,1.0,27.6577,27.3296,0.556805,0.0126197,2.22018,0.556805,0.167042,27.6577,1.1107,0.854388,0.560254,1.06624,1.01435
7050,2090.16,5.89789,0.416871,2.53422,1.12107,0.969451,5.28905,1.0,27.6572,27.329,0.557214,0.0126217,2.22072,0.557214,0.167164,27.6572,1.11067,0.854365,0.560249,1.06625,1.01436
7051,2090.17,5.89626,0.416858,2.53364,1.12071,0.969465,5.29197,1.0,27.6567,27.3285,0.557623,0.0126237,2.22127,0.557623,0.167287,27.6567,1.11064,0.854342,0.560244,1.06626,1.01436
7052,2090.19,5.89466,0.416844,2.53307,1.12034,0.969478,5.29494,1.0,27.6561,27.328,0.558032,0.0126255,2.22181,0.558032,0.16741,27.6561,1.11062,0.854321,0.56024,1.06627,1.01436
7053,2090.2,5.89308,0.416831,2.53251,1.11997,0.96949,5.29796,1.0,27.6556,27.3275,0.558442,0.0126273,2.22235,0.558442,0.167533,27.6556,1.11059,0.8543,0.560237,1.06627,1.01436
7054,2090.22,5.89153,0.416818,2.53197,1.1196,0.969502,5.30105,1.0,27.6551,27.327,0.558852,0.012629,2.22289,0.558852,0.167656,27.6551,1.11056,0.85428,0.560234,1.06628,1.01436
7055,2090.23,5.88999,0.416804,2.53144,1.11923,0.969513,5.30419,1.0,27.6546,27.3265,0.559262,0.0126307,2.22343,0.559262,0.167778,27.6546,1.11054,0.854262,0.560232,1.06628,1.01436
7056,2090.25,5.88849,0.416791,2.53093,1.11886,0.969524,5.3074,1.0,27.6541,27.326,0.559671,0.0126322,2.22396,0.559671,0.167901,27.6541,1.11052,0.854244,0.56023,1.06628,1.01437
7057,2090.27,5.887,0.416777,2.53043,1.11848,0.969534,5.31066,1.0,27.6536,27.3255,0.560081,0.0126337,2.22449,0.560081,0.168024,27.6536,1.11049,0.854227,0.560229,1.06628,1.01437
7058,2090.28,5.88555,0.416764,2.52995,1.11811,0.969543,5.31399,1.0,27.6531,27.325,0.56049,0.0126351,2.22502,0.56049,0.168147,27.6531,1.11047,0.854211,0.560229,1.06629,1.01437
7059,2090.3,5.88412,0.416751,2.52948,1.11773,0.969552,5.31737,1.0,27.6526,27.3245,0.560898,0.0126364,2.22555,0.560898,0.16827,27.6526,1.11045,0.854196,0.560229,1.06628,1.01437
7060,2090.31,5.88272,0.416738,2.52902,1.11735,0.96956,5.32081,1.0,27.652,27.324,0.561306,0.0126376,2.22608,0.561306,0.168392,27.652,1.11044,0.854181,0.56023,1.06628,1.01437
7061,2090.33,5.88134,0.416724,2.52859,1.11697,0.969568,5.32432,1.0,27.6515,27.3235,0.561713,0.0126388,2.22661,0.561713,0.168514,27.6515,1.11042,0.854168,0.560232,1.06628,1.01437
7062,2090.34,5.88,0.416711,2.52817,1.11659,0.969575,5.32788,1.0,27.651,27.323,0.562119,0.0126399,2.22713,0.562119,0.168636,27.651,1.1104,0.854155,0.560234,1.06628,1.01437
7063,2090.36,5.87868,0.416698,2.52776,1.11621,0.969582,5.33151,1.0,27.6505,27.3225,0.562524,0.0126409,2.22765,0.562524,0.168757,27.6505,1.11039,0.854144,0.560237,1.06627,1.01437
7064,2090.38,5.8774,0.416685,2.52737,1.11583,0.969588,5.3352,1.0,27.65,27.322,0.562928,0.0126418,2.22817,0.562928,0.168878,27.65,1.11037,0.854133,0.560241,1.06627,1.01437
7065,2090.39,5.87614,0.416672,2.527,1.11545,0.969594,5.33895,1.0,27.6495,27.3214,0.563331,0.0126427,2.22869,0.563331,0.168999,27.6495,1.11036,0.854122,0.560245,1.06626,1.01437
7066,2090.41,5.87492,0.416659,2.52664,1.11506,0.969599,5.34276,1.0,27.649,27.3209,0.563732,0.0126436,2.22921,0.563732,0.169119,27.649,1.11035,0.854113,0.56025,1.06625,1.01437
7067,2090.42,5.87372,0.416646,2.52631,1.11468,0.969603,5.34663,1.0,27.6485,27.3204,0.564131,0.0126443,2.22973,0.564131,0.169239,27.6485,1.11034,0.854104,0.560255,1.06624,1.01437
7068,2090.44,5.87256,0.416633,2.52599,1.11429,0.969608,5.35057,1.0,27.6479,27.3199,0.564528,0.012645,2.23024,0.564528,0.169359,27.6479,1.11032,0.854096,0.560261,1.06623,1.01437
7069,2090.45,5.87143,0.41662,2.52568,1.1139,0.969611,5.35456,1.0,27.6474,27.3194,0.564924,0.0126456,2.23076,0.564924,0.169477,27.6474,1.11032,0.854089,0.560268,1.06622,1.01437
7070,2090.47,5.87033,0.416607,2.5254,1.11351,0.969615,5.35862,1.0,27.6469,27.3189,0.565318,0.0126462,2.23127,0.565318,0.169595,27.6469,1.11031,0.854082,0.560275,1.06621,1.01437
7071,2090.48,5.86927,0.416594,2.52513,1.11313,0.969617,5.36274,1.0,27.6464,27.3183,0.565709,0.0126467,2.23178,0.565709,0.169713,27.6464,1.1103,0.854076,0.560283,1.06619,1.01437
7072,2090.5,5.86823,0.416581,2.52489,1.11274,0.96962,5.36692,1.0,27.6459,27.3178,0.566098,0.0126472,2.23229,0.566098,0.169829,27.6459,1.11029,0.854071,0.560292,1.06618,1.01437
7073,2090.52,5.86723,0.416568,2.52466,1.11235,0.969621,5.37116,1.0,27.6454,27.3173,0.566485,0.0126476,2.2328,0.566485,0.169945,27.6454,1.11029,0.854066,0.560301,1.06617,1.01437
7074,2090.53,5.86627,0.416555,2.52444,1.11196,0.969623,5.37546,1.0,27.6449,27.3167,0.566869,0.0126479,2.2333,0.566869,0.170061,27.6449,1.11028,0.854062,0.56031,1.06615,1.01437
7075,2090.55,5.86534,0.416542,2.52425,1.11156,0.969624,5.37983,1.0,27.6444,27.3162,0.56725,0.0126482,2.23381,0.56725,0.170175,27.6444,1.11028,0.854059,0.560321,1.06613,1.01437
7076,2090.56,5.86444,0.416529,2.52408,1.11117,0.969624,5.38425,1.0,27.6438,27.3156,0.567629,0.0126484,2.23431,0.567629,0.170289,27.6438,1.11027,0.854056,0.560332,1.06611,1.01437
7077,2090.58,5.86358,0.416516,2.52392,1.11078,0.969624,5.38873,1.0,27.6433,27.3151,0.568004,0.0126486,2.23482,0.568004,0.170401,27.6433,1.11027,0.854054,0.560343,1.0661,1.01437
7078,2090.59,5.86275,0.416504,2.52378,1.11039,0.969624,5.39328,1.0,27.6428,27.3145,0.568376,0.0126488,2.23532,0.568376,0.170513,27.6428,1.11027,0.854053,0.560355,1.06608,1.01437
7079,2090.61,5.86196,0.416491,2.52367,1.11,0.969624,5.39788,1.0,27.6423,27.314,0.568746,0.0126489,2.23582,0.568746,0.170624,27.6423,1.11027,0.854052,0.560367,1.06605,1.01436
7080,2090.62,5.8612,0.416478,2.52357,1.1096,0.969623,5.40254,1.0,27.6418,27.3134,0.569112,0.0126489,2.23632,0.569112,0.170733,27.6418,1.11027,0.854051,0.560381,1.06603,1.01436
7081,2090.64,5.86047,0.416465,2.52349,1.10921,0.969621,5.40726,1.0,27.6413,27.3128,0.569474,0.0126489,2.23682,0.569474,0.170842,27.6413,1.11027,0.854051,0.560394,1.06601,1.01436
7082,2090.66,5.85978,0.416453,2.52343,1.10882,0.969619,5.41204,1.0,27.6408,27.3122,0.569833,0.0126489,2.23732,0.569833,0.17095,27.6408,1.11027,0.854052,0.560408,1.06599,1.01436
7083,2090.67,5.85913,0.41644,2.52339,1.10842,0.969617,5.41687,1.0,27.6403,27.3116,0.570188,0.0126488,2.23781,0.570188,0.171056,27.6403,1.11027,0.854053,0.560423,1.06596,1.01436
7084,2090.69,5.85851,0.416427,2.52336,1.10803,0.969615,5.42176,1.0,27.6397,27.311,0.570539,0.0126486,2.23831,0.570539,0.171162,27.6397,1.11027,0.854054,0.560438,1.06594,1.01436
7085,2090.7,5.85793,0.416415,2.52336,1.10764,0.969612,5.42671,1.0,27.6392,27.3104,0.570887,0.0126485,2.2388,0.570887,0.171266,27.6392,1.11027,0.854056,0.560454,1.06591,1.01435
7086,2090.72,5.85738,0.416402,2.52337,1.10724,0.969609,5.43172,1.0,27.6387,27.3098,0.57123,0.0126483,2.2393,0.57123,0.171369,27.6387,1.11028,0.854059,0.56047,1.06588,1.01435
7087,2090.73,5.85686,0.41639,2.52341,1.10685,0.969606,5.43677,1.0,27.6382,27.3092,0.571569,0.012648,2.23979,0.571569,0.171471,27.6382,1.11028,0.854061,0.560487,1.06585,1.01435
7088,2090.75,5.85638,0.416377,2.52346,1.10646,0.969602,5.44188,1.0,27.6377,27.3085,0.571904,0.0126477,2.24028,0.571904,0.171571,27.6377,1.11028,0.854065,0.560505,1.06583,1.01435
7089,2090.77,5.85594,0.416365,2.52353,1.10606,0.969598,5.44705,1.0,27.6372,27.3079,0.572235,0.0126474,2.24077,0.572235,0.171671,27.6372,1.11029,0.854068,0.560522,1.0658,1.01435
7090,2090.78,5.85553,0.416352,2.52362,1.10567,0.969594,5.45227,1.0,27.6367,27.3072,0.572561,0.0126471,2.24126,0.572561,0.171768,27.6367,1.11029,0.854072,0.560541,1.06577,1.01434
7091,2090.8,5.85515,0.41634,2.52373,1.10528,0.969589,5.45754,1.0,27.6361,27.3066,0.572883,0.0126467,2.24175,0.572883,0.171865,27.6361,1.1103,0.854076,0.560559,1.06573,1.01434
7092,2090.81,5.85481,0.416328,2.52385,1.10488,0.969585,5.46286,1.0,27.6356,27.3059,0.5732,0.0126463,2.24224,0.5732,0.17196,27.6356,1.11031,0.854081,0.560579,1.0657,1.01434
7093,2090.83,5.8545,0.416315,2.524,1.10449,0.969579,5.46822,1.0,27.6351,27.3052,0.573512,0.0126459,2.24273,0.573512,0.172054,27.6351,1.11031,0.854086,0.560598,1.06567,1.01434
7094,2090.84,5.85423,0.416303,2.52416,1.1041,0.969574,5.47364,1.0,27.6346,27.3045,0.57382,0.0126454,2.24322,0.57382,0.172146,27.6346,1.11032,0.854091,0.560619,1.06564,1.01433
7095,2090.86,5.85398,0.41629,2.52434,1.10371,0.969569,5.47911,1.0,27.6341,27.3038,0.574122,0.0126449,2.24371,0.574122,0.172237,27.6341,1.11033,0.854097,0.560639,1.0656,1.01433
7096,2090.88,5.85378,0.416278,2.52454,1.10332,0.969563,5.48462,1.0,27.6336,27.3031,0.57442,0.0126444,2.2442,0.57442,0.172326,27.6336,1.11033,0.854103,0.56066,1.06557,1.01433
7097,2090.89,5.8536,0.416266,2.52476,1.10293,0.969557,5.49018,1.0,27.633,27.3024,0.574712,0.0126439,2.24468,0.574712,0.172414,27.633,1.11034,0.854109,0.560682,1.06553,1.01433
7098,2090.91,5.85346,0.416254,2.52499,1.10254,0.969551,5.49578,1.0,27.6325,27.3016,0.575,0.0126433,2.24517,0.575,0.1725,27.6325,1.11035,0.854115,0.560704,1.06549,1.01432
7099,2090.92,5.85334,0.416241,2.52524,1.10215,0.969544,5.50142,1.0,27.632,27.3009,0.575282,0.0126428,2.24566,0.575282,0.172585,27.632,1.11036,0.854122,0.560726,1.06546,1.01432
7100,2090.94,5.85326,0.416229,2.52551,1.10176,0.969538,5.50711,1.0,27.6315,27.3001,0.575559,0.0126422,2.24614,0.575559,0.172668,27.6315,1.11037,0.854129,0.560749,1.06542,1.01432
7101,2090.95,5.85321,0.416217,2.52579,1.10138,0.969531,5.51284,1.0,27.631,27.2994,0.57583,0.0126416,2.24663,0.57583,0.172749,27.631,1.11038,0.854136,0.560772,1.06538,1.01431
