,time (year),avca,cap,capis,capus,cbcefca,cdpis,cdpus,cipis,cipus,coca,cpis,cpus,crr,cucpis,cucpus,cucpus1980,ecr,ede,edefca,edelc,etfp,facnc,fracamgdppl,fracamgdppt,incpis,isgdp,lcpis,lcpus,lcpus1980,obsgipis,obsgipus,ogr,oly,oov,oro,owecc,owelc,pede,wsoefca
4882,2056.28,68901.0,694390.0,46820.3,14614.5,0.971949,36714.9,11464.1,48435.6,14808.2,1.0766,529015.0,165375.0,0.0885046,70230.4,21921.8,945.72,0.0306199,0.990715,1.01165,1.00116,2.16292,0.721042,0.65,0.635197,49680.5,0.246202,14.4087,14.4255,14.4255,0.01,0.02,0.025821,244935.0,251518.0,251518.0,1.0766,0.961701,1.00233,1.57721
4883,2056.3,68917.1,694597.0,46837.1,14616.5,0.970676,36723.0,11467.6,48418.7,14806.8,1.07662,529173.0,165424.0,0.08851,70255.6,21924.8,945.731,0.0306234,0.990925,1.01074,1.00107,2.1634,0.720625,0.65,0.635191,49663.4,0.246125,14.4099,14.4254,14.4254,0.01,0.02,0.0258375,245037.0,251616.0,251616.0,1.07662,0.96169,1.00215,1.576
4884,2056.31,68933.4,694804.0,46853.6,14618.5,0.969403,36731.1,11471.1,48401.8,14805.5,1.07664,529331.0,165473.0,0.0885147,70280.4,21927.8,945.741,0.0306267,0.991146,1.00986,1.00099,2.16388,0.720205,0.65,0.635184,49646.1,0.246046,14.411,14.4252,14.4252,0.01,0.02,0.0258533,245140.0,251714.0,251714.0,1.07664,0.961679,1.00197,1.5748
4885,2056.33,68949.9,695012.0,46869.7,14620.5,0.968131,36739.4,11474.7,48384.8,14804.3,1.07666,529489.0,165522.0,0.0885187,70304.6,21930.7,945.752,0.0306297,0.991379,1.00902,1.0009,2.16436,0.71978,0.65,0.635176,49628.8,0.245963,14.412,14.425,14.425,0.01,0.02,0.0258684,245243.0,251812.0,251812.0,1.07666,0.961669,1.0018,1.57362
4886,2056.34,68966.6,695219.0,46885.5,14622.4,0.966858,36747.8,11478.2,48367.7,14803.2,1.07668,529648.0,165572.0,0.088522,70328.2,21933.6,945.762,0.0306325,0.991623,1.0082,1.00082,2.16484,0.719352,0.65,0.635166,49611.3,0.245878,14.413,14.4249,14.4249,0.01,0.02,0.0258827,245346.0,251909.0,251909.0,1.07668,0.961658,1.00164,1.57245
4887,2056.36,68983.5,695427.0,46900.9,14624.3,0.965586,36756.3,11481.7,48350.5,14802.3,1.0767,529806.0,165621.0,0.0885247,70351.4,21936.4,945.773,0.0306351,0.991877,1.00742,1.00074,2.16531,0.718921,0.65,0.635155,49593.7,0.24579,14.414,14.4247,14.4247,0.01,0.02,0.0258963,245448.0,252006.0,252006.0,1.0767,0.961648,1.00148,1.5713
4888,2056.38,69000.5,695634.0,46916.0,14626.1,0.964314,36765.0,11485.3,48333.3,14801.4,1.07673,529964.0,165670.0,0.0885267,70374.0,21939.2,945.783,0.0306375,0.992143,1.00667,1.00067,2.16579,0.718487,0.65,0.635143,49576.0,0.2457,14.4149,14.4246,14.4246,0.01,0.02,0.0259092,245551.0,252102.0,252102.0,1.07673,0.961637,1.00133,1.57016
4889,2056.39,69017.8,695842.0,46930.8,14627.9,0.963042,36773.7,11488.8,48316.0,14800.7,1.07675,530123.0,165719.0,0.0885281,70396.2,21941.9,945.794,0.0306396,0.992419,1.00595,1.0006,2.16627,0.71805,0.65,0.63513,49558.3,0.245606,14.4158,14.4244,14.4244,0.01,0.02,0.0259212,245653.0,252198.0,252198.0,1.07675,0.961626,1.00119,1.56903
4890,2056.41,69035.3,696050.0,46945.2,14629.7,0.961772,36782.6,11492.3,48298.7,14800.1,1.07677,530282.0,165768.0,0.0885288,70417.8,21944.6,945.804,0.0306415,0.992706,1.00527,1.00053,2.16675,0.717611,0.65,0.635115,49540.5,0.24551,14.4166,14.4242,14.4242,0.01,0.02,0.0259326,245755.0,252294.0,252294.0,1.07677,0.961616,1.00105,1.56792
4891,2056.42,69052.9,696258.0,46959.3,14631.5,0.960502,36791.6,11495.8,48281.4,14799.6,1.07679,530441.0,165817.0,0.0885289,70439.0,21947.3,945.814,0.0306432,0.993003,1.00462,1.00046,2.16723,0.717169,0.65,0.635099,49522.6,0.24541,14.4174,14.4241,14.4241,0.01,0.02,0.0259431,245857.0,252389.0,252389.0,1.07679,0.961605,1.00092,1.56683
4892,2056.44,69070.8,696465.0,46973.1,14633.3,0.959233,36800.8,11499.4,48264.1,14799.3,1.07681,530600.0,165866.0,0.0885283,70459.6,21949.9,945.825,0.0306447,0.993309,1.004,1.0004,2.16771,0.716724,0.65,0.635081,49504.7,0.245308,14.4182,14.4239,14.4239,0.01,0.02,0.0259528,245959.0,252483.0,252483.0,1.07681,0.961595,1.0008,1.56576
4893,2056.45,69088.9,696673.0,46986.5,14635.0,0.957965,36810.1,11502.9,48246.8,14799.0,1.07683,530758.0,165915.0,0.0885272,70479.8,21952.5,945.835,0.0306459,0.993626,1.00341,1.00034,2.16819,0.716278,0.65,0.635062,49486.8,0.245204,14.4188,14.4238,14.4238,0.01,0.02,0.0259617,246061.0,252577.0,252577.0,1.07683,0.961584,1.00068,1.5647
4894,2056.47,69107.1,696881.0,46999.7,14636.7,0.956699,36819.5,11506.4,48229.5,14798.9,1.07685,530917.0,165964.0,0.0885254,70499.5,21955.1,945.846,0.030647,0.993952,1.00286,1.00029,2.16867,0.715829,0.65,0.635042,49468.9,0.245096,14.4195,14.4236,14.4236,0.01,0.02,0.0259698,246163.0,252671.0,252671.0,1.07685,0.961573,1.00057,1.56367
4895,2056.48,69125.5,697089.0,47012.5,14638.4,0.955433,36829.0,11509.9,48212.3,14799.0,1.07687,531076.0,166013.0,0.088523,70518.7,21957.6,945.856,0.0306478,0.994287,1.00234,1.00023,2.16914,0.715379,0.65,0.63502,49451.0,0.244986,14.4201,14.4234,14.4234,0.01,0.02,0.0259771,246265.0,252764.0,252764.0,1.07687,0.961563,1.00047,1.56265
4896,2056.5,69144.2,697297.0,47025.0,14640.1,0.954169,36838.7,11513.4,48195.1,14799.1,1.0769,531236.0,166062.0,0.08852,70537.5,21960.1,945.866,0.0306485,0.994632,1.00186,1.00019,2.16962,0.714928,0.65,0.634997,49433.1,0.244873,14.4206,14.4233,14.4233,0.01,0.02,0.0259836,246366.0,252856.0,252856.0,1.0769,0.961552,1.00037,1.56165
4897,2056.52,69163.0,697505.0,47037.2,14641.7,0.952906,36848.4,11517.0,48178.0,14799.4,1.07692,531395.0,166111.0,0.0885164,70555.7,21962.6,945.877,0.0306489,0.994985,1.00141,1.00014,2.1701,0.714475,0.65,0.634972,49415.2,0.244758,14.4211,14.4231,14.4231,0.01,0.02,0.0259892,246468.0,252948.0,252948.0,1.07692,0.961542,1.00028,1.56067
4898,2056.53,69182.0,697713.0,47049.0,14643.4,0.951645,36858.4,11520.5,48160.9,14799.8,1.07694,531554.0,166159.0,0.0885123,70573.6,21965.0,945.887,0.0306491,0.995347,1.001,1.0001,2.17058,0.714021,0.65,0.634945,49397.4,0.24464,14.4215,14.423,14.423,0.01,0.02,0.0259939,246569.0,253039.0,253039.0,1.07694,0.961531,1.0002,1.55971
4899,2056.55,69201.2,697921.0,47060.6,14645.0,0.950386,36868.4,11524.0,48143.9,14800.4,1.07696,531713.0,166208.0,0.0885075,70590.9,21967.5,945.898,0.0306492,0.995717,1.00062,1.00006,2.17106,0.713566,0.65,0.634918,49379.7,0.244519,14.4219,14.4228,14.4228,0.01,0.02,0.0259978,246670.0,253130.0,253130.0,1.07696,0.961521,1.00012,1.55878
4900,2056.56,69220.6,698129.0,47071.9,14646.6,0.949128,36878.6,11527.5,48127.0,14801.1,1.07698,531872.0,166257.0,0.0885023,70607.9,21969.9,945.908,0.030649,0.996095,1.00027,1.00003,2.17154,0.713111,0.65,0.634888,49362.0,0.244395,14.4223,14.4227,14.4227,0.01,0.02,0.0260008,246771.0,253220.0,253220.0,1.07698,0.96151,1.00005,1.55786
4901,2056.58,69240.2,698337.0,47082.9,14648.2,0.947872,36888.9,11531.0,48110.2,14801.9,1.077,532032.0,166306.0,0.0884964,70624.4,21972.3,945.918,0.0306487,0.99648,0.999965,0.999996,2.17202,0.712655,0.65,0.634857,49344.3,0.244269,14.4225,14.4225,14.4225,0.01,0.02,0.0260029,246872.0,253310.0,253310.0,1.077,0.9615,0.999993,1.55697
4902,2056.59,69259.9,698545.0,47093.6,14649.8,0.946617,36899.3,11534.5,48093.6,14802.8,1.07702,532191.0,166354.0,0.08849,70640.4,21974.7,945.929,0.0306482,0.996873,0.999691,0.999969,2.1725,0.712198,0.65,0.634825,49326.8,0.244141,14.4228,14.4223,14.4223,0.01,0.02,0.026004,246972.0,253399.0,253399.0,1.07702,0.961489,0.999938,1.55609
4903,2056.61,69279.9,698753.0,47104.0,14651.4,0.945365,36909.9,11538.0,48077.0,14803.9,1.07704,532350.0,166403.0,0.0884831,70656.0,21977.1,945.939,0.0306474,0.997274,0.999451,0.999945,2.17298,0.711741,0.65,0.634791,49309.3,0.24401,14.423,14.4222,14.4222,0.01,0.02,0.0260043,247073.0,253488.0,253488.0,1.07704,0.961479,0.99989,1.55524
4904,2056.62,69300.0,698961.0,47114.2,14653.0,0.944114,36920.6,11541.5,48060.6,14805.1,1.07706,532510.0,166452.0,0.0884757,70671.2,21979.5,945.949,0.0306465,0.997681,0.999247,0.999925,2.17345,0.711285,0.65,0.634755,49292.0,0.243876,14.4231,14.422,14.422,0.01,0.02,0.0260037,247173.0,253575.0,253575.0,1.07706,0.961468,0.999849,1.55441
4905,2056.64,69320.2,699169.0,47124.0,14654.6,0.942866,36931.4,11545.0,48044.3,14806.5,1.07708,532669.0,166500.0,0.0884677,70686.0,21981.9,945.96,0.0306455,0.998095,0.999077,0.999908,2.17393,0.710828,0.65,0.634718,49274.8,0.24374,14.4232,14.4219,14.4219,0.01,0.02,0.0260021,247273.0,253663.0,253663.0,1.07708,0.961458,0.999815,1.55361
4906,2056.66,69340.7,699377.0,47133.6,14656.2,0.94162,36942.4,11548.5,48028.1,14808.0,1.07711,532828.0,166549.0,0.0884593,70700.4,21984.3,945.97,0.0306442,0.998515,0.998943,0.999894,2.17441,0.710372,0.65,0.634679,49257.6,0.243602,14.4232,14.4217,14.4217,0.01,0.02,0.0259996,247373.0,253749.0,253749.0,1.07711,0.961447,0.999789,1.55283
4907,2056.67,69361.2,699585.0,47142.9,14657.8,0.940375,36953.4,11552.0,48012.1,14809.6,1.07713,532987.0,166597.0,0.0884503,70714.4,21986.6,945.98,0.0306428,0.998941,0.998843,0.999884,2.17489,0.709916,0.65,0.634639,49240.7,0.243461,14.4232,14.4215,14.4215,0.01,0.02,0.0259961,247473.0,253835.0,253835.0,1.07713,0.961437,0.999769,1.55207
4908,2056.69,69382.0,699792.0,47152.0,14659.3,0.939133,36964.6,11555.5,47996.3,14811.4,1.07715,533147.0,166646.0,0.0884409,70728.0,21989.0,945.991,0.0306411,0.999373,0.998779,0.999878,2.17537,0.709461,0.65,0.634597,49223.8,0.243318,14.4232,14.4214,14.4214,0.01,0.02,0.0259916,247572.0,253921.0,253921.0,1.07715,0.961426,0.999756,1.55133
4909,2056.7,69402.9,700000.0,47160.8,14660.9,0.937893,36976.0,11559.0,47980.6,14813.3,1.07717,533306.0,166694.0,0.088431,70741.1,21991.4,946.001,0.0306394,0.99981,0.998749,0.999875,2.17585,0.709007,0.65,0.634554,49207.2,0.243172,14.423,14.4212,14.4212,0.01,0.02,0.0259862,247671.0,254005.0,254005.0,1.07717,0.961416,0.99975,1.55062
4910,2056.72,69424.0,700208.0,47169.3,14662.5,0.936655,36987.4,11562.4,47965.2,14815.3,1.07719,533465.0,166743.0,0.0884206,70754.0,21993.8,946.011,0.0306374,1.00025,0.998754,0.999875,2.17633,0.708554,0.65,0.634509,49190.6,0.243025,14.4229,14.4211,14.4211,0.01,0.02,0.0259798,247770.0,254089.0,254089.0,1.07719,0.961405,0.999751,1.54993
4911,2056.73,69445.2,700415.0,47177.6,14664.1,0.93542,36999.0,11565.9,47949.9,14817.5,1.07721,533624.0,166791.0,0.0884098,70766.4,21996.1,946.021,0.0306353,1.0007,0.998793,0.999879,2.17681,0.708102,0.65,0.634462,49174.3,0.242875,14.4227,14.4209,14.4209,0.01,0.02,0.0259723,247869.0,254173.0,254173.0,1.07721,0.961395,0.999759,1.54927
4912,2056.75,69466.5,700623.0,47185.6,14665.7,0.934187,37010.7,11569.4,47934.8,14819.8,1.07723,533783.0,166840.0,0.0883985,70778.5,21998.5,946.032,0.030633,1.00115,0.998866,0.999887,2.17728,0.707652,0.65,0.634414,49158.1,0.242723,14.4224,14.4208,14.4208,0.01,0.02,0.0259639,247967.0,254256.0,254256.0,1.07723,0.961384,0.999773,1.54863
4913,2056.77,69488.0,700830.0,47193.4,14667.3,0.932956,37022.5,11572.9,47919.9,14822.2,1.07725,533942.0,166888.0,0.0883868,70790.2,22001.0,946.042,0.0306306,1.00161,0.998974,0.999897,2.17776,0.707203,0.65,0.634364,49142.1,0.242568,14.4221,14.4206,14.4206,0.01,0.02,0.0259544,248066.0,254338.0,254338.0,1.07725,0.961374,0.999795,1.54801
4914,2056.78,69509.5,701037.0,47201.0,14668.9,0.931727,37034.5,11576.4,47905.2,14824.8,1.07727,534101.0,166936.0,0.0883747,70801.5,22003.4,946.052,0.030628,1.00207,0.999115,0.999912,2.17824,0.706756,0.65,0.634313,49126.3,0.242412,14.4217,14.4205,14.4205,0.01,0.02,0.0259439,248164.0,254419.0,254419.0,1.07727,0.961363,0.999823,1.54742
4915,2056.8,69531.3,701245.0,47208.3,14670.5,0.9305,37046.5,11579.8,47890.8,14827.5,1.07729,534260.0,166985.0,0.0883622,70812.5,22005.8,946.062,0.0306253,1.00253,0.999291,0.999929,2.17872,0.706311,0.65,0.63426,49110.7,0.242254,14.4213,14.4203,14.4203,0.01,0.02,0.0259324,248261.0,254499.0,254499.0,1.07729,0.961353,0.999858,1.54686
4916,2056.81,69553.1,701452.0,47215.5,14672.2,0.929276,37058.7,11583.3,47876.5,14830.3,1.07731,534419.0,167033.0,0.0883492,70823.2,22008.3,946.073,0.0306224,1.003,0.999499,0.99995,2.1792,0.705868,0.65,0.634205,49095.3,0.242093,14.4209,14.4201,14.4201,0.01,0.02,0.0259198,248359.0,254579.0,254579.0,1.07731,0.961343,0.9999,1.54631
4917,2056.83,69575.0,701659.0,47222.3,14673.8,0.928054,37071.0,11586.8,47862.5,14833.3,1.07734,534577.0,167081.0,0.0883359,70833.5,22010.7,946.083,0.0306194,1.00346,0.999741,0.999974,2.17968,0.705427,0.65,0.634149,49080.1,0.241931,14.4204,14.42,14.42,0.01,0.02,0.0259062,248456.0,254659.0,254659.0,1.07734,0.961332,0.999948,1.5458
4918,2056.84,69597.0,701866.0,47229.0,14675.5,0.926835,37083.4,11590.3,47848.7,14836.3,1.07736,534736.0,167130.0,0.0883221,70843.5,22013.2,946.093,0.0306162,1.00394,1.00002,1.0,2.18016,0.704988,0.65,0.634091,49065.1,0.241767,14.4198,14.4198,14.4198,0.01,0.02,0.0258914,248553.0,254737.0,254737.0,1.07736,0.961322,1.0,1.5453
4919,2056.86,69619.2,702072.0,47235.5,14677.2,0.925618,37096.0,11593.7,47835.1,14839.5,1.07738,534894.0,167178.0,0.088308,70853.2,22015.7,946.103,0.0306129,1.00441,1.00032,1.00003,2.18063,0.704552,0.65,0.634032,49050.3,0.241601,14.4192,14.4197,14.4197,0.01,0.02,0.0258756,248650.0,254815.0,254815.0,1.07738,0.961311,1.00006,1.54484
4920,2056.88,69641.4,702279.0,47241.7,14678.8,0.924403,37108.6,11597.2,47821.8,14842.9,1.0774,535053.0,167226.0,0.0882935,70862.6,22018.3,946.114,0.0306094,1.00488,1.00066,1.00007,2.18111,0.704118,0.65,0.633972,49035.8,0.241433,14.4186,14.4195,14.4195,0.01,0.02,0.0258588,248746.0,254892.0,254892.0,1.0774,0.961301,1.00013,1.54439
4921,2056.89,69663.6,702485.0,47247.8,14680.6,0.92319,37121.4,11600.7,47808.7,14846.3,1.07742,535211.0,167274.0,0.0882787,70871.6,22020.8,946.124,0.0306058,1.00536,1.00103,1.0001,2.18159,0.703687,0.65,0.633909,49021.4,0.241263,14.4179,14.4194,14.4194,0.01,0.02,0.0258408,248842.0,254968.0,254968.0,1.07742,0.961291,1.00021,1.54397
4922,2056.91,69686.0,702692.0,47253.6,14682.3,0.921979,37134.2,11604.1,47795.9,14849.9,1.07744,535369.0,167322.0,0.0882635,70880.4,22023.4,946.134,0.0306021,1.00584,1.00144,1.00014,2.18207,0.703259,0.65,0.633846,49007.3,0.241091,14.4171,14.4192,14.4192,0.01,0.02,0.0258217,248938.0,255044.0,255044.0,1.07744,0.96128,1.00029,1.54358
4923,2056.92,69708.4,702898.0,47259.2,14684.0,0.920771,37147.2,11607.6,47783.3,14853.6,1.07746,535528.0,167370.0,0.088248,70888.9,22026.0,946.144,0.0305982,1.00632,1.00187,1.00019,2.18255,0.702834,0.65,0.633781,48993.5,0.240918,14.4164,14.419,14.419,0.01,0.02,0.0258014,249033.0,255118.0,255118.0,1.07746,0.96127,1.00037,1.54321
4924,2056.94,69730.9,703104.0,47264.7,14685.8,0.919565,37160.3,11611.0,47770.9,14857.4,1.07748,535686.0,167418.0,0.0882322,70897.1,22028.7,946.155,0.0305943,1.0068,1.00233,1.00023,2.18303,0.702413,0.65,0.633714,48979.9,0.240744,14.4155,14.4189,14.4189,0.01,0.02,0.0257801,249128.0,255192.0,255192.0,1.07748,0.961259,1.00047,1.54286
4925,2056.95,69753.4,703310.0,47270.0,14687.6,0.918361,37173.5,11614.5,47758.8,14861.3,1.0775,535843.0,167466.0,0.088216,70905.0,22031.4,946.165,0.0305902,1.00728,1.00283,1.00028,2.1835,0.701994,0.65,0.633646,48966.5,0.240567,14.4147,14.4187,14.4187,0.01,0.02,0.0257576,249223.0,255265.0,255265.0,1.0775,0.961249,1.00057,1.54254
4926,2056.97,69775.9,703516.0,47275.1,14689.4,0.91716,37186.8,11618.0,47747.0,14865.3,1.07752,536001.0,167514.0,0.0881996,70912.6,22034.1,946.175,0.0305859,1.00776,1.00335,1.00034,2.18398,0.701579,0.65,0.633577,48953.3,0.24039,14.4137,14.4186,14.4186,0.01,0.02,0.025734,249317.0,255338.0,255338.0,1.07752,0.961239,1.00067,1.54224
4927,2056.98,69798.5,703721.0,47280.0,14691.2,0.91596,37200.2,11621.4,47735.4,14869.5,1.07754,536159.0,167562.0,0.0881828,70920.0,22036.8,946.185,0.0305816,1.00824,1.00391,1.00039,2.18446,0.701168,0.65,0.633506,48940.4,0.240211,14.4128,14.4184,14.4184,0.01,0.02,0.0257092,249411.0,255409.0,255409.0,1.07754,0.961228,1.00078,1.54196
4928,2057.0,69821.1,703927.0,47284.7,14693.1,0.914763,37213.7,11624.9,47724.1,14873.7,1.07756,536316.0,167610.0,0.0881658,70927.1,22039.6,946.195,0.0305771,1.00872,1.00449,1.00045,2.18494,0.70076,0.65,0.633434,48927.8,0.24003,14.4118,14.4183,14.4183,0.01,0.02,0.0256833,249505.0,255480.0,255480.0,1.07756,0.961218,1.0009,1.54171
4929,2057.02,69843.7,704132.0,47289.3,14695.0,0.913567,37227.3,11628.3,47713.1,14878.1,1.07758,536474.0,167658.0,0.0881484,70934.0,22042.4,946.206,0.0305726,1.00919,1.0051,1.00051,2.18542,0.700355,0.65,0.63336,48915.4,0.239848,14.4108,14.4181,14.4181,0.01,0.02,0.0256561,249598.0,255550.0,255550.0,1.07758,0.961208,1.00102,1.54148
4930,2057.03,69866.3,704337.0,47293.7,14696.9,0.912374,37241.0,11631.8,47702.2,14882.5,1.07761,536631.0,167706.0,0.0881308,70940.6,22045.3,946.216,0.0305679,1.00967,1.00574,1.00057,2.18589,0.699955,0.65,0.633285,48903.2,0.239665,14.4097,14.418,14.418,0.01,0.02,0.0256279,249692.0,255620.0,255620.0,1.07761,0.961197,1.00115,1.54128
4931,2057.05,69888.9,704542.0,47298.0,14698.8,0.911182,37254.7,11635.2,47691.7,14887.1,1.07763,536788.0,167754.0,0.088113,70947.0,22048.2,946.226,0.0305631,1.01014,1.0064,1.00064,2.18637,0.699558,0.65,0.633209,48891.4,0.23948,14.4086,14.4178,14.4178,0.01,0.02,0.0255984,249784.0,255688.0,255688.0,1.07763,0.961187,1.00128,1.54109
4932,2057.06,69911.4,704747.0,47302.1,14700.8,0.909993,37268.6,11638.7,47681.4,14891.7,1.07765,536945.0,167802.0,0.0880949,70953.1,22051.2,946.236,0.0305582,1.01061,1.0071,1.00071,2.18685,0.699166,0.65,0.633131,48879.7,0.239295,14.4074,14.4177,14.4177,0.01,0.02,0.0255677,249876.0,255756.0,255756.0,1.07765,0.961177,1.00142,1.54093
4933,2057.08,69934.0,704952.0,47306.0,14702.8,0.908805,37282.6,11642.1,47671.4,14896.4,1.07767,537102.0,167850.0,0.0880765,70959.0,22054.1,946.246,0.0305532,1.01108,1.00782,1.00078,2.18733,0.698778,0.65,0.633053,48868.3,0.239108,14.4062,14.4175,14.4175,0.01,0.02,0.0255359,249968.0,255822.0,255822.0,1.07767,0.961166,1.00156,1.54079
4934,2057.09,69956.5,705156.0,47309.8,14704.8,0.907619,37296.6,11645.5,47661.6,14901.3,1.07769,537258.0,167898.0,0.0880579,70964.8,22057.2,946.256,0.0305481,1.01155,1.00856,1.00086,2.1878,0.698394,0.65,0.632973,48857.1,0.23892,14.405,14.4173,14.4173,0.01,0.02,0.0255028,250060.0,255888.0,255888.0,1.07769,0.961156,1.00171,1.54068
4935,2057.11,69978.9,705360.0,47313.5,14706.8,0.906434,37310.7,11649.0,47652.1,14906.2,1.07771,537415.0,167946.0,0.0880391,70970.2,22060.2,946.266,0.0305429,1.01201,1.00933,1.00093,2.18828,0.698014,0.65,0.632891,48846.2,0.238731,14.4038,14.4172,14.4172,0.01,0.02,0.0254685,250151.0,255953.0,255953.0,1.07771,0.961146,1.00187,1.54058
4936,2057.12,70001.3,705564.0,47317.0,14708.9,0.905252,37324.9,11652.4,47642.8,14911.2,1.07773,537571.0,167993.0,0.0880201,70975.5,22063.3,946.277,0.0305376,1.01247,1.01012,1.00101,2.18876,0.697638,0.65,0.632809,48835.6,0.238542,14.4025,14.417,14.417,0.01,0.02,0.025433,250241.0,256018.0,256018.0,1.07773,0.961136,1.00202,1.54051
4937,2057.14,70023.6,705768.0,47320.4,14711.0,0.904071,37339.2,11655.9,47633.8,14916.3,1.07775,537727.0,168041.0,0.0880008,70980.6,22066.5,946.287,0.0305323,1.01293,1.01094,1.00109,2.18923,0.697267,0.65,0.632726,48825.2,0.238351,14.4011,14.4169,14.4169,0.01,0.02,0.0253963,250332.0,256081.0,256081.0,1.07775,0.961125,1.00219,1.54045
4938,2057.16,70045.8,705972.0,47323.7,14713.1,0.902892,37353.6,11659.3,47625.0,14921.4,1.07777,537883.0,168089.0,0.0879814,70985.5,22069.7,946.297,0.0305268,1.01338,1.01177,1.00118,2.18971,0.696901,0.65,0.632641,48815.0,0.23816,14.3998,14.4167,14.4167,0.01,0.02,0.0253583,250422.0,256144.0,256144.0,1.07777,0.961115,1.00235,1.54042
4939,2057.17,70068.0,706175.0,47326.8,14715.3,0.901714,37368.0,11662.7,47616.5,14926.7,1.07779,538039.0,168137.0,0.0879617,70990.2,22073.0,946.307,0.0305213,1.01383,1.01264,1.00126,2.19019,0.696539,0.65,0.632556,48805.1,0.237967,14.3984,14.4166,14.4166,0.01,0.02,0.0253192,250511.0,256206.0,256206.0,1.07779,0.961105,1.00253,1.5404
4940,2057.19,70090.0,706379.0,47329.8,14717.5,0.900537,37382.5,11666.2,47608.2,14932.0,1.07781,538194.0,168184.0,0.0879419,70994.8,22076.3,946.317,0.0305158,1.01427,1.01352,1.00135,2.19067,0.696182,0.65,0.632469,48795.4,0.237774,14.397,14.4164,14.4164,0.01,0.02,0.0252787,250600.0,256266.0,256266.0,1.07781,0.961094,1.0027,1.54041
4941,2057.2,70111.9,706582.0,47332.7,14719.7,0.899362,37397.1,11669.6,47600.2,14937.4,1.07783,538350.0,168232.0,0.0879219,70999.1,22079.6,946.327,0.0305102,1.0147,1.01442,1.00144,2.19114,0.695829,0.65,0.632381,48785.9,0.237581,14.3955,14.4163,14.4163,0.01,0.02,0.0252371,250688.0,256327.0,256327.0,1.07783,0.961084,1.00288,1.54043
4942,2057.22,70133.7,706785.0,47335.5,14722.0,0.898189,37411.7,11673.0,47592.4,14942.8,1.07785,538505.0,168280.0,0.0879017,71003.3,22083.0,946.337,0.0305045,1.01514,1.01535,1.00153,2.19162,0.695482,0.65,0.632293,48776.7,0.237386,14.394,14.4161,14.4161,0.01,0.02,0.0251942,250777.0,256386.0,256386.0,1.07785,0.961074,1.00307,1.54047
4943,2057.23,70155.3,706987.0,47338.2,14724.3,0.897016,37426.4,11676.5,47584.8,14948.3,1.07787,538660.0,168327.0,0.0878814,71007.3,22086.5,946.347,0.0304988,1.01556,1.01629,1.00163,2.1921,0.695139,0.65,0.632203,48767.7,0.237191,14.3925,14.416,14.416,0.01,0.02,0.02515,250864.0,256444.0,256444.0,1.07787,0.961064,1.00326,1.54053
4944,2057.25,70176.8,707190.0,47340.8,14726.6,0.895845,37441.2,11679.9,47577.4,14953.9,1.07789,538815.0,168375.0,0.0878609,71011.2,22090.0,946.357,0.030493,1.01598,1.01725,1.00172,2.19257,0.6948,0.65,0.632113,48758.9,0.236996,14.391,14.4158,14.4158,0.01,0.02,0.0251046,250951.0,256502.0,256502.0,1.07789,0.961053,1.00345,1.54061
4945,2057.27,70198.2,707392.0,47343.2,14729.0,0.894675,37456.0,11683.3,47570.3,14959.5,1.07791,538970.0,168422.0,0.0878403,71014.9,22093.5,946.367,0.0304872,1.0164,1.01823,1.00182,2.19305,0.694467,0.65,0.632021,48750.3,0.2368,14.3894,14.4156,14.4156,0.01,0.02,0.0250579,251038.0,256558.0,256558.0,1.07791,0.961043,1.00365,1.5407
4946,2057.28,70219.4,707594.0,47345.6,14731.4,0.893506,37470.8,11686.7,47563.3,14965.1,1.07793,539124.0,168470.0,0.0878195,71018.4,22097.1,946.378,0.0304814,1.01681,1.01923,1.00192,2.19353,0.694139,0.65,0.631929,48742.0,0.236604,14.3878,14.4155,14.4155,0.01,0.02,0.0250099,251124.0,256614.0,256614.0,1.07793,0.961033,1.00385,1.54082
4947,2057.3,70240.3,707796.0,47347.9,14733.8,0.892337,37485.8,11690.2,47556.6,14970.8,1.07795,539278.0,168518.0,0.0877985,71021.8,22100.8,946.388,0.0304755,1.01721,1.02024,1.00202,2.194,0.693815,0.65,0.631836,48733.8,0.236408,14.3862,14.4153,14.4153,0.01,0.02,0.0249607,251210.0,256669.0,256669.0,1.07795,0.961023,1.00405,1.54094
4948,2057.31,70261.1,707998.0,47350.0,14736.3,0.89117,37500.7,11693.6,47550.1,14976.6,1.07797,539433.0,168565.0,0.0877775,71025.1,22104.5,946.398,0.0304695,1.0176,1.02127,1.00213,2.19448,0.693497,0.65,0.631743,48725.9,0.236211,14.3846,14.4152,14.4152,0.01,0.02,0.0249102,251295.0,256723.0,256723.0,1.07797,0.961013,1.00425,1.54109
4949,2057.33,70281.7,708199.0,47352.1,14738.8,0.890004,37515.7,11697.0,47543.8,14982.3,1.078,539586.0,168613.0,0.0877563,71028.2,22108.2,946.408,0.0304636,1.01799,1.02231,1.00223,2.19495,0.693184,0.65,0.631649,48718.1,0.236014,14.3829,14.415,14.415,0.01,0.02,0.0248584,251380.0,256776.0,256776.0,1.078,0.961002,1.00446,1.54124
