,time (year),ctfp,drta,ectaf2022,ectagdp,gssgdp,ipr,irota,itfp,owtfp,plua,ppp,psep,psp,rrotai,rta,rtfpua,sc,tfpee5ta,tfpie5ta,vpss
2163,2013.8,0.0138597,0.01,0.0,0.0,0.204213,3.74002,0.0,1.40165,1.0,0.0,2.13677,4.33631,2.70583,0.988816,0.00988816,0.0,0.327266,1.40165,1.40165,31548.3
2164,2013.81,0.0138619,0.01,0.0,0.0,0.204117,3.74044,0.0,1.40186,1.0,0.0,2.13688,4.33771,2.70657,0.988823,0.00988823,0.0,0.327131,1.40186,1.40186,31563.5
2165,2013.83,0.0138642,0.01,0.0,0.0,0.204022,3.74087,0.0,1.40208,1.0,0.0,2.137,4.33911,2.70729,0.98883,0.0098883,0.0,0.326995,1.40208,1.40208,31578.6
2166,2013.84,0.0138665,0.01,0.0,0.0,0.203926,3.74133,0.0,1.4023,1.0,0.0,2.13712,4.34049,2.708,0.988839,0.00988839,0.0,0.32686,1.4023,1.4023,31593.6
2167,2013.86,0.0138687,0.01,0.0,0.0,0.20383,3.7418,0.0,1.40251,1.0,0.0,2.13725,4.34187,2.7087,0.988849,0.00988849,0.0,0.326726,1.40251,1.40251,31608.6
2168,2013.88,0.013871,0.01,0.0,0.0,0.203734,3.74229,0.0,1.40273,1.0,0.0,2.13738,4.34323,2.70938,0.98886,0.00988861,0.0,0.326592,1.40273,1.40273,31623.5
2169,2013.89,0.0138734,0.01,0.0,0.0,0.203638,3.7428,0.0,1.40295,1.0,0.0,2.13751,4.34458,2.71005,0.988873,0.00988873,0.0,0.326459,1.40295,1.40295,31638.3
2170,2013.91,0.0138757,0.01,0.0,0.0,0.203541,3.74333,0.0,1.40316,1.0,0.0,2.13765,4.34592,2.71071,0.988888,0.00988888,0.0,0.326326,1.40316,1.40316,31653.0
2171,2013.92,0.0138781,0.01,0.0,0.0,0.203445,3.74388,0.0,1.40338,1.0,0.0,2.1378,4.34725,2.71136,0.988904,0.00988904,0.0,0.326194,1.40338,1.40338,31667.7
2172,2013.94,0.0138805,0.01,0.0,0.0,0.203348,3.74445,0.0,1.4036,1.0,0.0,2.13795,4.34857,2.71199,0.988921,0.00988921,0.0,0.326062,1.4036,1.4036,31682.2
2173,2013.95,0.0138829,0.01,0.0,0.0,0.203252,3.74504,0.0,1.40381,1.0,0.0,2.13811,4.34988,2.7126,0.98894,0.0098894,0.0,0.325931,1.40381,1.40381,31696.7
2174,2013.97,0.0138853,0.01,0.0,0.0,0.203155,3.74565,0.0,1.40403,1.0,0.0,2.13827,4.35118,2.7132,0.98896,0.0098896,0.0,0.325801,1.40403,1.40403,31711.1
2175,2013.98,0.0138878,0.01,0.0,0.0,0.203059,3.74628,0.0,1.40425,1.0,0.0,2.13844,4.35246,2.71379,0.988982,0.00988982,0.0,0.325672,1.40425,1.40425,31725.4
2176,2014.0,0.0138902,0.01,0.0,0.0,0.202962,3.74693,0.0,1.40447,1.0,0.0,2.13862,4.35373,2.71436,0.989006,0.00989005,0.0,0.325543,1.40447,1.40447,31739.6
2177,2014.02,0.0138927,0.01,0.0,0.0,0.202865,3.7476,0.0,1.40468,1.0,0.0,2.13879,4.35499,2.71492,0.98903,0.0098903,0.0,0.325416,1.40468,1.40468,31753.8
2178,2014.03,0.0138952,0.01,0.0,0.0,0.202769,3.7483,0.0,1.4049,1.0,0.0,2.13898,4.35623,2.71546,0.989056,0.00989056,0.0,0.325289,1.4049,1.4049,31767.8
2179,2014.05,0.0138978,0.01,0.0,0.0,0.202672,3.74902,0.0,1.40512,1.0,0.0,2.13917,4.35747,2.71598,0.989084,0.00989084,0.0,0.325163,1.40512,1.40512,31781.7
2180,2014.06,0.0139003,0.01,0.0,0.0,0.202576,3.74975,0.0,1.40533,1.0,0.0,2.13937,4.35869,2.71649,0.989113,0.00989113,0.0,0.325038,1.40533,1.40533,31795.6
2181,2014.08,0.0139029,0.01,0.0,0.0,0.202479,3.75052,0.0,1.40555,1.0,0.0,2.13957,4.35989,2.71699,0.989143,0.00989143,0.0,0.324914,1.40555,1.40555,31809.3
2182,2014.09,0.0139055,0.01,0.0,0.0,0.202383,3.7513,0.0,1.40577,1.0,0.0,2.13978,4.36109,2.71747,0.989175,0.00989175,0.0,0.324792,1.40577,1.40577,31823.0
2183,2014.11,0.0139081,0.01,0.0,0.0,0.202287,3.75211,0.0,1.40599,1.0,0.0,2.14,4.36227,2.71793,0.989209,0.00989209,0.0,0.32467,1.40599,1.40599,31836.6
2184,2014.12,0.0139108,0.01,0.0,0.0,0.202191,3.75294,0.0,1.4062,1.0,0.0,2.14022,4.36343,2.71837,0.989243,0.00989243,0.0,0.324549,1.4062,1.4062,31850.0
2185,2014.14,0.0139134,0.01,0.0,0.0,0.202095,3.75379,0.0,1.40642,1.0,0.0,2.14044,4.36459,2.7188,0.989279,0.00989279,0.0,0.32443,1.40642,1.40642,31863.4
2186,2014.16,0.0139161,0.01,0.0,0.0,0.201999,3.75467,0.0,1.40664,1.0,0.0,2.14068,4.36573,2.71922,0.989317,0.00989317,0.0,0.324311,1.40664,1.40664,31876.6
2187,2014.17,0.0139188,0.01,0.0,0.0,0.201904,3.75557,0.0,1.40686,1.0,0.0,2.14092,4.36685,2.71961,0.989356,0.00989356,0.0,0.324194,1.40686,1.40686,31889.8
2188,2014.19,0.0139215,0.01,0.0,0.0,0.201808,3.75649,0.0,1.40707,1.0,0.0,2.14116,4.36796,2.71999,0.989396,0.00989396,0.0,0.324078,1.40707,1.40707,31902.9
2189,2014.2,0.0139243,0.01,0.0,0.0,0.201713,3.75744,0.0,1.40729,1.0,0.0,2.14142,4.36906,2.72036,0.989438,0.00989438,0.0,0.323964,1.40729,1.40729,31915.8
2190,2014.22,0.013927,0.01,0.0,0.0,0.201618,3.75841,0.0,1.40751,1.0,0.0,2.14167,4.37014,2.7207,0.989481,0.00989481,0.0,0.32385,1.40751,1.40751,31928.7
2191,2014.23,0.0139298,0.01,0.0,0.0,0.201524,3.7594,0.0,1.40773,1.0,0.0,2.14194,4.37121,2.72103,0.989525,0.00989525,0.0,0.323738,1.40773,1.40773,31941.4
2192,2014.25,0.0139326,0.01,0.0,0.0,0.201429,3.76042,0.0,1.40794,1.0,0.0,2.14221,4.37227,2.72134,0.989571,0.00989571,0.0,0.323628,1.40794,1.40794,31954.1
2193,2014.27,0.0139354,0.01,0.0,0.0,0.201335,3.76147,0.0,1.40816,1.0,0.0,2.14249,4.37331,2.72164,0.989618,0.00989618,0.0,0.323518,1.40816,1.40816,31966.6
2194,2014.28,0.0139382,0.01,0.0,0.0,0.201241,3.76253,0.0,1.40838,1.0,0.0,2.14277,4.37433,2.72192,0.989666,0.00989666,0.0,0.32341,1.40838,1.40838,31979.0
2195,2014.3,0.0139411,0.01,0.0,0.0,0.201148,3.76363,0.0,1.4086,1.0,0.0,2.14306,4.37534,2.72218,0.989716,0.00989716,0.0,0.323304,1.4086,1.4086,31991.4
2196,2014.31,0.013944,0.01,0.0,0.0,0.201054,3.76474,0.0,1.40881,1.0,0.0,2.14336,4.37634,2.72242,0.989767,0.00989767,0.0,0.323198,1.40881,1.40881,32003.6
2197,2014.33,0.0139469,0.01,0.0,0.0,0.200961,3.76588,0.0,1.40903,1.0,0.0,2.14366,4.37732,2.72264,0.989819,0.00989819,0.0,0.323095,1.40903,1.40903,32015.7
2198,2014.34,0.0139498,0.01,0.0,0.0,0.200869,3.76705,0.0,1.40925,1.0,0.0,2.14397,4.37829,2.72285,0.989873,0.00989873,0.0,0.322992,1.40925,1.40925,32027.7
2199,2014.36,0.0139527,0.01,0.0,0.0,0.200777,3.76824,0.0,1.40947,1.0,0.0,2.14429,4.37924,2.72304,0.989928,0.00989928,0.0,0.322892,1.40947,1.40947,32039.6
2200,2014.38,0.0139557,0.01,0.0,0.0,0.200685,3.76945,0.0,1.40969,1.0,0.0,2.14461,4.38018,2.72322,0.989984,0.00989984,0.0,0.322792,1.40969,1.40969,32051.4
2201,2014.39,0.0139586,0.01,0.0,0.0,0.200593,3.77069,0.0,1.4099,1.0,0.0,2.14494,4.3811,2.72338,0.990042,0.00990042,0.0,0.322695,1.4099,1.4099,32063.1
2202,2014.41,0.0139616,0.01,0.0,0.0,0.200502,3.77195,0.0,1.41012,1.0,0.0,2.14527,4.38201,2.72351,0.990101,0.00990101,0.0,0.322599,1.41012,1.41012,32074.7
2203,2014.42,0.0139646,0.01,0.0,0.0,0.200411,3.77324,0.0,1.41034,1.0,0.0,2.14561,4.3829,2.72364,0.990161,0.00990161,0.0,0.322504,1.41034,1.41034,32086.1
2204,2014.44,0.0139677,0.01,0.0,0.0,0.200321,3.77455,0.0,1.41056,1.0,0.0,2.14596,4.38378,2.72374,0.990222,0.00990222,0.0,0.322411,1.41056,1.41056,32097.5
2205,2014.45,0.0139707,0.01,0.0,0.0,0.200231,3.77589,0.0,1.41078,1.0,0.0,2.14631,4.38465,2.72383,0.990285,0.00990285,0.0,0.322319,1.41078,1.41078,32108.8
2206,2014.47,0.0139738,0.01,0.0,0.0,0.200142,3.77725,0.0,1.41099,1.0,0.0,2.14667,4.3855,2.7239,0.990348,0.00990348,0.0,0.322229,1.41099,1.41099,32119.9
2207,2014.48,0.0139768,0.01,0.0,0.0,0.200053,3.77863,0.0,1.41121,1.0,0.0,2.14704,4.38633,2.72395,0.990413,0.00990413,0.0,0.322141,1.41121,1.41121,32130.9
2208,2014.5,0.0139799,0.01,0.0,0.0,0.199964,3.78004,0.0,1.41143,1.0,0.0,2.14741,4.38715,2.72399,0.990479,0.00990479,0.0,0.322054,1.41143,1.41143,32141.9
2209,2014.52,0.0139831,0.01,0.0,0.0,0.199876,3.78147,0.0,1.41165,1.0,0.0,2.14779,4.38796,2.72401,0.990547,0.00990547,0.0,0.321969,1.41165,1.41165,32152.7
2210,2014.53,0.0139862,0.01,0.0,0.0,0.199789,3.78293,0.0,1.41187,1.0,0.0,2.14818,4.38875,2.72401,0.990615,0.00990615,0.0,0.321886,1.41187,1.41187,32163.4
2211,2014.55,0.0139893,0.01,0.0,0.0,0.199701,3.78441,0.0,1.41209,1.0,0.0,2.14857,4.38953,2.724,0.990685,0.00990685,0.0,0.321804,1.41209,1.41209,32174.0
2212,2014.56,0.0139925,0.01,0.0,0.0,0.199615,3.78591,0.0,1.41231,1.0,0.0,2.14897,4.39029,2.72397,0.990756,0.00990756,0.0,0.321724,1.41231,1.41231,32184.6
2213,2014.58,0.0139957,0.01,0.0,0.0,0.199529,3.78744,0.0,1.41252,1.0,0.0,2.14937,4.39104,2.72392,0.990828,0.00990828,0.0,0.321645,1.41252,1.41252,32195.0
2214,2014.59,0.0139989,0.01,0.0,0.0,0.199443,3.78899,0.0,1.41274,1.0,0.0,2.14978,4.39177,2.72386,0.990901,0.00990901,0.0,0.321568,1.41274,1.41274,32205.3
2215,2014.61,0.0140021,0.01,0.0,0.0,0.199358,3.79056,0.0,1.41296,1.0,0.0,2.15019,4.39249,2.72378,0.990975,0.00990975,0.0,0.321493,1.41296,1.41296,32215.5
2216,2014.62,0.0140053,0.01,0.0,0.0,0.199273,3.79216,0.0,1.41318,1.0,0.0,2.15061,4.3932,2.72369,0.991051,0.00991051,0.0,0.321419,1.41318,1.41318,32225.6
2217,2014.64,0.0140086,0.01,0.0,0.0,0.199189,3.79378,0.0,1.4134,1.0,0.0,2.15104,4.39389,2.72358,0.991127,0.00991127,0.0,0.321348,1.4134,1.4134,32235.5
2218,2014.66,0.0140119,0.01,0.0,0.0,0.199105,3.79542,0.0,1.41362,1.0,0.0,2.15147,4.39457,2.72345,0.991205,0.00991205,0.0,0.321277,1.41362,1.41362,32245.4
2219,2014.67,0.0140151,0.01,0.0,0.0,0.199022,3.79708,0.0,1.41384,1.0,0.0,2.15191,4.39524,2.72331,0.991284,0.00991284,0.0,0.321208,1.41384,1.41384,32255.2
2220,2014.69,0.0140184,0.01,0.0,0.0,0.19894,3.79876,0.0,1.41406,1.0,0.0,2.15235,4.39589,2.72315,0.991363,0.00991363,0.0,0.321141,1.41406,1.41406,32264.9
2221,2014.7,0.0140217,0.01,0.0,0.0,0.198858,3.80047,0.0,1.41428,1.0,0.0,2.1528,4.39653,2.72298,0.991444,0.00991444,0.0,0.321076,1.41428,1.41428,32274.5
2222,2014.72,0.0140251,0.01,0.0,0.0,0.198776,3.8022,0.0,1.41449,1.0,0.0,2.15326,4.39715,2.72279,0.991526,0.00991526,0.0,0.321012,1.41449,1.41449,32284.0
2223,2014.73,0.0140284,0.01,0.0,0.0,0.198695,3.80395,0.0,1.41471,1.0,0.0,2.15372,4.39776,2.72259,0.991609,0.00991609,0.0,0.32095,1.41471,1.41471,32293.4
2224,2014.75,0.0140318,0.01,0.0,0.0,0.198615,3.80572,0.0,1.41493,1.0,0.0,2.15418,4.39836,2.72237,0.991693,0.00991693,0.0,0.320889,1.41493,1.41493,32302.7
2225,2014.77,0.0140352,0.01,0.0,0.0,0.198535,3.80751,0.0,1.41515,1.0,0.0,2.15465,4.39895,2.72214,0.991778,0.00991778,0.0,0.32083,1.41515,1.41515,32311.9
2226,2014.78,0.0140385,0.01,0.0,0.0,0.198455,3.80932,0.0,1.41537,1.0,0.0,2.15513,4.39952,2.72189,0.991863,0.00991863,0.0,0.320773,1.41537,1.41537,32321.0
2227,2014.8,0.014042,0.01,0.0,0.0,0.198377,3.81116,0.0,1.41559,1.0,0.0,2.15561,4.40009,2.72163,0.99195,0.0099195,0.0,0.320717,1.41559,1.41559,32330.0
2228,2014.81,0.0140454,0.01,0.0,0.0,0.198298,3.81301,0.0,1.41581,1.0,0.0,2.1561,4.40063,2.72136,0.992038,0.00992038,0.0,0.320663,1.41581,1.41581,32339.0
2229,2014.83,0.0140488,0.01,0.0,0.0,0.198221,3.81488,0.0,1.41603,1.0,0.0,2.15659,4.40117,2.72107,0.992127,0.00992127,0.0,0.32061,1.41603,1.41603,32347.8
2230,2014.84,0.0140522,0.01,0.0,0.0,0.198144,3.81677,0.0,1.41625,1.0,0.0,2.15708,4.4017,2.72077,0.992216,0.00992216,0.0,0.320559,1.41625,1.41625,32356.6
2231,2014.86,0.0140557,0.01,0.0,0.0,0.198067,3.81868,0.0,1.41647,1.0,0.0,2.15758,4.40221,2.72046,0.992307,0.00992307,0.0,0.32051,1.41647,1.41647,32365.2
2232,2014.88,0.0140592,0.01,0.0,0.0,0.197991,3.82061,0.0,1.41669,1.0,0.0,2.15809,4.40271,2.72013,0.992398,0.00992398,0.0,0.320462,1.41669,1.41669,32373.8
2233,2014.89,0.0140627,0.01,0.0,0.0,0.197915,3.82256,0.0,1.41691,1.0,0.0,2.1586,4.4032,2.71979,0.99249,0.0099249,0.0,0.320415,1.41691,1.41691,32382.3
2234,2014.91,0.0140662,0.01,0.0,0.0,0.19784,3.82452,0.0,1.41713,1.0,0.0,2.15911,4.40368,2.71944,0.992584,0.00992584,0.0,0.32037,1.41713,1.41713,32390.7
2235,2014.92,0.0140697,0.01,0.0,0.0,0.197766,3.8265,0.0,1.41735,1.0,0.0,2.15963,4.40415,2.71908,0.992678,0.00992678,0.0,0.320326,1.41735,1.41735,32399.0
2236,2014.94,0.0140732,0.01,0.0,0.0,0.197692,3.8285,0.0,1.41757,1.0,0.0,2.16015,4.40461,2.7187,0.992772,0.00992772,0.0,0.320284,1.41757,1.41757,32407.3
2237,2014.95,0.0140768,0.01,0.0,0.0,0.197619,3.83052,0.0,1.41779,1.0,0.0,2.16068,4.40505,2.71832,0.992868,0.00992868,0.0,0.320243,1.41779,1.41779,32415.4
2238,2014.97,0.0140803,0.01,0.0,0.0,0.197546,3.83255,0.0,1.41801,1.0,0.0,2.16121,4.40549,2.71792,0.992965,0.00992964,0.0,0.320204,1.41801,1.41801,32423.5
2239,2014.98,0.0140839,0.01,0.0,0.0,0.197474,3.8346,0.0,1.41823,1.0,0.0,2.16174,4.40592,2.71751,0.993062,0.00993062,0.0,0.320166,1.41823,1.41823,32431.6
2240,2015.0,0.0140874,0.01,0.0,0.0,0.197402,3.83666,0.0,1.41845,1.0,0.0,2.16228,4.40633,2.71709,0.99316,0.0099316,0.0,0.320129,1.41845,1.41845,32439.5
2241,2015.02,0.014091,0.01,0.0,0.0,0.197331,3.83874,0.0,1.41867,1.0,0.0,2.16282,4.40674,2.71666,0.993259,0.00993259,0.0,0.320094,1.41867,1.41867,32447.4
2242,2015.03,0.0140946,0.01,0.0,0.0,0.19726,3.84084,0.0,1.41889,1.0,0.0,2.16337,4.40714,2.71622,0.993358,0.00993358,0.0,0.320059,1.41889,1.41889,32455.2
2243,2015.05,0.0140982,0.01,0.0,0.0,0.19719,3.84294,0.0,1.41911,1.0,0.0,2.16392,4.40753,2.71577,0.993458,0.00993458,0.0,0.320027,1.41911,1.41911,32462.9
2244,2015.06,0.0141019,0.01,0.0,0.0,0.19712,3.84507,0.0,1.41933,1.0,0.0,2.16447,4.40791,2.71531,0.993559,0.00993559,0.0,0.319995,1.41933,1.41933,32470.6
2245,2015.08,0.0141055,0.01,0.0,0.0,0.197051,3.8472,0.0,1.41955,1.0,0.0,2.16502,4.40828,2.71484,0.993661,0.00993661,0.0,0.319965,1.41955,1.41955,32478.2
2246,2015.09,0.0141091,0.01,0.0,0.0,0.196982,3.84935,0.0,1.41977,1.0,0.0,2.16558,4.40864,2.71437,0.993763,0.00993763,0.0,0.319936,1.41977,1.41977,32485.7
2247,2015.11,0.0141128,0.01,0.0,0.0,0.196914,3.85151,0.0,1.41999,1.0,0.0,2.16614,4.409,2.71388,0.993866,0.00993866,0.0,0.319908,1.41999,1.41999,32493.2
2248,2015.12,0.0141164,0.01,0.0,0.0,0.196846,3.85369,0.0,1.42021,1.0,0.0,2.16671,4.40934,2.71339,0.993969,0.00993969,0.0,0.319881,1.42021,1.42021,32500.6
2249,2015.14,0.0141201,0.01,0.0,0.0,0.196779,3.85587,0.0,1.42043,1.0,0.0,2.16728,4.40968,2.71289,0.994074,0.00994074,0.0,0.319855,1.42043,1.42043,32508.0
2250,2015.16,0.0141238,0.01,0.0,0.0,0.196712,3.85807,0.0,1.42065,1.0,0.0,2.16785,4.41001,2.71238,0.994178,0.00994178,0.0,0.319831,1.42065,1.42065,32515.3
2251,2015.17,0.0141275,0.01,0.0,0.0,0.196646,3.86028,0.0,1.42087,1.0,0.0,2.16842,4.41034,2.71186,0.994284,0.00994284,0.0,0.319807,1.42087,1.42087,32522.5
2252,2015.19,0.0141312,0.01,0.0,0.0,0.19658,3.86249,0.0,1.42109,1.0,0.0,2.16899,4.41066,2.71134,0.994389,0.00994389,0.0,0.319785,1.42109,1.42109,32529.7
2253,2015.2,0.0141349,0.01,0.0,0.0,0.196514,3.86472,0.0,1.42131,1.0,0.0,2.16957,4.41097,2.71081,0.994496,0.00994496,0.0,0.319763,1.42131,1.42131,32536.8
2254,2015.22,0.0141386,0.01,0.0,0.0,0.196449,3.86696,0.0,1.42153,1.0,0.0,2.17015,4.41127,2.71028,0.994603,0.00994603,0.0,0.319743,1.42153,1.42153,32543.9
2255,2015.23,0.0141423,0.01,0.0,0.0,0.196385,3.86921,0.0,1.42175,1.0,0.0,2.17073,4.41157,2.70973,0.99471,0.0099471,0.0,0.319723,1.42175,1.42175,32551.0
2256,2015.25,0.0141461,0.01,0.0,0.0,0.19632,3.87146,0.0,1.42198,1.0,0.0,2.17131,4.41186,2.70919,0.994818,0.00994818,0.0,0.319705,1.42198,1.42198,32558.0
2257,2015.27,0.0141498,0.01,0.0,0.0,0.196257,3.87373,0.0,1.4222,1.0,0.0,2.1719,4.41215,2.70863,0.994926,0.00994926,0.0,0.319687,1.4222,1.4222,32565.0
2258,2015.28,0.0141536,0.01,0.0,0.0,0.196193,3.876,0.0,1.42242,1.0,0.0,2.17248,4.41243,2.70808,0.995035,0.00995035,0.0,0.31967,1.42242,1.42242,32571.9
2259,2015.3,0.0141573,0.01,0.0,0.0,0.19613,3.87828,0.0,1.42264,1.0,0.0,2.17307,4.41271,2.70751,0.995144,0.00995145,0.0,0.319653,1.42264,1.42264,32578.8
2260,2015.31,0.0141611,0.01,0.0,0.0,0.196068,3.88056,0.0,1.42286,1.0,0.0,2.17366,4.41298,2.70695,0.995254,0.00995254,0.0,0.319638,1.42286,1.42286,32585.6
2261,2015.33,0.0141648,0.01,0.0,0.0,0.196005,3.88285,0.0,1.42308,1.0,0.0,2.17425,4.41325,2.70638,0.995364,0.00995364,0.0,0.319623,1.42308,1.42308,32592.4
2262,2015.34,0.0141686,0.01,0.0,0.0,0.195944,3.88515,0.0,1.4233,1.0,0.0,2.17484,4.41352,2.7058,0.995475,0.00995475,0.0,0.319609,1.4233,1.4233,32599.2
2263,2015.36,0.0141724,0.01,0.0,0.0,0.195882,3.88745,0.0,1.42352,1.0,0.0,2.17543,4.41378,2.70522,0.995585,0.00995585,0.0,0.319596,1.42352,1.42352,32606.0
2264,2015.38,0.0141762,0.01,0.0,0.0,0.195821,3.88976,0.0,1.42375,1.0,0.0,2.17603,4.41403,2.70464,0.995696,0.00995696,0.0,0.319583,1.42375,1.42375,32612.7
2265,2015.39,0.01418,0.01,0.0,0.0,0.19576,3.89207,0.0,1.42397,1.0,0.0,2.17662,4.41428,2.70406,0.995808,0.00995808,0.0,0.319571,1.42397,1.42397,32619.4
2266,2015.41,0.0141838,0.01,0.0,0.0,0.195699,3.89439,0.0,1.42419,1.0,0.0,2.17722,4.41453,2.70347,0.99592,0.00995919,0.0,0.31956,1.42419,1.42419,32626.1
2267,2015.42,0.0141876,0.01,0.0,0.0,0.195639,3.89671,0.0,1.42441,1.0,0.0,2.17781,4.41478,2.70289,0.996031,0.00996031,0.0,0.319549,1.42441,1.42441,32632.7
2268,2015.44,0.0141914,0.01,0.0,0.0,0.195579,3.89903,0.0,1.42463,1.0,0.0,2.17841,4.41503,2.7023,0.996144,0.00996144,0.0,0.319538,1.42463,1.42463,32639.4
2269,2015.45,0.0141952,0.01,0.0,0.0,0.19552,3.90136,0.0,1.42485,1.0,0.0,2.179,4.41527,2.70171,0.996256,0.00996256,0.0,0.319528,1.42485,1.42485,32646.0
2270,2015.47,0.014199,0.01,0.0,0.0,0.19546,3.90368,0.0,1.42508,1.0,0.0,2.1796,4.41551,2.70111,0.996369,0.00996369,0.0,0.319519,1.42508,1.42508,32652.6
2271,2015.48,0.0142028,0.01,0.0,0.0,0.195401,3.90601,0.0,1.4253,1.0,0.0,2.1802,4.41575,2.70052,0.996482,0.00996482,0.0,0.31951,1.4253,1.4253,32659.1
2272,2015.5,0.0142066,0.01,0.0,0.0,0.195342,3.90834,0.0,1.42552,1.0,0.0,2.18079,4.41598,2.69993,0.996594,0.00996595,0.0,0.319501,1.42552,1.42552,32665.7
2273,2015.52,0.0142105,0.01,0.0,0.0,0.195284,3.91067,0.0,1.42574,1.0,0.0,2.18139,4.41622,2.69933,0.996708,0.00996708,0.0,0.319492,1.42574,1.42574,32672.3
2274,2015.53,0.0142143,0.01,0.0,0.0,0.195225,3.913,0.0,1.42596,1.0,0.0,2.18198,4.41645,2.69874,0.996821,0.00996821,0.0,0.319484,1.42596,1.42596,32678.8
2275,2015.55,0.0142181,0.01,0.0,0.0,0.195167,3.91533,0.0,1.42619,1.0,0.0,2.18258,4.41669,2.69815,0.996934,0.00996934,0.0,0.319476,1.42619,1.42619,32685.4
2276,2015.56,0.014222,0.01,0.0,0.0,0.195109,3.91766,0.0,1.42641,1.0,0.0,2.18317,4.41692,2.69755,0.997048,0.00997048,0.0,0.319468,1.42641,1.42641,32691.9
2277,2015.58,0.0142258,0.01,0.0,0.0,0.195052,3.91999,0.0,1.42663,1.0,0.0,2.18377,4.41715,2.69696,0.997161,0.00997161,0.0,0.319461,1.42663,1.42663,32698.4
2278,2015.59,0.0142296,0.01,0.0,0.0,0.194994,3.92232,0.0,1.42685,1.0,0.0,2.18436,4.41739,2.69637,0.997275,0.00997275,0.0,0.319453,1.42685,1.42685,32704.9
2279,2015.61,0.0142335,0.01,0.0,0.0,0.194937,3.92465,0.0,1.42707,1.0,0.0,2.18495,4.41762,2.69578,0.997388,0.00997388,0.0,0.319446,1.42707,1.42707,32711.5
2280,2015.62,0.0142373,0.01,0.0,0.0,0.19488,3.92697,0.0,1.4273,1.0,0.0,2.18555,4.41785,2.69519,0.997502,0.00997502,0.0,0.319439,1.4273,1.4273,32718.0
2281,2015.64,0.0142412,0.01,0.0,0.0,0.194823,3.92929,0.0,1.42752,1.0,0.0,2.18614,4.41809,2.69461,0.997615,0.00997615,0.0,0.319432,1.42752,1.42752,32724.5
2282,2015.66,0.014245,0.01,0.0,0.0,0.194766,3.93161,0.0,1.42774,1.0,0.0,2.18673,4.41832,2.69402,0.997729,0.00997729,0.0,0.319425,1.42774,1.42774,32731.1
2283,2015.67,0.0142488,0.01,0.0,0.0,0.194709,3.93392,0.0,1.42796,1.0,0.0,2.18732,4.41856,2.69344,0.997842,0.00997842,0.0,0.319418,1.42796,1.42796,32737.6
2284,2015.69,0.0142527,0.01,0.0,0.0,0.194652,3.93623,0.0,1.42819,1.0,0.0,2.1879,4.4188,2.69287,0.997956,0.00997956,0.0,0.31941,1.42819,1.42819,32744.2
2285,2015.7,0.0142565,0.01,0.0,0.0,0.194596,3.93854,0.0,1.42841,1.0,0.0,2.18849,4.41903,2.69229,0.998069,0.00998069,0.0,0.319403,1.42841,1.42841,32750.7
2286,2015.72,0.0142604,0.01,0.0,0.0,0.19454,3.94084,0.0,1.42863,1.0,0.0,2.18907,4.41928,2.69172,0.998182,0.00998182,0.0,0.319396,1.42863,1.42863,32757.3
2287,2015.73,0.0142642,0.01,0.0,0.0,0.194483,3.94313,0.0,1.42886,1.0,0.0,2.18965,4.41952,2.69115,0.998295,0.00998295,0.0,0.319388,1.42886,1.42886,32763.9
2288,2015.75,0.014268,0.01,0.0,0.0,0.194427,3.94542,0.0,1.42908,1.0,0.0,2.19023,4.41976,2.69059,0.998408,0.00998408,0.0,0.319381,1.42908,1.42908,32770.5
2289,2015.77,0.0142719,0.01,0.0,0.0,0.194371,3.94771,0.0,1.4293,1.0,0.0,2.19081,4.42001,2.69003,0.99852,0.0099852,0.0,0.319373,1.4293,1.4293,32777.1
2290,2015.78,0.0142757,0.01,0.0,0.0,0.194315,3.94999,0.0,1.42952,1.0,0.0,2.19139,4.42026,2.68947,0.998633,0.00998633,0.0,0.319365,1.42952,1.42952,32783.8
2291,2015.8,0.0142795,0.01,0.0,0.0,0.194259,3.95226,0.0,1.42975,1.0,0.0,2.19197,4.42052,2.68892,0.998745,0.00998745,0.0,0.319357,1.42975,1.42975,32790.4
2292,2015.81,0.0142834,0.01,0.0,0.0,0.194203,3.95452,0.0,1.42997,1.0,0.0,2.19254,4.42077,2.68837,0.998857,0.00998857,0.0,0.319349,1.42997,1.42997,32797.1
2293,2015.83,0.0142872,0.01,0.0,0.0,0.194147,3.95678,0.0,1.43019,1.0,0.0,2.19311,4.42103,2.68783,0.998969,0.00998969,0.0,0.31934,1.43019,1.43019,32803.8
2294,2015.84,0.014291,0.01,0.0,0.0,0.194092,3.95903,0.0,1.43042,1.0,0.0,2.19368,4.42129,2.6873,0.99908,0.0099908,0.0,0.319331,1.43042,1.43042,32810.5
2295,2015.86,0.0142948,0.01,0.0,0.0,0.194036,3.96127,0.0,1.43064,1.0,0.0,2.19424,4.42156,2.68676,0.999191,0.00999191,0.0,0.319321,1.43064,1.43064,32817.3
2296,2015.88,0.0142986,0.01,0.0,0.0,0.19398,3.96351,0.0,1.43086,1.0,0.0,2.19481,4.42183,2.68624,0.999302,0.00999302,0.0,0.319312,1.43086,1.43086,32824.1
2297,2015.89,0.0143024,0.01,0.0,0.0,0.193924,3.96573,0.0,1.43109,1.0,0.0,2.19537,4.4221,2.68572,0.999412,0.00999412,0.0,0.319301,1.43109,1.43109,32830.9
