,time (year),agiw,ahw,ahw1980,avwo,ceclr,chwo,cwra,cwso,eclr,enlpr2022,gdpperocclr,hfd,hwmgdpp,ilpr,iweoclr,lapr,laus,laus80,lpr,ltewso,nhw,nlpr,oclr,opwo,part,psw,pura,roceclr,rocwso,tct,unem,upt,ur,wap,wara,wash,weoclr,wf,wre,wrer,wso
2151,2013.61,12.1035,1.94939,2.0,3472.71,1.39002,110.25,0.103407,0.00850662,77.6693,0.0,0.894835,0.766667,0.96845,0.8047,1.0226,14.2922,6671.45,3060.0,0.812214,0.00766144,1.94939,0.853659,79.9412,3506.84,0.788513,0.0489591,0.0291816,0.0178967,0.0166547,0.766667,50.3915,0.766667,0.0145107,4275.61,6.20883,0.434422,1.02925,3422.32,0.0,0.0,0.510763
2152,2013.62,12.1064,1.94936,2.0,3473.47,1.39017,109.95,0.104919,0.00862901,77.691,0.0,0.894678,0.766667,0.968403,0.80472,1.02263,14.2984,6674.67,3060.0,0.812191,0.00766164,1.94936,0.853664,79.9531,3508.34,0.788733,0.0489441,0.0288826,0.0178936,0.0168939,0.766667,49.4329,0.766667,0.0142315,4276.67,6.21045,0.434345,1.02912,3424.04,0.0,0.0,0.510776
2153,2013.64,12.1093,1.94932,2.0,3474.24,1.39031,109.643,0.106431,0.00875129,77.7127,0.0,0.894521,0.766667,0.968356,0.80474,1.02266,14.3047,6677.89,3060.0,0.812168,0.00766186,1.94932,0.853669,79.9651,3509.82,0.788953,0.0489292,0.028584,0.0178904,0.0171328,0.766667,48.4796,0.766667,0.013954,4277.74,6.21209,0.434268,1.02898,3425.76,0.0,0.0,0.510791
2154,2013.66,12.1123,1.94928,2.0,3475.0,1.39046,109.33,0.107941,0.00887342,77.7344,0.0,0.894364,0.766667,0.968309,0.80476,1.0227,14.311,6681.09,3060.0,0.812144,0.00766212,1.94928,0.853675,79.9775,3511.29,0.789172,0.0489143,0.0282858,0.0178873,0.0173713,0.766667,47.5317,0.766667,0.0136782,4278.8,6.21375,0.434193,1.02886,3427.47,0.0,0.0,0.510808
2155,2013.67,12.1154,1.94924,2.0,3475.77,1.3906,109.011,0.109451,0.00899541,77.7562,0.0,0.894208,0.766667,0.968262,0.804782,1.02274,14.3173,6684.29,3060.0,0.812121,0.0076624,1.94924,0.853681,79.9901,3512.76,0.789392,0.0488994,0.0279881,0.0178842,0.0176095,0.766667,46.5892,0.766667,0.013404,4279.87,6.21544,0.43412,1.02873,3429.18,0.0,0.0,0.510827
2156,2013.69,12.1184,1.9492,2.0,3476.54,1.39075,108.685,0.110959,0.00911725,77.7779,0.0,0.894052,0.766667,0.968216,0.804804,1.02278,14.3236,6687.47,3060.0,0.812098,0.00766271,1.9492,0.853688,80.0029,3514.21,0.789611,0.0488845,0.0276909,0.017881,0.0178473,0.766667,45.6522,0.766667,0.0131315,4280.93,6.21715,0.434048,1.02861,3430.88,0.0,0.0,0.510848
2157,2013.7,12.1216,1.94916,2.0,3477.3,1.3909,108.353,0.112466,0.00923893,77.7996,0.0,0.893896,0.766667,0.968169,0.804826,1.02283,14.33,6690.65,3060.0,0.812076,0.00766305,1.94916,0.853696,80.016,3515.65,0.789829,0.0488697,0.0273941,0.0178779,0.0180847,0.766667,44.721,0.766667,0.0128608,4282.0,6.21888,0.433978,1.02849,3432.58,0.0,0.0,0.51087
2158,2013.72,12.1248,1.94912,2.0,3478.07,1.39104,108.014,0.113972,0.00936043,77.8214,0.0,0.89374,0.766667,0.968122,0.804849,1.02288,14.3363,6693.81,3060.0,0.812053,0.00766342,1.94912,0.853704,80.0294,3517.09,0.790048,0.0488549,0.027098,0.0178748,0.0183216,0.766667,43.7955,0.766667,0.0125919,4283.06,6.22064,0.433909,1.02837,3434.28,0.0,0.0,0.510895
2159,2013.73,12.128,1.94908,2.0,3478.84,1.39119,107.67,0.115477,0.00948176,77.8431,0.0,0.893585,0.766667,0.968075,0.804873,1.02294,14.3426,6696.96,3060.0,0.81203,0.00766382,1.94908,0.853713,80.043,3518.51,0.790266,0.0488401,0.0268023,0.0178717,0.0185582,0.766667,42.8759,0.766667,0.0123248,4284.12,6.22242,0.433843,1.02826,3435.96,0.0,0.0,0.510921
2160,2013.75,12.1312,1.94904,2.0,3479.61,1.39134,107.319,0.116979,0.00960289,77.8648,0.0,0.89343,0.766667,0.968029,0.804898,1.02299,14.3489,6700.1,3060.0,0.812008,0.00766425,1.94904,0.853723,80.0569,3519.92,0.790484,0.0488254,0.0265073,0.0178686,0.0187942,0.766667,41.9622,0.766667,0.0120595,4285.19,6.22422,0.433778,1.02815,3437.65,0.0,0.0,0.51095
2161,2013.77,12.1346,1.949,2.0,3480.38,1.39148,106.962,0.11848,0.00972383,77.8866,0.0,0.893275,0.766667,0.967983,0.804923,1.02306,14.3552,6703.23,3060.0,0.811986,0.0076647,1.949,0.853733,80.0711,3521.33,0.790701,0.0488106,0.0262128,0.0178655,0.0190298,0.766667,41.0547,0.766667,0.011796,4286.25,6.22605,0.433715,1.02805,3439.32,0.0,0.0,0.51098
2162,2013.78,12.1379,1.94896,2.0,3481.15,1.39163,106.599,0.119979,0.00984456,77.9083,0.0,0.893121,0.766667,0.967936,0.804948,1.02313,14.3614,6706.35,3060.0,0.811964,0.00766519,1.94896,0.853744,80.0855,3522.72,0.790919,0.0487959,0.025919,0.0178624,0.0192648,0.766667,40.1533,0.766667,0.0115345,4287.32,6.2279,0.433654,1.02795,3440.99,0.0,0.0,0.511012
2163,2013.8,12.1413,1.94891,2.0,3481.92,1.39178,106.23,0.121477,0.00996507,77.9301,0.0,0.892968,0.766667,0.96789,0.804974,1.0232,14.3677,6709.45,3060.0,0.811942,0.0076657,1.94891,0.853756,80.1002,3524.1,0.791135,0.0487813,0.0256258,0.0178594,0.0194993,0.766667,39.2582,0.766667,0.0112749,4288.38,6.22978,0.433596,1.02785,3442.66,0.0,0.0,0.511046
2164,2013.81,12.1447,1.94887,2.0,3482.69,1.39193,105.854,0.122972,0.0100854,77.9518,0.0,0.892815,0.766667,0.967844,0.805001,1.02327,14.374,6712.54,3060.0,0.81192,0.00766623,1.94887,0.853768,80.1152,3525.47,0.791351,0.0487667,0.0253333,0.0178563,0.0197333,0.766667,38.3695,0.766667,0.0110172,4289.45,6.23168,0.433539,1.02775,3444.32,0.0,0.0,0.511082
2165,2013.83,12.1482,1.94883,2.0,3483.46,1.39208,105.473,0.124465,0.0102054,77.9736,0.0,0.892662,0.766667,0.967799,0.805029,1.02335,14.3802,6715.63,3060.0,0.811898,0.0076668,1.94883,0.853781,80.1304,3526.84,0.791567,0.0487521,0.0250416,0.0178532,0.0199667,0.766667,37.4873,0.766667,0.0107615,4290.51,6.2336,0.433485,1.02766,3445.97,0.0,0.0,0.51112
2166,2013.84,12.1518,1.94879,2.0,3484.23,1.39223,105.086,0.1272,0.0104272,77.9953,0.0,0.89251,0.766667,0.967753,0.805057,1.02344,14.3864,6718.69,3060.0,0.811877,0.0076674,1.94879,0.853794,80.1459,3528.19,0.791783,0.0487375,0.0247505,0.0178502,0.0203991,0.766667,36.6117,0.766667,0.0105078,4291.58,6.23554,0.433433,1.02757,3447.62,0.0,0.0,0.51116
2167,2013.86,12.1554,1.94875,2.0,3485.01,1.39238,104.692,0.130137,0.0106655,78.0171,0.0,0.892359,0.766667,0.967708,0.805086,1.02353,14.3926,6721.75,3060.0,0.811856,0.00766804,1.94875,0.853809,80.1617,3529.53,0.791997,0.048723,0.0244603,0.0178472,0.0208636,0.766667,35.7427,0.766667,0.0102561,4292.64,6.23753,0.433385,1.02749,3449.26,0.0,0.0,0.511203
2168,2013.88,12.1591,1.94871,2.0,3485.78,1.39254,104.293,0.13307,0.0109033,78.0388,0.0,0.892209,0.766667,0.967663,0.805116,1.02362,14.3988,6724.8,3060.0,0.811835,0.00766875,1.94871,0.853825,80.1778,3530.86,0.792212,0.0487085,0.0241708,0.0178442,0.0213268,0.766667,34.8806,0.766667,0.0100065,4293.71,6.23956,0.43334,1.02741,3450.9,0.0,0.0,0.51125
2169,2013.89,12.1629,1.94867,2.0,3486.55,1.39269,103.887,0.135997,0.0111405,78.0606,0.0,0.892059,0.766667,0.967618,0.805148,1.02373,14.4049,6727.83,3060.0,0.811814,0.0076695,1.94867,0.853842,80.1941,3532.18,0.792426,0.0486941,0.0238821,0.0178412,0.0217886,0.766667,34.0253,0.766667,0.009759,4294.77,6.24164,0.4333,1.02733,3452.53,0.0,0.0,0.5113
2170,2013.91,12.1668,1.94862,2.0,3487.33,1.39285,103.474,0.138919,0.0113772,78.0823,0.0,0.89191,0.766667,0.967573,0.805181,1.02384,14.411,6730.84,3060.0,0.811793,0.00767032,1.94862,0.853861,80.2107,3533.48,0.792639,0.0486797,0.0235943,0.0178382,0.0222492,0.766667,33.177,0.766667,0.0095136,4295.84,6.24377,0.433264,1.02726,3454.15,0.0,0.0,0.511355
2171,2013.92,12.1707,1.94858,2.0,3488.1,1.39301,103.054,0.141835,0.0116133,78.1041,0.0,0.891762,0.766667,0.967529,0.805215,1.02397,14.4171,6733.85,3060.0,0.811772,0.00767119,1.94858,0.85388,80.2276,3534.78,0.792852,0.0486654,0.0233073,0.0178352,0.0227083,0.766667,32.3359,0.766667,0.00927034,4296.9,6.24594,0.433232,1.02719,3455.77,0.0,0.0,0.511412
2172,2013.94,12.1748,1.94854,2.0,3488.88,1.39316,102.627,0.144745,0.0118488,78.1259,0.0,0.891615,0.766667,0.967484,0.80525,1.0241,14.4231,6736.84,3060.0,0.811752,0.00767211,1.94854,0.853901,80.2449,3536.06,0.793064,0.0486511,0.0230212,0.0178323,0.023166,0.766667,31.5021,0.766667,0.00902927,4297.97,6.24815,0.433204,1.02712,3457.38,0.0,0.0,0.511474
2173,2013.95,12.1789,1.9485,2.0,3489.66,1.39332,102.192,0.147649,0.0120837,78.1476,0.0,0.891469,0.766667,0.967441,0.805287,1.02423,14.4291,6739.82,3060.0,0.811731,0.00767309,1.9485,0.853923,80.2624,3537.33,0.793276,0.0486368,0.0227361,0.0178294,0.0236223,0.766667,30.6756,0.766667,0.00879043,4299.03,6.25041,0.43318,1.02706,3458.98,0.0,0.0,0.511539
2174,2013.97,12.1831,1.94845,2.0,3490.44,1.39348,101.749,0.150547,0.012318,78.1694,0.0,0.891323,0.766667,0.967397,0.805324,1.02438,14.4351,6742.78,3060.0,0.811711,0.00767412,1.94845,0.853947,80.2803,3538.59,0.793487,0.0486226,0.0224518,0.0178265,0.0240771,0.766667,29.8566,0.766667,0.00855384,4300.1,6.25272,0.433161,1.027,3460.58,0.0,0.0,0.511608
2175,2013.98,12.1875,1.94841,2.0,3491.21,1.39365,101.298,0.153439,0.0125517,78.1912,0.0,0.891179,0.766667,0.967354,0.805363,1.02453,14.441,6745.73,3060.0,0.811691,0.00767521,1.94841,0.853971,80.2984,3539.83,0.793697,0.0486084,0.0221686,0.0178236,0.0245303,0.766667,29.0453,0.766667,0.00831954,4301.16,6.25507,0.433146,1.02695,3462.17,0.0,0.0,0.511681
2176,2014.0,12.1919,1.94837,2.0,3491.99,1.39381,100.839,0.156323,0.0127846,78.213,0.0,0.891035,0.766667,0.967311,0.805403,1.02469,14.4469,6748.67,3060.0,0.811671,0.00767635,1.94837,0.853997,80.3169,3541.06,0.793907,0.0485943,0.0218863,0.0178207,0.0249819,0.766667,28.2418,0.766667,0.00808758,4302.23,6.25747,0.433136,1.0269,3463.75,0.0,0.0,0.511757
2177,2014.02,12.1964,1.94833,2.0,3492.77,1.39398,100.372,0.159201,0.0130169,78.2347,0.0,0.890893,0.766667,0.967268,0.805444,1.02486,14.4528,6751.59,3060.0,0.811652,0.00767755,1.94833,0.854025,80.3358,3542.28,0.794116,0.0485803,0.0216051,0.0178179,0.0254318,0.766667,27.4462,0.766667,0.00785799,4303.29,6.25991,0.43313,1.02686,3465.33,0.0,0.0,0.511837
2178,2014.03,12.2009,1.94828,2.0,3493.55,1.39414,99.8959,0.162072,0.0132485,78.2565,0.0,0.890752,0.766667,0.967225,0.805487,1.02503,14.4585,6754.5,3060.0,0.811632,0.0076788,1.94828,0.854053,80.3549,3543.48,0.794324,0.0485662,0.0213249,0.017815,0.0258801,0.766667,26.6586,0.766667,0.00763081,4304.36,6.2624,0.433128,1.02681,3466.9,0.0,0.0,0.51192
2179,2014.05,12.2056,1.94824,2.0,3494.34,1.39431,99.4111,0.164935,0.0134794,78.2783,0.0,0.890612,0.766667,0.967183,0.80553,1.02522,14.4643,6757.39,3060.0,0.811613,0.00768011,1.94824,0.854082,80.3745,3544.67,0.794532,0.0485523,0.0210459,0.0178122,0.0263266,0.766667,25.8793,0.766667,0.00740607,4305.42,6.26493,0.433131,1.02678,3468.46,0.0,0.0,0.512007
2180,2014.06,12.2103,1.9482,2.0,3495.12,1.39448,98.9174,0.16779,0.0137096,78.3001,0.0,0.890472,0.766667,0.967142,0.805575,1.02541,14.47,6760.26,3060.0,0.811594,0.00768147,1.9482,0.854113,80.3943,3545.85,0.794739,0.0485384,0.0207679,0.0178094,0.0267714,0.766667,25.1084,0.766667,0.00718384,4306.49,6.26751,0.433138,1.02675,3470.01,0.0,0.0,0.512098
2181,2014.08,12.2152,1.94815,2.0,3495.9,1.39465,98.4146,0.170638,0.013939,78.3219,0.0,0.890335,0.766667,0.9671,0.805621,1.0256,14.4757,6763.12,3060.0,0.811575,0.00768288,1.94815,0.854145,80.4146,3547.01,0.794945,0.0485246,0.020491,0.0178067,0.0272144,0.766667,24.3459,0.766667,0.00696413,4307.55,6.27013,0.43315,1.02672,3471.56,0.0,0.0,0.512192
2182,2014.09,12.2201,1.94811,2.0,3496.69,1.39483,97.9025,0.173477,0.0141676,78.3437,0.0,0.890198,0.766667,0.967059,0.805668,1.02581,14.4813,6765.97,3060.0,0.811557,0.00768435,1.94811,0.854179,80.4352,3548.15,0.795151,0.0485108,0.0202153,0.017804,0.0276555,0.766667,23.5921,0.766667,0.006747,4308.61,6.2728,0.433167,1.0267,3473.09,0.0,0.0,0.51229
2183,2014.11,12.2251,1.94807,2.0,3497.47,1.395,97.3811,0.176308,0.0143954,78.3655,0.0,0.890062,0.766667,0.967019,0.805716,1.02602,14.4868,6768.79,3060.0,0.811538,0.00768587,1.94807,0.854213,80.4561,3549.28,0.795356,0.048497,0.0199408,0.0178012,0.0280946,0.766667,22.8472,0.766667,0.00653249,4309.68,6.27551,0.433188,1.02668,3474.62,0.0,0.0,0.512391
2184,2014.12,12.2302,1.94802,2.0,3498.26,1.39518,96.8503,0.179131,0.0146225,78.3873,0.0,0.889928,0.766667,0.966978,0.805765,1.02624,14.4923,6771.61,3060.0,0.81152,0.00768744,1.94802,0.854249,80.4775,3550.4,0.79556,0.0484834,0.0196676,0.0177986,0.0285319,0.766667,22.1112,0.766667,0.00632064,4310.74,6.27826,0.433214,1.02667,3476.14,0.0,0.0,0.512496
2185,2014.14,12.2354,1.94798,2.0,3499.04,1.39536,96.3098,0.181944,0.0148487,78.409,0.0,0.889795,0.766667,0.966939,0.805816,1.02647,14.4977,6774.4,3060.0,0.811502,0.00768906,1.94798,0.854285,80.4992,3551.5,0.795763,0.0484698,0.0193956,0.0177959,0.0289671,0.766667,21.3844,0.766667,0.0061115,4311.81,6.28106,0.433245,1.02666,3477.66,0.0,0.0,0.512604
2186,2014.16,12.2406,1.94793,2.0,3499.83,1.39554,95.7597,0.184749,0.015074,78.4309,0.0,0.889664,0.766667,0.966899,0.805867,1.0267,14.5031,6777.18,3060.0,0.811484,0.00769074,1.94793,0.854324,80.5212,3552.58,0.795965,0.0484562,0.0191248,0.0177933,0.0294003,0.766667,20.6669,0.766667,0.00590511,4312.87,6.28391,0.43328,1.02665,3479.16,0.0,0.0,0.512716
2187,2014.17,12.246,1.94789,2.0,3500.62,1.39573,95.1999,0.187544,0.0152985,78.4527,0.0,0.889533,0.766667,0.96686,0.80592,1.02695,14.5084,6779.94,3060.0,0.811467,0.00769247,1.94789,0.854363,80.5437,3553.65,0.796166,0.0484428,0.0188554,0.0177907,0.0298314,0.766667,19.9588,0.766667,0.00570151,4313.94,6.28679,0.43332,1.02665,3480.66,0.0,0.0,0.512832
2188,2014.19,12.2514,1.94785,2.0,3501.41,1.39591,94.6302,0.190329,0.015522,78.4745,0.0,0.889405,0.766667,0.966821,0.805974,1.0272,14.5137,6782.68,3060.0,0.81145,0.00769426,1.94785,0.854403,80.5666,3554.7,0.796367,0.0484294,0.0185873,0.0177881,0.0302603,0.766667,19.2604,0.766667,0.00550075,4315.0,6.28972,0.433365,1.02666,3482.15,0.0,0.0,0.51295
2189,2014.2,12.2569,1.9478,2.0,3502.2,1.3961,94.0506,0.193104,0.0157447,78.4963,0.0,0.889277,0.766667,0.966783,0.806029,1.02745,14.5189,6785.41,3060.0,0.811432,0.00769609,1.9478,0.854445,80.5898,3555.73,0.796566,0.048416,0.0183206,0.0177855,0.030687,0.766667,18.5717,0.766667,0.00530287,4316.07,6.2927,0.433414,1.02667,3483.62,0.0,0.0,0.513073
2190,2014.22,12.2625,1.94776,2.0,3502.99,1.39629,93.461,0.195869,0.0159664,78.5181,0.0,0.889151,0.766667,0.966745,0.806085,1.02772,14.524,6788.12,3060.0,0.811416,0.00769798,1.94776,0.854487,80.6135,3556.75,0.796765,0.0484028,0.0180553,0.017783,0.0311115,0.766667,17.893,0.766667,0.00510793,4317.13,6.29571,0.433469,1.02669,3485.09,0.0,0.0,0.513198
2191,2014.23,12.2682,1.94771,2.0,3503.78,1.39648,92.8614,0.198624,0.0161871,78.5399,0.0,0.889027,0.766667,0.966708,0.806142,1.02799,14.5291,6790.81,3060.0,0.811399,0.00769991,1.94771,0.854531,80.6375,3557.75,0.796963,0.0483896,0.0177914,0.0177805,0.0315337,0.766667,17.2244,0.766667,0.00491596,4318.2,6.29878,0.433528,1.02671,3486.55,0.0,0.0,0.513328
2192,2014.25,12.274,1.94767,2.0,3504.57,1.39668,92.2518,0.201367,0.0164069,78.5617,0.0,0.888903,0.766667,0.966671,0.8062,1.02827,14.5341,6793.48,3060.0,0.811382,0.0077019,1.94767,0.854577,80.662,3558.73,0.79716,0.0483765,0.017529,0.0177781,0.0319536,0.766667,16.5661,0.766667,0.004727,4319.26,6.30188,0.433592,1.02673,3488.01,0.0,0.0,0.51346
2193,2014.27,12.2798,1.94762,2.0,3505.37,1.39687,91.632,0.2041,0.0166256,78.5835,0.0,0.888782,0.766667,0.966635,0.806259,1.02855,14.5391,6796.13,3060.0,0.811366,0.00770394,1.94762,0.854623,80.6868,3559.7,0.797355,0.0483634,0.0172681,0.0177756,0.032371,0.766667,15.9183,0.766667,0.00454112,4320.32,6.30503,0.433661,1.02676,3489.45,0.0,0.0,0.513596
2194,2014.28,12.2857,1.94758,2.0,3506.16,1.39707,91.0022,0.206821,0.0168434,78.6054,0.0,0.888662,0.766667,0.966599,0.80632,1.02884,14.5439,6798.76,3060.0,0.81135,0.00770603,1.94758,0.85467,80.7121,3560.65,0.79755,0.0483504,0.0170087,0.0177732,0.032786,0.766667,15.281,0.766667,0.00435834,4321.39,6.30821,0.433735,1.0268,3490.88,0.0,0.0,0.513736
2195,2014.3,12.2917,1.94753,2.0,3506.96,1.39727,90.3622,0.209531,0.01706,78.6272,0.0,0.888543,0.766667,0.966563,0.806381,1.02914,14.5488,6801.37,3060.0,0.811335,0.00770818,1.94753,0.854719,80.7378,3561.58,0.797744,0.0483375,0.0167509,0.0177709,0.0331985,0.766667,14.6546,0.766667,0.00417872,4322.45,6.31145,0.433814,1.02684,3492.3,0.0,0.0,0.513878
2196,2014.31,12.2978,1.94749,2.0,3507.75,1.39748,89.7121,0.212228,0.0172756,78.649,0.0,0.888426,0.766667,0.966528,0.806444,1.02945,14.5535,6803.96,3060.0,0.811319,0.00771037,1.94749,0.854768,80.7639,3562.49,0.797937,0.0483247,0.0164947,0.0177685,0.0336085,0.766667,14.0391,0.766667,0.00400231,4323.52,6.31472,0.433897,1.02689,3493.71,0.0,0.0,0.514025
2197,2014.33,12.304,1.94744,2.0,3508.55,1.39768,89.0518,0.214913,0.0174901,78.6709,0.0,0.888311,0.766667,0.966493,0.806507,1.02977,14.5582,6806.54,3060.0,0.811304,0.00771261,1.94744,0.854819,80.7904,3563.39,0.798128,0.048312,0.0162401,0.0177662,0.0340159,0.766667,13.4347,0.766667,0.00382914,4324.58,6.31804,0.433985,1.02694,3495.11,0.0,0.0,0.514174
2198,2014.34,12.3103,1.9474,2.0,3509.35,1.39789,88.3813,0.217586,0.0177034,78.6927,0.0,0.888197,0.766667,0.966459,0.806572,1.03009,14.5628,6809.09,3060.0,0.811289,0.0077149,1.9474,0.854871,80.8174,3564.27,0.798319,0.0482994,0.0159871,0.0177639,0.0344206,0.766667,12.8416,0.766667,0.00365927,4325.65,6.32139,0.434078,1.027,3496.51,0.0,0.0,0.514327
2199,2014.36,12.3166,1.94735,2.0,3510.15,1.3981,87.7007,0.220246,0.0179156,78.7146,0.0,0.888085,0.766667,0.966425,0.806637,1.03041,14.5673,6811.62,3060.0,0.811274,0.00771724,1.94735,0.854924,80.8448,3565.12,0.798508,0.0482868,0.0157359,0.0177617,0.0348226,0.766667,12.26,0.766667,0.00349273,4326.71,6.32479,0.434177,1.02706,3497.89,0.0,0.0,0.514483
2200,2014.38,12.323,1.94731,2.0,3510.95,1.39832,87.0099,0.222892,0.0181266,78.7364,0.0,0.887974,0.766667,0.966392,0.806704,1.03075,14.5718,6814.13,3060.0,0.81126,0.00771963,1.94731,0.854978,80.8726,3565.97,0.798696,0.0482743,0.0154864,0.0177595,0.0352218,0.766667,11.69,0.766667,0.00332959,4327.77,6.32823,0.434279,1.02713,3499.26,0.0,0.0,0.514642
2201,2014.39,12.3295,1.94726,2.0,3511.75,1.39853,86.3091,0.225525,0.0183364,78.7582,0.0,0.887865,0.766667,0.96636,0.806772,1.03109,14.5762,6816.62,3060.0,0.811245,0.00772207,1.94726,0.855034,80.9008,3566.79,0.798883,0.0482619,0.0152386,0.0177573,0.0356182,0.766667,11.1318,0.766667,0.00316987,4328.84,6.33172,0.434387,1.0272,3500.62,0.0,0.0,0.514805
2202,2014.41,12.3361,1.94722,2.0,3512.55,1.39875,85.5981,0.228143,0.018545,78.7801,0.0,0.887758,0.766667,0.966327,0.80684,1.03144,14.5805,6819.08,3060.0,0.811231,0.00772456,1.94722,0.85509,80.9295,3567.59,0.799069,0.0482496,0.0149926,0.0177552,0.0360118,0.766667,10.5855,0.766667,0.00301363,4329.9,6.33524,0.4345,1.02728,3501.97,0.0,0.0,0.514971
2203,2014.42,12.3427,1.94717,2.0,3513.35,1.39898,84.8771,0.230748,0.0187523,78.802,0.0,0.887653,0.766667,0.966296,0.80691,1.03179,14.5848,6821.53,3060.0,0.811218,0.0077271,1.94717,0.855148,80.9586,3568.38,0.799253,0.0482374,0.0147485,0.0177531,0.0364024,0.766667,10.0514,0.766667,0.00286091,4330.96,6.33881,0.434617,1.02737,3503.3,0.0,0.0,0.51514
2204,2014.44,12.3495,1.94713,2.0,3514.16,1.3992,84.146,0.233337,0.0189583,78.8238,0.0,0.887549,0.766667,0.966265,0.806981,1.03216,14.589,6823.95,3060.0,0.811204,0.00772968,1.94713,0.855206,80.9882,3569.14,0.799437,0.0482253,0.0145062,0.017751,0.03679,0.766667,9.52953,0.766667,0.00271175,4332.03,6.34241,0.434739,1.02746,3504.63,0.0,0.0,0.515312
2205,2014.45,12.3563,1.94708,2.0,3514.96,1.39943,83.405,0.235912,0.0191631,78.8457,0.0,0.887447,0.766667,0.966234,0.807052,1.03252,14.5931,6826.35,3060.0,0.811191,0.00773231,1.94708,0.855266,81.0182,3569.89,0.799619,0.0482133,0.0142659,0.0177489,0.0371746,0.766667,9.02013,0.766667,0.00256621,4333.09,6.34606,0.434866,1.02755,3505.94,0.0,0.0,0.515487
2206,2014.47,12.3632,1.94703,2.0,3515.77,1.39966,82.6541,0.238472,0.0193664,78.8675,0.0,0.887346,0.766667,0.966204,0.807125,1.0329,14.5972,6828.73,3060.0,0.811178,0.00773499,1.94703,0.855326,81.0487,3570.62,0.799799,0.0482014,0.0140274,0.0177469,0.0375561,0.766667,8.52334,0.766667,0.00242432,4334.15,6.34974,0.434998,1.02766,3507.25,0.0,0.0,0.515666
2207,2014.48,12.3701,1.94699,2.0,3516.58,1.39989,81.8933,0.241016,0.0195684,78.8894,0.0,0.887247,0.766667,0.966174,0.807199,1.03328,14.6012,6831.08,3060.0,0.811165,0.00773772,1.94699,0.855388,81.0796,3571.32,0.799979,0.0481895,0.0137909,0.0177449,0.0379345,0.766667,8.03933,0.766667,0.00228612,4335.22,6.35347,0.435134,1.02776,3508.54,0.0,0.0,0.515848
2208,2014.5,12.3772,1.94694,2.0,3517.39,1.40012,81.1227,0.243544,0.019769,78.9113,0.0,0.88715,0.766667,0.966145,0.807273,1.03367,14.6051,6833.41,3060.0,0.811153,0.00774049,1.94694,0.855451,81.1109,3572.01,0.800157,0.0481778,0.0135565,0.017743,0.0383097,0.766667,7.56826,0.766667,0.00215167,4336.28,6.35724,0.435275,1.02787,3509.82,0.0,0.0,0.516033
2209,2014.52,12.3843,1.9469,2.0,3518.2,1.40036,80.3424,0.246055,0.0199682,78.9332,0.0,0.887055,0.766667,0.966116,0.807349,1.03406,14.6089,6835.72,3060.0,0.811141,0.00774331,1.9469,0.855515,81.1427,3572.68,0.800333,0.0481662,0.013324,0.0177411,0.0386816,0.766667,7.11028,0.766667,0.002021,4337.34,6.36104,0.435421,1.02799,3511.09,0.0,0.0,0.516221
2210,2014.53,12.3915,1.94685,2.0,3519.01,1.4006,79.5524,0.24855,0.0201659,78.955,0.0,0.886961,0.766667,0.966088,0.807425,1.03446,14.6127,6838.0,3060.0,0.811129,0.00774617,1.94685,0.85558,81.175,3573.33,0.800508,0.0481547,0.0130937,0.0177392,0.0390501,0.766667,6.66557,0.766667,0.00189416,4338.41,6.36489,0.435572,1.02812,3512.34,0.0,0.0,0.516412
2211,2014.55,12.3988,1.94681,2.0,3519.82,1.40084,78.7528,0.251027,0.0203622,78.9769,0.0,0.886869,0.766667,0.966061,0.807503,1.03487,14.6164,6840.26,3060.0,0.811117,0.00774908,1.94681,0.855646,81.2077,3573.96,0.800682,0.0481433,0.0128654,0.0177374,0.0394153,0.766667,6.23427,0.766667,0.00177119,4339.47,6.36877,0.435727,1.02825,3513.58,0.0,0.0,0.516606
2212,2014.56,12.4061,1.94676,2.0,3520.63,1.40109,77.9437,0.253487,0.0205569,78.9988,0.0,0.886779,0.766667,0.966034,0.807581,1.03529,14.6201,6842.5,3060.0,0.811106,0.00775204,1.94676,0.855713,81.2409,3574.57,0.800854,0.048132,0.0126393,0.0177356,0.0397771,0.766667,5.81654,0.766667,0.00165213,4340.53,6.37269,0.435886,1.02838,3514.81,0.0,0.0,0.516803
2213,2014.58,12.4135,1.94671,2.0,3521.45,1.40134,77.1252,0.255929,0.0207501,79.0207,0.0,0.886691,0.766667,0.966007,0.80766,1.03571,14.6237,6844.71,3060.0,0.811095,0.00775504,1.94671,0.855781,81.2745,3575.16,0.801025,0.0481208,0.0124154,0.0177338,0.0401354,0.766667,5.41254,0.766667,0.00153702,4341.59,6.37665,0.436051,1.02852,3516.03,0.0,0.0,0.517003
2214,2014.59,12.421,1.94667,2.0,3522.26,1.40159,76.2973,0.258353,0.0209417,79.0426,0.0,0.886604,0.766667,0.965981,0.80774,1.03613,14.6272,6846.89,3060.0,0.811084,0.00775809,1.94667,0.85585,81.3086,3575.73,0.801194,0.0481097,0.0121937,0.0177321,0.0404901,0.766667,5.02242,0.766667,0.00142591,4342.66,6.38065,0.436219,1.02867,3517.24,0.0,0.0,0.517206
