,time (year),cfeta,cta,fb15,iel,lk,pb15,pgdpp,rggdpp
582,1989.09,4169.74,4169.74,0.850788,0.961855,0.288557,4353.9,7.36991,0.0202619
583,1989.11,4171.41,4171.41,0.850631,0.961493,0.288448,4354.23,7.37224,0.0202451
584,1989.12,4173.08,4173.08,0.850473,0.96113,0.288339,4354.56,7.37458,0.0202283
585,1989.14,4174.75,4174.75,0.850315,0.960768,0.28823,4354.89,7.37691,0.0202117
586,1989.16,4176.42,4176.42,0.850157,0.960405,0.288122,4355.22,7.37924,0.0201953
587,1989.17,4178.1,4178.1,0.849999,0.960042,0.288013,4355.55,7.38157,0.0201791
588,1989.19,4179.78,4179.78,0.84984,0.95968,0.287904,4355.88,7.38389,0.0201632
589,1989.2,4181.47,4181.47,0.849681,0.959317,0.287795,4356.2,7.38622,0.0201475
590,1989.22,4183.16,4183.16,0.849522,0.958954,0.287686,4356.52,7.38855,0.0201322
591,1989.23,4184.85,4184.85,0.849362,0.958592,0.287578,4356.84,7.39087,0.0201173
592,1989.25,4186.56,4186.56,0.849202,0.958229,0.287469,4357.16,7.39319,0.0201027
593,1989.27,4188.27,4188.27,0.849041,0.957866,0.28736,4357.47,7.39551,0.0200885
594,1989.28,4189.99,4189.99,0.84888,0.957504,0.287251,4357.79,7.39784,0.0200748
595,1989.3,4191.71,4191.71,0.848718,0.957141,0.287142,4358.1,7.40016,0.0200616
596,1989.31,4193.45,4193.45,0.848555,0.956779,0.287034,4358.4,7.40248,0.0200489
597,1989.33,4195.2,4195.2,0.848392,0.956416,0.286925,4358.7,7.4048,0.0200368
598,1989.34,4196.95,4196.95,0.848229,0.956054,0.286816,4359.0,7.40711,0.0200252
599,1989.36,4198.72,4198.72,0.848064,0.955692,0.286708,4359.3,7.40943,0.0200143
600,1989.38,4200.49,4200.49,0.847899,0.95533,0.286599,4359.59,7.41175,0.020004
601,1989.39,4202.28,4202.28,0.847733,0.954968,0.28649,4359.88,7.41406,0.0199943
602,1989.41,4204.08,4204.08,0.847566,0.954606,0.286382,4360.16,7.41638,0.0199854
603,1989.42,4205.9,4205.9,0.847399,0.954245,0.286273,4360.44,7.4187,0.0199772
604,1989.44,4207.73,4207.73,0.84723,0.953883,0.286165,4360.71,7.42101,0.0199698
605,1989.45,4209.57,4209.57,0.847061,0.953522,0.286057,4360.98,7.42333,0.0199632
606,1989.47,4211.43,4211.43,0.846891,0.953161,0.285948,4361.25,7.42564,0.0199574
607,1989.48,4213.3,4213.3,0.846719,0.9528,0.28584,4361.51,7.42796,0.0199524
608,1989.5,4215.18,4215.18,0.846547,0.952439,0.285732,4361.76,7.43027,0.0199484
609,1989.52,4217.09,4217.09,0.846374,0.952079,0.285624,4362.01,7.43259,0.0199452
610,1989.53,4219.01,4219.01,0.846199,0.951719,0.285516,4362.25,7.43491,0.019943
611,1989.55,4220.95,4220.95,0.846024,0.951359,0.285408,4362.49,7.43722,0.0199418
612,1989.56,4222.9,4222.9,0.845847,0.950999,0.2853,4362.72,7.43954,0.0199416
613,1989.58,4224.88,4224.88,0.845669,0.950639,0.285192,4362.95,7.44186,0.0199423
614,1989.59,4226.87,4226.87,0.84549,0.95028,0.285084,4363.16,7.44418,0.0199441
615,1989.61,4228.88,4228.88,0.84531,0.949921,0.284976,4363.38,7.4465,0.019947
616,1989.62,4230.92,4230.92,0.845128,0.949563,0.284869,4363.58,7.44882,0.019951
617,1989.64,4232.97,4232.97,0.844945,0.949205,0.284761,4363.78,7.45114,0.019956
618,1989.66,4235.04,4235.04,0.844761,0.948847,0.284654,4363.97,7.45346,0.0199623
619,1989.67,4237.14,4237.14,0.844575,0.948489,0.284547,4364.15,7.45579,0.0199696
620,1989.69,4239.26,4239.26,0.844388,0.948132,0.28444,4364.33,7.45812,0.0199782
621,1989.7,4241.4,4241.4,0.844199,0.947775,0.284332,4364.5,7.46044,0.0199879
622,1989.72,4243.56,4243.56,0.844009,0.947418,0.284226,4364.66,7.46277,0.0199989
623,1989.73,4245.74,4245.74,0.843818,0.947062,0.284119,4364.81,7.46511,0.0200111
624,1989.75,4247.95,4247.95,0.843625,0.946706,0.284012,4364.95,7.46744,0.0200245
625,1989.77,4250.19,4250.19,0.84343,0.946351,0.283905,4365.09,7.46978,0.0200392
626,1989.78,4252.44,4252.44,0.843234,0.945996,0.283799,4365.22,7.47212,0.0200552
627,1989.8,4254.72,4254.72,0.843036,0.945642,0.283693,4365.34,7.47446,0.0200726
628,1989.81,4257.03,4257.03,0.842837,0.945288,0.283586,4365.45,7.4768,0.0200912
629,1989.83,4259.36,4259.36,0.842636,0.944934,0.28348,4365.55,7.47915,0.0201111
630,1989.84,4261.72,4261.72,0.842434,0.944581,0.283374,4365.65,7.4815,0.0201324
631,1989.86,4264.11,4264.11,0.842229,0.944228,0.283268,4365.73,7.48385,0.020155
632,1989.88,4266.52,4266.52,0.842023,0.943876,0.283163,4365.81,7.48621,0.020179
633,1989.89,4268.95,4268.95,0.841816,0.943524,0.283057,4365.87,7.48857,0.0202044
634,1989.91,4271.42,4271.42,0.841606,0.943173,0.282952,4365.93,7.49093,0.0202311
635,1989.92,4273.91,4273.91,0.841395,0.942822,0.282847,4365.98,7.4933,0.0202593
636,1989.94,4276.42,4276.42,0.841182,0.942472,0.282742,4366.02,7.49567,0.0202888
637,1989.95,4278.97,4278.97,0.840967,0.942122,0.282637,4366.05,7.49805,0.0203197
638,1989.97,4281.54,4281.54,0.840751,0.941773,0.282532,4366.07,7.50043,0.020352
639,1989.98,4284.14,4284.14,0.840532,0.941424,0.282427,4366.08,7.50281,0.0203858
640,1990.0,4286.77,4286.77,0.840312,0.941076,0.282323,4366.08,7.5052,0.0204209
641,1990.02,4289.43,4289.43,0.84009,0.940728,0.282219,4366.07,7.5076,0.0204574
642,1990.03,4292.11,4292.11,0.839866,0.940382,0.282114,4366.05,7.51,0.0204954
643,1990.05,4294.83,4294.83,0.83964,0.940035,0.282011,4366.02,7.5124,0.0205348
644,1990.06,4297.57,4297.57,0.839412,0.939689,0.281907,4365.98,7.51481,0.0205756
645,1990.08,4300.34,4300.34,0.839183,0.939344,0.281803,4365.93,7.51723,0.0206177
646,1990.09,4303.14,4303.14,0.838951,0.939,0.2817,4365.87,7.51965,0.0206613
647,1990.11,4305.97,4305.97,0.838718,0.938656,0.281597,4365.8,7.52208,0.0207063
648,1990.12,4308.82,4308.82,0.838483,0.938312,0.281494,4365.72,7.52451,0.0207527
649,1990.14,4311.71,4311.71,0.838246,0.93797,0.281391,4365.63,7.52695,0.0208005
650,1990.16,4314.62,4314.62,0.838007,0.937628,0.281288,4365.53,7.5294,0.0208496
651,1990.17,4317.56,4317.56,0.837766,0.937286,0.281186,4365.42,7.53185,0.0209001
652,1990.19,4320.54,4320.54,0.837523,0.936946,0.281084,4365.29,7.53431,0.020952
653,1990.2,4323.54,4323.54,0.837278,0.936606,0.280982,4365.16,7.53678,0.0210052
654,1990.22,4326.56,4326.56,0.837032,0.936266,0.28088,4365.02,7.53925,0.0210597
655,1990.23,4329.62,4329.62,0.836783,0.935928,0.280778,4364.87,7.54173,0.0211156
656,1990.25,4332.71,4332.71,0.836533,0.93559,0.280677,4364.71,7.54422,0.0211728
657,1990.27,4335.82,4335.82,0.836281,0.935253,0.280576,4364.54,7.54672,0.0212313
658,1990.28,4338.96,4338.96,0.836027,0.934916,0.280475,4364.36,7.54922,0.021291
659,1990.3,4342.13,4342.13,0.835771,0.934581,0.280374,4364.16,7.55173,0.0213521
660,1990.31,4345.32,4345.32,0.835513,0.934246,0.280274,4363.96,7.55425,0.0214143
661,1990.33,4348.55,4348.55,0.835253,0.933911,0.280173,4363.75,7.55678,0.0214778
662,1990.34,4351.8,4351.8,0.834992,0.933578,0.280073,4363.53,7.55932,0.0215425
663,1990.36,4355.07,4355.07,0.834729,0.933245,0.279974,4363.3,7.56186,0.0216084
664,1990.38,4358.38,4358.38,0.834464,0.932913,0.279874,4363.05,7.56441,0.0216755
665,1990.39,4361.71,4361.71,0.834197,0.932582,0.279775,4362.8,7.56698,0.0217436
666,1990.41,4365.06,4365.06,0.833928,0.932252,0.279676,4362.54,7.56955,0.021813
667,1990.42,4368.45,4368.45,0.833658,0.931922,0.279577,4362.27,7.57213,0.0218834
668,1990.44,4371.85,4371.85,0.833386,0.931594,0.279478,4361.99,7.57471,0.0219548
669,1990.45,4375.29,4375.29,0.833112,0.931266,0.27938,4361.7,7.57731,0.0220274
670,1990.47,4378.74,4378.74,0.832837,0.930939,0.279282,4361.4,7.57992,0.0221009
671,1990.48,4382.22,4382.22,0.832559,0.930612,0.279184,4361.1,7.58254,0.0221754
672,1990.5,4385.73,4385.73,0.832281,0.930287,0.279086,4360.78,7.58517,0.0222509
673,1990.52,4389.26,4389.26,0.832,0.929962,0.278989,4360.45,7.5878,0.0223273
674,1990.53,4392.81,4392.81,0.831718,0.929639,0.278892,4360.12,7.59045,0.0224047
675,1990.55,4396.38,4396.38,0.831435,0.929316,0.278795,4359.78,7.59311,0.0224829
676,1990.56,4399.98,4399.98,0.83115,0.928994,0.278698,4359.43,7.59578,0.0225619
677,1990.58,4403.59,4403.59,0.830863,0.928673,0.278602,4359.07,7.59845,0.0226418
678,1990.59,4407.23,4407.23,0.830575,0.928353,0.278506,4358.7,7.60114,0.0227224
679,1990.61,4410.89,4410.89,0.830286,0.928033,0.27841,4358.32,7.60384,0.0228038
680,1990.62,4414.57,4414.57,0.829995,0.927715,0.278315,4357.94,7.60655,0.0228859
681,1990.64,4418.27,4418.27,0.829703,0.927398,0.278219,4357.55,7.60927,0.0229687
682,1990.66,4421.99,4421.99,0.829409,0.927081,0.278124,4357.15,7.612,0.0230521
683,1990.67,4425.72,4425.72,0.829114,0.926765,0.27803,4356.74,7.61474,0.0231361
684,1990.69,4429.48,4429.48,0.828818,0.926451,0.277935,4356.33,7.61749,0.0232207
685,1990.7,4433.25,4433.25,0.828521,0.926137,0.277841,4355.91,7.62026,0.0233059
686,1990.72,4437.04,4437.04,0.828222,0.925824,0.277747,4355.48,7.62303,0.0233915
687,1990.73,4440.84,4440.84,0.827923,0.925512,0.277654,4355.05,7.62582,0.0234776
688,1990.75,4444.66,4444.66,0.827622,0.925202,0.277561,4354.61,7.62862,0.0235642
689,1990.77,4448.5,4448.5,0.82732,0.924892,0.277468,4354.16,7.63143,0.0236511
690,1990.78,4452.34,4452.34,0.827017,0.924583,0.277375,4353.71,7.63425,0.0237384
691,1990.8,4456.21,4456.21,0.826713,0.924275,0.277283,4353.25,7.63708,0.023826
692,1990.81,4460.08,4460.08,0.826408,0.923968,0.27719,4352.79,7.63992,0.0239139
693,1990.83,4463.97,4463.97,0.826102,0.923662,0.277099,4352.32,7.64278,0.024002
694,1990.84,4467.87,4467.87,0.825796,0.923357,0.277007,4351.84,7.64564,0.0240904
695,1990.86,4471.78,4471.78,0.825488,0.923053,0.276916,4351.36,7.64852,0.0241789
696,1990.88,4475.7,4475.7,0.82518,0.922751,0.276825,4350.88,7.65141,0.0242675
697,1990.89,4479.64,4479.64,0.824871,0.922449,0.276735,4350.39,7.65431,0.0243562
698,1990.91,4483.58,4483.58,0.824562,0.922148,0.276644,4349.9,7.65722,0.0244449
699,1990.92,4487.52,4487.52,0.824251,0.921848,0.276554,4349.41,7.66015,0.0245336
700,1990.94,4491.48,4491.48,0.823941,0.921549,0.276465,4348.91,7.66308,0.0246223
701,1990.95,4495.44,4495.44,0.823629,0.921252,0.276376,4348.4,7.66603,0.024711
702,1990.97,4499.42,4499.42,0.823318,0.920957,0.276287,4347.9,7.66899,0.0247995
703,1990.98,4503.39,4503.39,0.823007,0.920665,0.2762,4347.4,7.67196,0.0248879
704,1991.0,4507.37,4507.37,0.822695,0.920376,0.276113,4346.89,7.67495,0.024976
705,1991.02,4511.35,4511.35,0.822384,0.920091,0.276027,4346.39,7.67794,0.025064
706,1991.03,4515.34,4515.34,0.822074,0.919809,0.275943,4345.89,7.68095,0.0251517
707,1991.05,4519.33,4519.33,0.821763,0.91953,0.275859,4345.39,7.68397,0.025239
708,1991.06,4523.33,4523.33,0.821453,0.919254,0.275776,4344.89,7.687,0.025326
709,1991.08,4527.32,4527.32,0.821143,0.918981,0.275694,4344.39,7.69004,0.0254127
710,1991.09,4531.32,4531.32,0.820834,0.918712,0.275614,4343.89,7.69309,0.0254989
711,1991.11,4535.31,4535.31,0.820525,0.918446,0.275534,4343.39,7.69616,0.0255846
712,1991.12,4539.3,4539.3,0.820217,0.918184,0.275455,4342.9,7.69924,0.0256699
713,1991.14,4543.3,4543.3,0.819909,0.917924,0.275377,4342.41,7.70232,0.0257546
714,1991.16,4547.29,4547.29,0.819602,0.917668,0.275301,4341.92,7.70542,0.0258387
715,1991.17,4551.27,4551.27,0.819296,0.917416,0.275225,4341.44,7.70853,0.0259222
716,1991.19,4555.26,4555.26,0.81899,0.917167,0.27515,4340.96,7.71166,0.026005
717,1991.2,4559.24,4559.24,0.818686,0.916921,0.275076,4340.49,7.71479,0.0260872
718,1991.22,4563.21,4563.21,0.818382,0.916678,0.275004,4340.01,7.71793,0.0261686
719,1991.23,4567.18,4567.18,0.818079,0.91644,0.274932,4339.55,7.72109,0.0262493
720,1991.25,4571.14,4571.14,0.817777,0.916204,0.274861,4339.08,7.72426,0.0263291
721,1991.27,4575.09,4575.09,0.817477,0.915972,0.274792,4338.63,7.72743,0.0264082
722,1991.28,4579.04,4579.04,0.817177,0.915743,0.274723,4338.17,7.73062,0.0264863
723,1991.3,4582.98,4582.98,0.816879,0.915518,0.274655,4337.73,7.73382,0.0265636
724,1991.31,4586.91,4586.91,0.816581,0.915297,0.274589,4337.29,7.73703,0.0266399
725,1991.33,4590.83,4590.83,0.816285,0.915078,0.274524,4336.85,7.74025,0.0267152
726,1991.34,4594.73,4594.73,0.815991,0.914864,0.274459,4336.42,7.74348,0.0267896
727,1991.36,4598.63,4598.63,0.815698,0.914653,0.274396,4336.0,7.74673,0.0268629
728,1991.38,4602.52,4602.52,0.815406,0.914445,0.274334,4335.59,7.74998,0.0269351
729,1991.39,4606.39,4606.39,0.815116,0.914241,0.274272,4335.18,7.75324,0.0270063
730,1991.41,4610.25,4610.25,0.814827,0.914041,0.274212,4334.78,7.75651,0.0270763
731,1991.42,4614.09,4614.09,0.81454,0.913844,0.274153,4334.39,7.75979,0.0271452
732,1991.44,4617.93,4617.93,0.814254,0.913651,0.274095,4334.01,7.76308,0.0272129
733,1991.45,4621.74,4621.74,0.81397,0.913462,0.274039,4333.64,7.76638,0.0272794
734,1991.47,4625.54,4625.54,0.813688,0.913276,0.273983,4333.27,7.76969,0.0273447
735,1991.48,4629.33,4629.33,0.813408,0.913094,0.273928,4332.91,7.77301,0.0274087
736,1991.5,4633.1,4633.1,0.813129,0.912915,0.273875,4332.57,7.77634,0.0274714
737,1991.52,4636.85,4636.85,0.812853,0.91274,0.273822,4332.23,7.77968,0.0275328
738,1991.53,4640.58,4640.58,0.812578,0.912569,0.273771,4331.9,7.78303,0.0275929
739,1991.55,4644.29,4644.29,0.812305,0.912402,0.27372,4331.58,7.78638,0.0276516
740,1991.56,4647.99,4647.99,0.812035,0.912238,0.273671,4331.27,7.78975,0.027709
741,1991.58,4651.67,4651.67,0.811766,0.912078,0.273623,4330.98,7.79312,0.0277649
742,1991.59,4655.33,4655.33,0.811499,0.911921,0.273576,4330.69,7.7965,0.0278195
743,1991.61,4658.96,4658.96,0.811235,0.911769,0.273531,4330.41,7.79989,0.0278726
744,1991.62,4662.58,4662.58,0.810973,0.91162,0.273486,4330.15,7.80329,0.0279243
745,1991.64,4666.18,4666.18,0.810713,0.911475,0.273442,4329.9,7.80669,0.0279746
746,1991.66,4669.75,4669.75,0.810455,0.911334,0.2734,4329.65,7.8101,0.0280233
747,1991.67,4673.3,4673.3,0.810199,0.911196,0.273359,4329.42,7.81352,0.0280706
748,1991.69,4676.83,4676.83,0.809946,0.911062,0.273319,4329.21,7.81695,0.0281163
749,1991.7,4680.34,4680.34,0.809695,0.910932,0.27328,4329.0,7.82038,0.0281606
750,1991.72,4683.83,4683.83,0.809447,0.910806,0.273242,4328.81,7.82383,0.0282033
751,1991.73,4687.29,4687.29,0.8092,0.910684,0.273205,4328.62,7.82727,0.0282445
752,1991.75,4690.72,4690.72,0.808957,0.910565,0.27317,4328.45,7.83073,0.0282842
753,1991.77,4694.14,4694.14,0.808715,0.910451,0.273135,4328.3,7.83419,0.0283223
754,1991.78,4697.53,4697.53,0.808477,0.91034,0.273102,4328.16,7.83766,0.0283588
755,1991.8,4700.9,4700.9,0.808241,0.910233,0.27307,4328.02,7.84113,0.0283938
756,1991.81,4704.24,4704.24,0.808007,0.91013,0.273039,4327.91,7.84461,0.0284272
757,1991.83,4707.55,4707.55,0.807776,0.910031,0.273009,4327.8,7.84809,0.0284591
758,1991.84,4710.85,4710.85,0.807547,0.909935,0.272981,4327.71,7.85158,0.0284894
759,1991.86,4714.11,4714.11,0.807321,0.909844,0.272953,4327.64,7.85508,0.0285181
760,1991.88,4717.36,4717.36,0.807098,0.909756,0.272927,4327.57,7.85858,0.0285453
761,1991.89,4720.57,4720.57,0.806877,0.909672,0.272902,4327.52,7.86208,0.0285709
762,1991.91,4723.77,4723.77,0.806659,0.909593,0.272878,4327.49,7.86559,0.0285949
763,1991.92,4726.93,4726.93,0.806444,0.909517,0.272855,4327.47,7.86911,0.0286174
764,1991.94,4730.07,4730.07,0.806231,0.909445,0.272833,4327.46,7.87262,0.0286383
765,1991.95,4733.19,4733.19,0.806021,0.909377,0.272813,4327.47,7.87615,0.0286576
766,1991.97,4736.28,4736.28,0.805813,0.909313,0.272794,4327.49,7.87967,0.0286755
767,1991.98,4739.35,4739.35,0.805609,0.909252,0.272776,4327.52,7.8832,0.0286917
768,1992.0,4742.39,4742.39,0.805407,0.909196,0.272759,4327.57,7.88674,0.0287065
769,1992.02,4745.4,4745.4,0.805207,0.909144,0.272743,4327.63,7.89028,0.0287197
770,1992.03,4748.39,4748.39,0.805011,0.909095,0.272729,4327.71,7.89382,0.0287315
771,1992.05,4751.36,4751.36,0.804817,0.909051,0.272715,4327.8,7.89736,0.0287417
772,1992.06,4754.3,4754.3,0.804625,0.90901,0.272703,4327.9,7.90091,0.0287505
773,1992.08,4757.21,4757.21,0.804437,0.908973,0.272692,4328.02,7.90446,0.0287578
774,1992.09,4760.1,4760.1,0.804251,0.908941,0.272682,4328.16,7.90801,0.0287637
775,1992.11,4762.96,4762.96,0.804068,0.908912,0.272674,4328.3,7.91156,0.0287681
776,1992.12,4765.81,4765.81,0.803887,0.908887,0.272666,4328.46,7.91512,0.0287711
777,1992.14,4768.62,4768.62,0.803709,0.908866,0.27266,4328.64,7.91868,0.0287727
778,1992.16,4771.41,4771.41,0.803534,0.90885,0.272655,4328.83,7.92224,0.028773
779,1992.17,4774.18,4774.18,0.803361,0.908837,0.272651,4329.03,7.9258,0.0287719
780,1992.19,4776.93,4776.93,0.803191,0.908828,0.272648,4329.25,7.92936,0.0287694
781,1992.2,4779.65,4779.65,0.803024,0.908823,0.272647,4329.48,7.93293,0.0287656
782,1992.22,4782.35,4782.35,0.802859,0.908822,0.272646,4329.73,7.93649,0.0287606
783,1992.23,4785.03,4785.03,0.802697,0.908825,0.272647,4329.98,7.94006,0.0287543
784,1992.25,4787.68,4787.68,0.802537,0.908831,0.272649,4330.26,7.94362,0.0287467
785,1992.27,4790.31,4790.31,0.80238,0.908842,0.272653,4330.54,7.94719,0.0287379
786,1992.28,4792.93,4792.93,0.802225,0.908857,0.272657,4330.84,7.95076,0.0287279
787,1992.3,4795.52,4795.52,0.802073,0.908876,0.272663,4331.15,7.95433,0.0287168
788,1992.31,4798.08,4798.08,0.801923,0.908898,0.272669,4331.48,7.9579,0.0287045
789,1992.33,4800.63,4800.63,0.801775,0.908925,0.272677,4331.81,7.96147,0.0286911
790,1992.34,4803.16,4803.16,0.80163,0.908955,0.272687,4332.16,7.96504,0.0286766
791,1992.36,4805.67,4805.67,0.801488,0.90899,0.272697,4332.53,7.96861,0.0286611
792,1992.38,4808.16,4808.16,0.801347,0.909028,0.272709,4332.9,7.97218,0.0286446
793,1992.39,4810.64,4810.64,0.801209,0.909071,0.272721,4333.29,7.97574,0.028627
794,1992.41,4813.09,4813.09,0.801074,0.909118,0.272736,4333.69,7.97931,0.0286085
795,1992.42,4815.53,4815.53,0.800941,0.909174,0.272752,4334.11,7.98288,0.0285891
796,1992.44,4817.95,4817.95,0.800812,0.909237,0.272771,4334.54,7.98644,0.0285688
797,1992.45,4820.36,4820.36,0.800686,0.909308,0.272792,4334.99,7.99001,0.0285477
798,1992.47,4822.74,4822.74,0.800563,0.909387,0.272816,4335.46,7.99357,0.0285257
799,1992.48,4825.12,4825.12,0.800443,0.909474,0.272842,4335.95,7.99714,0.0285029
800,1992.5,4827.48,4827.48,0.800326,0.909568,0.27287,4336.45,8.0007,0.0284793
801,1992.52,4829.82,4829.82,0.800212,0.909671,0.272901,4336.96,8.00426,0.028455
802,1992.53,4832.15,4832.15,0.800101,0.909781,0.272934,4337.49,8.00782,0.0284301
803,1992.55,4834.47,4834.47,0.799992,0.909898,0.27297,4338.04,8.01137,0.0284044
804,1992.56,4836.78,4836.78,0.799887,0.910024,0.273007,4338.6,8.01493,0.0283782
805,1992.58,4839.07,4839.07,0.799784,0.910157,0.273047,4339.18,8.01848,0.0283513
806,1992.59,4841.35,4841.35,0.799684,0.910298,0.273089,4339.77,8.02204,0.0283239
807,1992.61,4843.62,4843.62,0.799586,0.910447,0.273134,4340.38,8.02559,0.028296
808,1992.62,4845.89,4845.89,0.799491,0.910603,0.273181,4341.0,8.02913,0.0282675
809,1992.64,4848.14,4848.14,0.799399,0.910767,0.27323,4341.63,8.03268,0.0282387
810,1992.66,4850.38,4850.38,0.799309,0.910939,0.273282,4342.28,8.03622,0.0282093
811,1992.67,4852.62,4852.62,0.799222,0.911118,0.273336,4342.94,8.03977,0.0281797
812,1992.69,4854.85,4854.85,0.799137,0.911305,0.273392,4343.61,8.04331,0.0281496
813,1992.7,4857.07,4857.07,0.799054,0.9115,0.27345,4344.3,8.04684,0.0281192
814,1992.72,4859.28,4859.28,0.798974,0.911702,0.273511,4345.0,8.05038,0.0280886
815,1992.73,4861.49,4861.49,0.798896,0.911911,0.273573,4345.71,8.05391,0.0280577
816,1992.75,4863.7,4863.7,0.79882,0.912128,0.273639,4346.43,8.05744,0.0280265
817,1992.77,4865.9,4865.9,0.798747,0.912353,0.273706,4347.16,8.06097,0.0279952
818,1992.78,4868.09,4868.09,0.798675,0.912585,0.273775,4347.91,8.0645,0.0279638
819,1992.8,4870.28,4870.28,0.798606,0.912824,0.273847,4348.67,8.06802,0.0279322
820,1992.81,4872.47,4872.47,0.798538,0.913071,0.273921,4349.44,8.07154,0.0279005
821,1992.83,4874.66,4874.66,0.798472,0.913325,0.273998,4350.22,8.07506,0.0278688
822,1992.84,4876.85,4876.85,0.798409,0.913587,0.274076,4351.0,8.07858,0.027837
823,1992.86,4879.03,4879.03,0.798347,0.913856,0.274157,4351.8,8.08209,0.0278053
824,1992.88,4881.22,4881.22,0.798287,0.914132,0.274239,4352.61,8.0856,0.0277736
825,1992.89,4883.4,4883.4,0.798228,0.914415,0.274325,4353.43,8.08911,0.027742
826,1992.91,4885.59,4885.59,0.798172,0.914705,0.274412,4354.26,8.09262,0.0277105
827,1992.92,4887.78,4887.78,0.798117,0.915003,0.274501,4355.09,8.09612,0.0276791
828,1992.94,4889.97,4889.97,0.798063,0.915308,0.274592,4355.94,8.09962,0.0276479
829,1992.95,4892.16,4892.16,0.798011,0.91562,0.274686,4356.79,8.10312,0.0276169
830,1992.97,4894.36,4894.36,0.79796,0.915939,0.274782,4357.65,8.10662,0.0275861
831,1992.98,4896.56,4896.56,0.797911,0.916265,0.27488,4358.52,8.11011,0.0275556
832,1993.0,4898.77,4898.77,0.797863,0.916598,0.274979,4359.4,8.11361,0.0275253
833,1993.02,4900.98,4900.98,0.797817,0.916938,0.275081,4360.28,8.11709,0.0274954
834,1993.03,4903.2,4903.2,0.797771,0.917285,0.275185,4361.17,8.12058,0.0274658
835,1993.05,4905.42,4905.42,0.797727,0.917639,0.275292,4362.07,8.12407,0.0274366
836,1993.06,4907.65,4907.65,0.797684,0.917999,0.2754,4362.97,8.12755,0.0274077
837,1993.08,4909.89,4909.89,0.797642,0.918367,0.27551,4363.88,8.13103,0.0273793
838,1993.09,4912.13,4912.13,0.797601,0.918741,0.275622,4364.79,8.13451,0.0273514
839,1993.11,4914.39,4914.39,0.797561,0.919121,0.275736,4365.71,8.13799,0.0273239
840,1993.12,4916.65,4916.65,0.797522,0.919509,0.275853,4366.63,8.14146,0.0272969
841,1993.14,4918.92,4918.92,0.797483,0.919903,0.275971,4367.56,8.14493,0.0272704
842,1993.16,4921.2,4921.2,0.797446,0.920303,0.276091,4368.5,8.1484,0.0272444
843,1993.17,4923.5,4923.5,0.797409,0.92071,0.276213,4369.43,8.15187,0.027219
844,1993.19,4925.8,4925.8,0.797373,0.921124,0.276337,4370.38,8.15534,0.0271943
845,1993.2,4928.12,4928.12,0.797337,0.921543,0.276463,4371.32,8.1588,0.0271701
846,1993.22,4930.44,4930.44,0.797302,0.921969,0.276591,4372.27,8.16227,0.0271465
847,1993.23,4932.78,4932.78,0.797268,0.922402,0.276721,4373.22,8.16573,0.0271236
848,1993.25,4935.14,4935.14,0.797234,0.92284,0.276852,4374.17,8.16919,0.0271013
849,1993.27,4937.5,4937.5,0.797201,0.923285,0.276985,4375.13,8.17265,0.0270797
850,1993.28,4939.88,4939.88,0.797167,0.923735,0.277121,4376.09,8.17611,0.0270589
851,1993.3,4942.27,4942.27,0.797135,0.924191,0.277257,4377.05,8.17956,0.0270387
852,1993.31,4944.68,4944.68,0.797102,0.924653,0.277396,4378.01,8.18302,0.0270193
853,1993.33,4947.1,4947.1,0.797069,0.925121,0.277536,4378.97,8.18647,0.0270006
854,1993.34,4949.54,4949.54,0.797037,0.925593,0.277678,4379.93,8.18993,0.0269827
855,1993.36,4951.99,4951.99,0.797005,0.926071,0.277821,4380.9,8.19338,0.0269655
856,1993.38,4954.46,4954.46,0.796972,0.926555,0.277966,4381.86,8.19683,0.0269491
857,1993.39,4956.94,4956.94,0.79694,0.927043,0.278113,4382.82,8.20028,0.0269335
858,1993.41,4959.44,4959.44,0.796907,0.927536,0.278261,4383.78,8.20374,0.0269187
859,1993.42,4961.96,4961.96,0.796874,0.928034,0.27841,4384.74,8.20719,0.0269048
860,1993.44,4964.49,4964.49,0.796842,0.928537,0.278561,4385.7,8.21064,0.0268916
861,1993.45,4967.04,4967.04,0.796808,0.929045,0.278713,4386.66,8.21409,0.0268793
862,1993.47,4969.61,4969.61,0.796775,0.929557,0.278867,4387.62,8.21754,0.0268678
863,1993.48,4972.2,4972.2,0.796741,0.930073,0.279022,4388.58,8.22099,0.0268572
864,1993.5,4974.8,4974.8,0.796707,0.930594,0.279178,4389.53,8.22444,0.0268474
865,1993.52,4977.42,4977.42,0.796672,0.93112,0.279336,4390.48,8.22789,0.0268384
866,1993.53,4980.06,4980.06,0.796637,0.931649,0.279495,4391.43,8.23134,0.0268303
867,1993.55,4982.71,4982.71,0.796601,0.932183,0.279655,4392.38,8.23479,0.0268231
868,1993.56,4985.39,4985.39,0.796565,0.93272,0.279816,4393.32,8.23824,0.0268167
869,1993.58,4988.08,4988.08,0.796528,0.933262,0.279979,4394.26,8.24169,0.0268112
870,1993.59,4990.79,4990.79,0.796491,0.933807,0.280142,4395.2,8.24514,0.0268065
871,1993.61,4993.52,4993.52,0.796453,0.934356,0.280307,4396.13,8.2486,0.0268027
872,1993.62,4996.26,4996.26,0.796414,0.934909,0.280473,4397.06,8.25205,0.0267997
