,time (year),cddi,cpi,del_,deldi,dswi,epp,gdp,ic,inv,ir,ni,outp,pnis,pri,prin,rocddi,rs,sa,sswi
4118,2044.34,0.0075745,0.0598813,180523.0,0.993974,1.00762,179436.0,186210.0,0.400853,71677.8,0.0200955,180523.0,186210.0,1.0,0.987299,2.97984,0.00762042,178813.0,180523.0,1.01375
4119,2044.36,0.00702246,0.0592287,180530.0,0.994092,1.00706,179464.0,186213.0,0.40129,71766.6,0.0198702,180530.0,186213.0,1.0,0.988226,2.98077,0.0070642,178840.0,180530.0,1.01335
4120,2044.38,0.00646408,0.0585679,180538.0,0.994202,1.0065,179492.0,186214.0,0.401727,71855.4,0.0196425,180538.0,186214.0,1.0,0.989164,2.9817,0.00650178,178866.0,180538.0,1.01294
4121,2044.39,0.00589973,0.0578995,180547.0,0.994303,1.00593,179519.0,186214.0,0.402164,71944.1,0.0194123,180548.0,186214.0,1.0,0.990111,2.98261,0.00593353,178893.0,180548.0,1.01252
4122,2044.41,0.00532979,0.0572239,180558.0,0.994395,1.00536,179546.0,186212.0,0.402601,72032.6,0.01918,180558.0,186212.0,1.0,0.991067,2.98352,0.00535983,178918.0,180558.0,1.0121
4123,2044.42,0.00475464,0.0565415,180569.0,0.994478,1.00478,179572.0,186208.0,0.403037,72121.0,0.0189456,180569.0,186208.0,1.0,0.992032,2.98441,0.00478104,178944.0,180569.0,1.01166
4124,2044.44,0.00417468,0.0558528,180582.0,0.994553,1.0042,179598.0,186203.0,0.403472,72209.1,0.0187093,180582.0,186203.0,1.0,0.993004,2.98529,0.00419755,178969.0,180582.0,1.01121
4125,2044.45,0.0035903,0.0551582,180595.0,0.994618,1.00361,179623.0,186196.0,0.403906,72296.9,0.0184712,180595.0,186196.0,1.0,0.993984,2.98617,0.00360973,178995.0,180595.0,1.01075
4126,2044.47,0.00300189,0.0544583,180610.0,0.994674,1.00302,179648.0,186188.0,0.404338,72384.4,0.0182316,180610.0,186188.0,1.0,0.99497,2.98703,0.00301797,179020.0,180610.0,1.01029
4127,2044.48,0.00240987,0.0537535,180627.0,0.994721,1.00242,179673.0,186178.0,0.404769,72471.6,0.0179905,180627.0,186178.0,1.0,0.995962,2.98788,0.00242266,179044.0,180627.0,1.00981
4128,2044.5,0.00181463,0.0530442,180644.0,0.994758,1.00182,179698.0,186167.0,0.405197,72558.3,0.0177481,180644.0,186167.0,1.0,0.99696,2.98872,0.00182419,179069.0,180644.0,1.00933
4129,2044.52,0.00121658,0.052331,180663.0,0.994787,1.00122,179722.0,186155.0,0.405623,72644.6,0.0175046,180663.0,186155.0,1.0,0.997962,2.98955,0.00122295,179094.0,180663.0,1.00884
4130,2044.53,0.000616124,0.0516143,180684.0,0.994806,1.00062,179745.0,186141.0,0.406047,72730.4,0.0172602,180684.0,186141.0,1.0,0.998968,2.99037,0.000619341,179118.0,180684.0,1.00835
4131,2044.55,1.36827e-05,0.0508946,180706.0,0.994815,1.00001,179769.0,186126.0,0.406467,72815.7,0.0170149,180706.0,186126.0,1.0,0.999977,2.99117,1.3754e-05,179143.0,180706.0,1.00785
4132,2044.56,-0.000590333,0.0501724,180729.0,0.994816,0.999407,179792.0,186111.0,0.406885,72900.4,0.016769,180729.0,186111.0,1.0,1.00099,2.99197,-0.00059341,179167.0,180729.0,1.00734
4133,2044.58,-0.00119551,0.0494482,180754.0,0.994806,0.998798,179815.0,186094.0,0.407298,72984.5,0.0165227,180754.0,186094.0,1.0,1.002,2.99275,-0.00120175,179192.0,180754.0,1.00682
4134,2044.59,-0.00180143,0.0487226,180780.0,0.994788,0.998189,179838.0,186076.0,0.407708,73067.9,0.016276,180780.0,186076.0,1.0,1.00302,2.99353,-0.00181087,179216.0,180780.0,1.0063
4135,2044.61,-0.00240768,0.0479959,180808.0,0.99476,0.99758,179861.0,186057.0,0.408115,73150.6,0.0160291,180808.0,186057.0,1.0,1.00403,2.99429,-0.00242036,179240.0,180808.0,1.00577
4136,2044.62,-0.00301383,0.0472686,180838.0,0.994722,0.99697,179883.0,186037.0,0.408516,73232.6,0.0157823,180838.0,186037.0,1.0,1.00505,2.99504,-0.00302982,179265.0,180838.0,1.00524
4137,2044.64,-0.00361948,0.0465414,180869.0,0.994675,0.996361,179906.0,186016.0,0.408913,73313.9,0.0155357,180869.0,186016.0,1.0,1.00606,2.99577,-0.00363886,179290.0,180869.0,1.0047
4138,2044.66,-0.0042242,0.0458146,180901.0,0.994618,0.995753,179928.0,185995.0,0.409306,73394.3,0.0152894,180901.0,185995.0,1.0,1.00708,2.9965,-0.00424706,179314.0,180901.0,1.00416
4139,2044.67,-0.00482758,0.0450888,180936.0,0.994552,0.995146,179950.0,185973.0,0.409693,73473.9,0.0150436,180936.0,185973.0,1.0,1.00809,2.99722,-0.00485402,179339.0,180936.0,1.00361
4140,2044.69,-0.00542919,0.0443645,180972.0,0.994477,0.994541,179972.0,185950.0,0.410075,73552.6,0.0147984,180972.0,185950.0,1.0,1.0091,2.99792,-0.00545935,179364.0,180972.0,1.00306
4141,2044.7,-0.00602863,0.0436421,181009.0,0.994392,0.993937,179994.0,185926.0,0.410451,73630.4,0.0145541,181009.0,185926.0,1.0,1.0101,2.99862,-0.00606263,179389.0,181009.0,1.0025
4142,2044.72,-0.00662549,0.0429222,181049.0,0.994298,0.993336,180017.0,185903.0,0.410821,73707.2,0.0143108,181049.0,185903.0,1.0,1.01111,2.9993,-0.00666348,179414.0,181049.0,1.00195
4143,2044.73,-0.00721933,0.0422053,181090.0,0.994194,0.992738,180039.0,185878.0,0.411185,73783.1,0.0140686,181090.0,185878.0,1.0,1.0121,2.99997,-0.00726149,179440.0,181090.0,1.00138
4144,2044.75,-0.00780977,0.0414918,181133.0,0.994082,0.992144,180061.0,185853.0,0.411543,73857.9,0.0138277,181133.0,185853.0,1.0,1.01309,3.00063,-0.00785627,179466.0,181133.0,1.00082
4145,2044.77,-0.00839638,0.0407822,181178.0,0.99396,0.991553,180083.0,185828.0,0.411894,73931.6,0.0135883,181178.0,185828.0,1.0,1.01408,3.00128,-0.00844741,179492.0,181178.0,1.00026
4146,2044.78,-0.00897877,0.0400771,181224.0,0.993828,0.990965,180106.0,185803.0,0.412239,74004.3,0.0133505,181224.0,185803.0,1.0,1.01506,3.00191,-0.00903453,179518.0,181224.0,0.99969
4147,2044.8,-0.00955653,0.0393769,181273.0,0.993688,0.990383,180129.0,185777.0,0.412576,74075.8,0.0131145,181273.0,185777.0,1.0,1.01603,3.00254,-0.00961724,179545.0,181273.0,0.999122
4148,2044.81,-0.0101293,0.0386821,181323.0,0.993539,0.989805,180151.0,185752.0,0.412906,74146.2,0.0128805,181323.0,185752.0,1.0,1.01699,3.00315,-0.0101951,179572.0,181323.0,0.998553
4149,2044.83,-0.0106966,0.0379932,181375.0,0.99338,0.989232,180174.0,185726.0,0.413228,74215.4,0.0126485,181375.0,185726.0,1.0,1.01795,3.00376,-0.0107679,179599.0,181375.0,0.997984
4150,2044.84,-0.0112581,0.0373106,181429.0,0.993213,0.988665,180198.0,185700.0,0.413543,74283.4,0.0124189,181429.0,185700.0,1.0,1.01889,3.00435,-0.011335,179627.0,181429.0,0.997414
4151,2044.86,-0.0118134,0.0366349,181485.0,0.993037,0.988104,180221.0,185675.0,0.41385,74350.1,0.0121916,181485.0,185675.0,1.0,1.01983,3.00494,-0.0118962,179655.0,181485.0,0.996844
4152,2044.88,-0.0123621,0.0359665,181542.0,0.992853,0.987549,180245.0,185649.0,0.414148,74415.6,0.0119669,181542.0,185649.0,1.0,1.02075,3.00551,-0.0124511,179684.0,181542.0,0.996275
4153,2044.89,-0.0129039,0.0353059,181602.0,0.99266,0.987001,180269.0,185624.0,0.414438,74479.8,0.0117449,181602.0,185624.0,1.0,1.02167,3.00607,-0.0129993,179713.0,181602.0,0.995707
4154,2044.91,-0.0134383,0.0346534,181663.0,0.992458,0.98646,180293.0,185599.0,0.41472,74542.6,0.0115257,181663.0,185599.0,1.0,1.02257,3.00662,-0.0135404,179742.0,181663.0,0.99514
4155,2044.92,-0.013965,0.0340097,181726.0,0.992248,0.985926,180318.0,185574.0,0.414993,74604.1,0.0113096,181726.0,185574.0,1.0,1.02346,3.00716,-0.0140741,179772.0,181726.0,0.994575
4156,2044.94,-0.0144837,0.0333751,181792.0,0.99203,0.9854,180343.0,185550.0,0.415257,74664.3,0.0110966,181792.0,185550.0,1.0,1.02433,3.00769,-0.0146,179803.0,181792.0,0.994012
4157,2044.95,-0.0149939,0.03275,181859.0,0.991804,0.984882,180368.0,185526.0,0.415511,74723.0,0.0108869,181859.0,185526.0,1.0,1.0252,3.00822,-0.0151178,179834.0,181859.0,0.993451
4158,2044.97,-0.0154954,0.032135,181928.0,0.991569,0.984373,180394.0,185503.0,0.415757,74780.3,0.0106806,181928.0,185503.0,1.0,1.02605,3.00873,-0.0156272,179865.0,181928.0,0.992893
4159,2044.98,-0.0159878,0.0315304,181999.0,0.991327,0.983872,180420.0,185480.0,0.415993,74836.1,0.0104779,181999.0,185480.0,1.0,1.02688,3.00923,-0.0161277,179898.0,181999.0,0.992339
4160,2045.0,-0.0164707,0.0309367,182072.0,0.991077,0.983381,180447.0,185458.0,0.416219,74890.6,0.0102789,182072.0,185458.0,1.0,1.0277,3.00972,-0.016619,179930.0,182072.0,0.991787
4161,2045.02,-0.0169439,0.0303542,182146.0,0.99082,0.982899,180474.0,185437.0,0.416436,74943.5,0.0100838,182147.0,185437.0,1.0,1.0285,3.01021,-0.0171009,179964.0,182147.0,0.99124
4162,2045.03,-0.017407,0.0297834,182223.0,0.990555,0.982427,180502.0,185417.0,0.416643,74994.9,0.00989258,182223.0,185417.0,1.0,1.02929,3.01068,-0.017573,179998.0,182223.0,0.990697
4163,2045.05,-0.0178597,0.0292247,182302.0,0.990283,0.981965,180530.0,185397.0,0.416839,75044.8,0.00970549,182302.0,185397.0,1.0,1.03006,3.01115,-0.0180349,180033.0,182302.0,0.990159
4164,2045.06,-0.0183017,0.0286784,182382.0,0.990004,0.981514,180559.0,185379.0,0.417026,75093.1,0.00952264,182382.0,185379.0,1.0,1.03081,3.0116,-0.0184864,180068.0,182382.0,0.989625
4165,2045.08,-0.0187326,0.028145,182465.0,0.989718,0.981073,180589.0,185361.0,0.417202,75140.0,0.00934413,182465.0,185361.0,1.0,1.03155,3.01205,-0.0189272,180104.0,182465.0,0.989097
4166,2045.09,-0.0191523,0.0276248,182549.0,0.989426,0.980643,180619.0,185344.0,0.417368,75185.2,0.00917008,182549.0,185344.0,1.0,1.03226,3.01249,-0.019357,180141.0,182549.0,0.988575
4167,2045.11,-0.0195604,0.0271182,182636.0,0.989126,0.980225,180650.0,185329.0,0.417523,75228.9,0.00900062,182636.0,185329.0,1.0,1.03296,3.01292,-0.0197754,180179.0,182636.0,0.988058
4168,2045.12,-0.0199566,0.0266255,182724.0,0.988821,0.979818,180681.0,185315.0,0.417668,75271.0,0.00883586,182724.0,185315.0,1.0,1.03364,3.01335,-0.0201823,180217.0,182724.0,0.987548
4169,2045.14,-0.0203408,0.0261471,182814.0,0.988509,0.979423,180713.0,185302.0,0.417802,75311.5,0.0086759,182814.0,185302.0,1.0,1.0343,3.01376,-0.0205772,180256.0,182814.0,0.987045
4170,2045.16,-0.0207125,0.0256833,182906.0,0.988191,0.97904,180746.0,185290.0,0.417925,75350.3,0.00852086,182906.0,185290.0,1.0,1.03493,3.01417,-0.0209601,180296.0,182906.0,0.986549
4171,2045.17,-0.0210717,0.0252345,182999.0,0.987867,0.97867,180779.0,185280.0,0.418037,75387.6,0.00837084,182999.0,185280.0,1.0,1.03555,3.01457,-0.0213305,180337.0,182999.0,0.98606
4172,2045.19,-0.021418,0.0248009,183095.0,0.987538,0.978312,180813.0,185271.0,0.418138,75423.2,0.00822594,183095.0,185271.0,1.0,1.03615,3.01497,-0.0216883,180379.0,183095.0,0.985579
4173,2045.2,-0.0217513,0.0243829,183192.0,0.987203,0.977967,180848.0,185263.0,0.418228,75457.2,0.00808625,183192.0,185263.0,1.0,1.03672,3.01535,-0.0220332,180421.0,183192.0,0.985106
4174,2045.22,-0.0220712,0.0239807,183291.0,0.986864,0.977635,180884.0,185258.0,0.418307,75489.6,0.00795188,183291.0,185258.0,1.0,1.03728,3.01573,-0.022365,180465.0,183291.0,0.984641
4175,2045.23,-0.0223777,0.0235947,183392.0,0.986519,0.977316,180920.0,185253.0,0.418375,75520.3,0.0078229,183392.0,185253.0,1.0,1.03781,3.01611,-0.0226835,180509.0,183392.0,0.984185
4176,2045.25,-0.0226705,0.0232251,183495.0,0.986169,0.977012,180957.0,185251.0,0.418432,75549.4,0.00769941,183495.0,185251.0,1.0,1.03831,3.01648,-0.0229884,180554.0,183495.0,0.983738
4177,2045.27,-0.0229494,0.0228721,183600.0,0.985815,0.97672,180995.0,185250.0,0.418477,75576.8,0.00758148,183600.0,185250.0,1.0,1.0388,3.01684,-0.0232796,180600.0,183600.0,0.9833
4178,2045.28,-0.0232142,0.0225361,183706.0,0.985456,0.976443,181034.0,185251.0,0.418511,75602.6,0.0074692,183706.0,185251.0,1.0,1.03926,3.0172,-0.0235568,180647.0,183706.0,0.982871
4179,2045.3,-0.0234649,0.0222172,183814.0,0.985094,0.97618,181074.0,185253.0,0.418534,75626.7,0.00736265,183814.0,185253.0,1.0,1.0397,3.01755,-0.02382,180694.0,183814.0,0.982453
4180,2045.31,-0.0237012,0.0219156,183923.0,0.984727,0.975931,181114.0,185258.0,0.418546,75649.2,0.00726188,183923.0,185258.0,1.0,1.04011,3.0179,-0.0240688,180743.0,183923.0,0.982045
4181,2045.33,-0.0239229,0.0216316,184035.0,0.984357,0.975697,181156.0,185264.0,0.418546,75670.1,0.00716697,184035.0,185264.0,1.0,1.04051,3.01824,-0.0243031,180793.0,184035.0,0.981647
4182,2045.34,-0.0241301,0.0213655,184148.0,0.983983,0.975477,181198.0,185273.0,0.418535,75689.3,0.00707799,184148.0,185273.0,1.0,1.04087,3.01858,-0.0245228,180843.0,184148.0,0.981259
4183,2045.36,-0.0243224,0.0211172,184262.0,0.983606,0.975272,181241.0,185283.0,0.418513,75706.9,0.00699498,184262.0,185283.0,1.0,1.04121,3.01891,-0.0247278,180895.0,184262.0,0.980883
4184,2045.38,-0.0244999,0.0208871,184378.0,0.983226,0.975082,181286.0,185296.0,0.418479,75722.8,0.00691801,184378.0,185296.0,1.0,1.04153,3.01924,-0.0249179,180948.0,184378.0,0.980517
4185,2045.39,-0.0246624,0.0206753,184496.0,0.982843,0.974907,181331.0,185310.0,0.418434,75737.2,0.00684712,184496.0,185310.0,1.0,1.04182,3.01957,-0.0250929,181001.0,184496.0,0.980164
4186,2045.41,-0.0248098,0.020482,184615.0,0.982458,0.974747,181377.0,185327.0,0.418378,75749.9,0.00678236,184615.0,185327.0,1.0,1.04209,3.01989,-0.0252528,181056.0,184615.0,0.979821
4187,2045.42,-0.0249421,0.0203072,184736.0,0.98207,0.974603,181424.0,185346.0,0.418311,75761.0,0.00672377,184736.0,185346.0,1.0,1.04233,3.02021,-0.0253975,181112.0,184736.0,0.979491
4188,2045.44,-0.0250592,0.0201511,184858.0,0.98168,0.974473,181472.0,185367.0,0.418233,75770.5,0.00667139,184858.0,185367.0,1.0,1.04254,3.02053,-0.0255268,181168.0,184858.0,0.979173
4189,2045.45,-0.025161,0.0200139,184982.0,0.981289,0.974359,181521.0,185390.0,0.418144,75778.5,0.00662525,184982.0,185390.0,1.0,1.04273,3.02084,-0.0256408,181226.0,184982.0,0.978867
4190,2045.47,-0.0252475,0.0198955,185107.0,0.980896,0.974261,181570.0,185416.0,0.418044,75784.9,0.00658539,185107.0,185416.0,1.0,1.0429,3.02116,-0.0257392,181285.0,185107.0,0.978573
4191,2045.48,-0.0253186,0.0197961,185233.0,0.980501,0.974178,181621.0,185444.0,0.417933,75789.7,0.00655181,185233.0,185444.0,1.0,1.04304,3.02147,-0.0258221,181344.0,185233.0,0.978293
4192,2045.5,-0.0253743,0.0197157,185361.0,0.980105,0.974111,181673.0,185474.0,0.417811,75793.0,0.00652456,185361.0,185474.0,1.0,1.04315,3.02178,-0.0258894,181405.0,185361.0,0.978025
4193,2045.52,-0.0254147,0.0196545,185490.0,0.979709,0.974059,181726.0,185507.0,0.417678,75794.8,0.00650363,185490.0,185507.0,1.0,1.04324,3.02208,-0.0259411,181467.0,185490.0,0.97777
4194,2045.53,-0.0254397,0.0196124,185620.0,0.979312,0.974023,181780.0,185542.0,0.417535,75795.0,0.00648904,185620.0,185542.0,1.0,1.0433,3.02239,-0.0259771,181530.0,185620.0,0.977528
4195,2045.55,-0.0254493,0.0195895,185752.0,0.978914,0.974003,181835.0,185580.0,0.417381,75793.8,0.0064808,185752.0,185580.0,1.0,1.04333,3.0227,-0.0259974,181594.0,185752.0,0.9773
4196,2045.56,-0.0254435,0.0195858,185884.0,0.978517,0.973998,181891.0,185620.0,0.417217,75791.1,0.00647891,185884.0,185620.0,1.0,1.04334,3.023,-0.0260021,181659.0,185884.0,0.977085
4197,2045.58,-0.0254224,0.0196012,186018.0,0.978119,0.974009,181948.0,185663.0,0.417043,75787.0,0.00648337,186018.0,185663.0,1.0,1.04332,3.02331,-0.0259911,181725.0,186018.0,0.976884
4198,2045.59,-0.025386,0.0196359,186153.0,0.977722,0.974036,182006.0,185708.0,0.416859,75781.4,0.00649416,186153.0,185708.0,1.0,1.04327,3.02362,-0.0259644,181792.0,186153.0,0.976697
4199,2045.61,-0.0253344,0.0196896,186289.0,0.977325,0.974078,182065.0,185756.0,0.416664,75774.5,0.00651129,186289.0,185756.0,1.0,1.0432,3.02392,-0.0259222,181860.0,186289.0,0.976524
4200,2045.62,-0.0252676,0.0197625,186426.0,0.976929,0.974136,182125.0,185806.0,0.41646,75766.1,0.00653472,186426.0,185806.0,1.0,1.04311,3.02423,-0.0258643,181929.0,186426.0,0.976365
4201,2045.64,-0.0251857,0.0198544,186564.0,0.976535,0.974209,182186.0,185859.0,0.416246,75756.5,0.00656445,186564.0,185859.0,1.0,1.04298,3.02454,-0.0257909,181999.0,186564.0,0.97622
4202,2045.66,-0.0250888,0.0199654,186703.0,0.976141,0.974298,182248.0,185915.0,0.416022,75745.4,0.00660045,186703.0,185915.0,1.0,1.04284,3.02485,-0.025702,182071.0,186703.0,0.976089
4203,2045.67,-0.0249769,0.0200952,186843.0,0.975749,0.974402,182312.0,185973.0,0.415789,75733.1,0.00664269,186843.0,185973.0,1.0,1.04266,3.02516,-0.0255977,182143.0,186843.0,0.975972
4204,2045.69,-0.0248503,0.0202438,186983.0,0.975359,0.974522,182376.0,186034.0,0.415547,75719.5,0.00669113,186983.0,186034.0,1.0,1.04246,3.02548,-0.0254781,182216.0,186983.0,0.97587
4205,2045.7,-0.0247089,0.0204112,187125.0,0.974971,0.974657,182441.0,186097.0,0.415296,75704.7,0.00674574,187125.0,186097.0,1.0,1.04224,3.02579,-0.0253433,182291.0,187125.0,0.975782
4206,2045.72,-0.024553,0.0205971,187267.0,0.974584,0.974807,182508.0,186163.0,0.415036,75688.6,0.00680647,187267.0,186163.0,1.0,1.04199,3.02611,-0.0251933,182366.0,187267.0,0.975709
4207,2045.73,-0.0243826,0.0208015,187410.0,0.974201,0.974972,182575.0,186232.0,0.414767,75671.4,0.00687328,187410.0,186232.0,1.0,1.04171,3.02643,-0.0250283,182443.0,187410.0,0.97565
4208,2045.75,-0.0241979,0.0210242,187554.0,0.97382,0.975152,182643.0,186303.0,0.41449,75653.0,0.00694612,187554.0,186303.0,1.0,1.04141,3.02676,-0.0248485,182521.0,187554.0,0.975606
4209,2045.77,-0.0239991,0.0212651,187698.0,0.973442,0.975346,182713.0,186377.0,0.414204,75633.4,0.00702493,187698.0,186377.0,1.0,1.04109,3.02709,-0.0246539,182599.0,187698.0,0.975576
4210,2045.78,-0.0237863,0.0215239,187842.0,0.973067,0.975555,182783.0,186454.0,0.413911,75612.8,0.00710966,187842.0,186454.0,1.0,1.04074,3.02742,-0.0244446,182679.0,187842.0,0.975561
4211,2045.8,-0.0235596,0.0218005,187988.0,0.972695,0.975779,182855.0,186534.0,0.413609,75591.1,0.00720023,187988.0,186534.0,1.0,1.04037,3.02775,-0.024221,182760.0,187988.0,0.975561
4212,2045.81,-0.0233194,0.0220948,188133.0,0.972327,0.976017,182927.0,186616.0,0.4133,75568.4,0.00729659,188133.0,186616.0,1.0,1.03997,3.02809,-0.0239831,182841.0,188133.0,0.975575
4213,2045.83,-0.0230657,0.0224064,188280.0,0.971963,0.976269,183001.0,186701.0,0.412984,75544.7,0.00739866,188280.0,186701.0,1.0,1.03955,3.02844,-0.023731,182924.0,188280.0,0.975604
4214,2045.84,-0.0227987,0.0227352,188426.0,0.971602,0.976535,183075.0,186788.0,0.41266,75520.0,0.00750636,188426.0,186788.0,1.0,1.03911,3.02879,-0.0234651,183008.0,188426.0,0.975647
4215,2045.86,-0.0225188,0.0230809,188573.0,0.971246,0.976815,183151.0,186878.0,0.41233,75494.4,0.00761962,188573.0,186878.0,1.0,1.03864,3.02915,-0.0231854,183092.0,188573.0,0.975705
4216,2045.88,-0.0222259,0.0234434,188720.0,0.970894,0.977108,183227.0,186971.0,0.411992,75467.9,0.00773835,188720.0,186971.0,1.0,1.03815,3.02951,-0.0228922,183178.0,188720.0,0.975777
4217,2045.89,-0.0219206,0.0238223,188867.0,0.970547,0.977414,183304.0,187067.0,0.411649,75440.6,0.00786247,188867.0,187067.0,1.0,1.03764,3.02987,-0.0225858,183265.0,188867.0,0.975864
4218,2045.91,-0.0216028,0.0242174,189015.0,0.970204,0.977734,183383.0,187165.0,0.411299,75412.5,0.00799188,189015.0,187165.0,1.0,1.03711,3.03024,-0.0222662,183352.0,189015.0,0.975965
4219,2045.92,-0.0212729,0.0246283,189162.0,0.969867,0.978066,183462.0,187265.0,0.410943,75383.6,0.00812649,189162.0,187265.0,1.0,1.03656,3.03062,-0.0219338,183441.0,189162.0,0.97608
4220,2045.94,-0.0209311,0.0250549,189310.0,0.969534,0.978411,183542.0,187369.0,0.410581,75353.9,0.0082662,189310.0,187369.0,1.0,1.03598,3.03101,-0.0215889,183530.0,189310.0,0.976209
4221,2045.95,-0.0205778,0.0254968,189457.0,0.969207,0.978768,183624.0,187474.0,0.410214,75323.6,0.00841092,189457.0,187474.0,1.0,1.03539,3.0314,-0.0212315,183620.0,189457.0,0.976353
4222,2045.97,-0.020213,0.0259538,189605.0,0.968886,0.979138,183706.0,187583.0,0.409842,75292.6,0.00856052,189605.0,187583.0,1.0,1.03477,3.0318,-0.0208621,183712.0,189605.0,0.97651
4223,2045.98,-0.0198372,0.0264254,189753.0,0.96857,0.979519,183789.0,187694.0,0.409464,75261.0,0.00871491,189753.0,187694.0,1.0,1.03413,3.0322,-0.0204809,183804.0,189753.0,0.976681
4224,2046.0,-0.0194505,0.0269114,189900.0,0.96826,0.979912,183873.0,187807.0,0.409082,75228.9,0.00887398,189900.0,187807.0,1.0,1.03348,3.03262,-0.0200881,183897.0,189900.0,0.976866
4225,2046.02,-0.0190533,0.0274114,190047.0,0.967956,0.980316,183957.0,187923.0,0.408696,75196.1,0.0090376,190047.0,187923.0,1.0,1.03281,3.03304,-0.0196841,183990.0,190047.0,0.977064
4226,2046.03,-0.0186459,0.0279251,190194.0,0.967658,0.980731,184043.0,188041.0,0.408306,75163.0,0.00920567,190194.0,188041.0,1.0,1.03212,3.03346,-0.0192691,184085.0,190194.0,0.977276
4227,2046.05,-0.0182285,0.0284521,190341.0,0.967367,0.981157,184129.0,188162.0,0.407911,75129.3,0.00937805,190341.0,188162.0,1.0,1.03141,3.0339,-0.0188434,184180.0,190341.0,0.977501
4228,2046.06,-0.0178015,0.0289921,190487.0,0.967082,0.981593,184217.0,188285.0,0.407514,75095.3,0.00955463,190487.0,188285.0,1.0,1.03068,3.03435,-0.0184074,184277.0,190487.0,0.977739
4229,2046.08,-0.0173651,0.0295446,190633.0,0.966804,0.982039,184305.0,188410.0,0.407113,75060.9,0.00973528,190633.0,188410.0,1.0,1.02994,3.0348,-0.0179614,184374.0,190633.0,0.97799
4230,2046.09,-0.0169197,0.0301094,190778.0,0.966533,0.982494,184393.0,188538.0,0.406708,75026.1,0.00991987,190778.0,188538.0,1.0,1.02918,3.03526,-0.0175056,184472.0,190778.0,0.978253
4231,2046.11,-0.0164656,0.030686,190923.0,0.966268,0.98296,184483.0,188668.0,0.406302,74991.1,0.0101083,190923.0,188668.0,1.0,1.0284,3.03573,-0.0170404,184570.0,190923.0,0.978529
4232,2046.12,-0.0160031,0.031274,191068.0,0.966011,0.983434,184573.0,188800.0,0.405892,74955.9,0.0103003,191068.0,188800.0,1.0,1.02761,3.03621,-0.0165661,184669.0,191068.0,0.978818
4233,2046.14,-0.0155325,0.031873,191211.0,0.965761,0.983917,184664.0,188934.0,0.405481,74920.4,0.0104959,191211.0,188934.0,1.0,1.02681,3.0367,-0.0160832,184769.0,191211.0,0.979118
4234,2046.16,-0.0150542,0.0324826,191354.0,0.965518,0.984408,184756.0,189071.0,0.405068,74884.9,0.0106949,191354.0,189071.0,1.0,1.02599,3.0372,-0.0155918,184870.0,191354.0,0.979431
4235,2046.17,-0.0145684,0.0331024,191497.0,0.965283,0.984908,184849.0,189209.0,0.404653,74849.2,0.0108972,191497.0,189209.0,1.0,1.02515,3.0377,-0.0150924,184971.0,191497.0,0.979755
4236,2046.19,-0.0140757,0.0337319,191639.0,0.965056,0.985415,184942.0,189350.0,0.404237,74813.4,0.0111025,191639.0,189350.0,1.0,1.02431,3.03822,-0.0145853,185073.0,191639.0,0.98009
4237,2046.2,-0.0135762,0.0343708,191779.0,0.964836,0.985929,185036.0,189492.0,0.40382,74777.7,0.0113108,191779.0,189492.0,1.0,1.02345,3.03875,-0.014071,185176.0,191779.0,0.980437
4238,2046.22,-0.0130703,0.0350186,191920.0,0.964623,0.98645,185130.0,189637.0,0.403402,74741.9,0.011522,191920.0,189637.0,1.0,1.02258,3.03929,-0.0135496,185279.0,191920.0,0.980794
4239,2046.23,-0.0125584,0.0356748,192059.0,0.964419,0.986978,185225.0,189783.0,0.402984,74706.2,0.0117358,192059.0,189783.0,1.0,1.0217,3.03983,-0.0130217,185383.0,192059.0,0.981163
4240,2046.25,-0.0120408,0.036339,192197.0,0.964223,0.987512,185321.0,189932.0,0.402566,74670.7,0.0119521,192197.0,189932.0,1.0,1.02081,3.04039,-0.0124876,185487.0,192197.0,0.981541
4241,2046.27,-0.0115179,0.0370108,192334.0,0.964035,0.988052,185417.0,190082.0,0.402147,74635.3,0.0121708,192334.0,190082.0,1.0,1.01991,3.04096,-0.0119476,185592.0,192334.0,0.98193
4242,2046.28,-0.0109901,0.0376896,192470.0,0.963855,0.988598,185513.0,190234.0,0.40173,74600.1,0.0123916,192470.0,190234.0,1.0,1.019,3.04154,-0.0114022,185697.0,192470.0,0.982329
4243,2046.3,-0.0104576,0.0383751,192605.0,0.963683,0.989148,185611.0,190387.0,0.401313,74565.2,0.0126146,192605.0,190387.0,1.0,1.01809,3.04213,-0.0108517,185803.0,192605.0,0.982737
4244,2046.31,-0.00992096,0.0390668,192739.0,0.96352,0.989703,185708.0,190542.0,0.400897,74530.5,0.0128394,192739.0,190542.0,1.0,1.01716,3.04273,-0.0102966,185909.0,192739.0,0.983154
4245,2046.33,-0.00938041,0.0397641,192872.0,0.963365,0.990263,185806.0,190699.0,0.400482,74496.2,0.013066,192872.0,190699.0,1.0,1.01623,3.04334,-0.00973713,186016.0,192872.0,0.983581
4246,2046.34,-0.00883636,0.0404667,193004.0,0.963218,0.990826,185905.0,190857.0,0.40007,74462.2,0.0132941,193004.0,190857.0,1.0,1.01529,3.04396,-0.00917379,186123.0,193004.0,0.984016
