,time (year),awbdi,awbgw,awbi,awbin,awbp,awbps,iest,ipp,ird,ist,orp,pawbi,psestr,pssgdp,rd,ste,steerd,soc_trust,strerd,wbep
2967,2026.36,1.67763,0.815664,1.0199,0.781093,0.841669,2.12629,0.86263,26.2694,32.5287,0.545712,-0.00694939,1.14714,0.632615,0.189784,26.2694,1.40424,1.08019,0.59772,1.0038,1.00401
2968,2026.38,1.67871,0.815476,1.02081,0.781929,0.8416,2.12573,0.863791,26.2792,32.5372,0.546353,-0.0069614,1.14692,0.632507,0.189752,26.2792,1.40442,1.08032,0.597639,1.00393,1.00402
2969,2026.39,1.6798,0.815288,1.02173,0.782765,0.841532,2.12517,0.864951,26.289,32.5457,0.546995,-0.00697314,1.1467,0.6324,0.18972,26.289,1.4046,1.08046,0.597559,1.00407,1.00402
2970,2026.41,1.6809,0.815099,1.02265,0.7836,0.841466,2.12462,0.866111,26.2988,32.5539,0.547638,-0.00698463,1.14649,0.632295,0.189689,26.2988,1.40477,1.08059,0.59748,1.0042,1.00403
2971,2026.42,1.68202,0.814911,1.02357,0.784435,0.841402,2.12406,0.867271,26.3085,32.562,0.548281,-0.00699586,1.14627,0.632192,0.189658,26.3085,1.40494,1.08072,0.597402,1.00433,1.00403
2972,2026.44,1.68314,0.814723,1.0245,0.785269,0.841339,2.1235,0.868429,26.3183,32.57,0.548925,-0.00700684,1.14606,0.63209,0.189627,26.3183,1.4051,1.08085,0.597325,1.00446,1.00403
2973,2026.45,1.68428,0.814534,1.02543,0.786102,0.841278,2.12294,0.869587,26.3281,32.5778,0.54957,-0.00701757,1.14585,0.631989,0.189597,26.3281,1.40526,1.08097,0.59725,1.00458,1.00404
2974,2026.47,1.68543,0.814346,1.02637,0.786935,0.841219,2.12238,0.870743,26.3378,32.5855,0.550214,-0.00702804,1.14564,0.631891,0.189567,26.3378,1.40542,1.08109,0.597175,1.00471,1.00404
2975,2026.48,1.68659,0.814158,1.02731,0.787766,0.841161,2.12183,0.871897,26.3476,32.593,0.550859,-0.00703825,1.14543,0.631793,0.189538,26.3476,1.40557,1.08121,0.597102,1.00483,1.00405
2976,2026.5,1.68777,0.81397,1.02825,0.788596,0.841106,2.12128,0.87305,26.3574,32.6004,0.551503,-0.00704821,1.14523,0.631697,0.189509,26.3574,1.40572,1.08133,0.59703,1.00495,1.00405
2977,2026.52,1.68895,0.813781,1.0292,0.789425,0.841051,2.12073,0.874201,26.3671,32.6076,0.552147,-0.00705792,1.14502,0.631602,0.189481,26.3671,1.40587,1.08144,0.596958,1.00507,1.00406
2978,2026.53,1.69015,0.813593,1.03015,0.790252,0.840999,2.12018,0.87535,26.3769,32.6147,0.552791,-0.00706738,1.14482,0.631508,0.189452,26.3769,1.40601,1.08155,0.596888,1.00519,1.00406
2979,2026.55,1.69135,0.813405,1.0311,0.791077,0.840948,2.11963,0.876496,26.3866,32.6216,0.553434,-0.00707658,1.14462,0.631416,0.189425,26.3866,1.40615,1.08165,0.596819,1.0053,1.00407
2980,2026.56,1.69257,0.813217,1.03206,0.791901,0.840898,2.11909,0.87764,26.3964,32.6284,0.554076,-0.00708553,1.14443,0.631324,0.189397,26.3964,1.40628,1.08176,0.596752,1.00541,1.00407
2981,2026.58,1.69381,0.813029,1.03302,0.792723,0.840851,2.11855,0.878781,26.4061,32.635,0.554717,-0.00709423,1.14423,0.631234,0.18937,26.4061,1.40641,1.08186,0.596685,1.00553,1.00408
2982,2026.59,1.69505,0.812841,1.03399,0.793542,0.840805,2.11802,0.879919,26.4158,32.6415,0.555357,-0.00710268,1.14404,0.631145,0.189343,26.4158,1.40654,1.08195,0.596619,1.00563,1.00409
2983,2026.61,1.6963,0.812653,1.03495,0.794359,0.840761,2.11749,0.881054,26.4256,32.6479,0.555995,-0.00711088,1.14385,0.631057,0.189317,26.4256,1.40666,1.08205,0.596555,1.00574,1.00409
2984,2026.62,1.69757,0.812465,1.03593,0.795174,0.840718,2.11697,0.882186,26.4353,32.654,0.556632,-0.00711883,1.14366,0.630969,0.189291,26.4353,1.40678,1.08214,0.596492,1.00585,1.0041
2985,2026.64,1.69885,0.812277,1.0369,0.795985,0.840677,2.11645,0.883313,26.445,32.6601,0.557267,-0.00712653,1.14347,0.630883,0.189265,26.445,1.4069,1.08223,0.596429,1.00595,1.0041
2986,2026.66,1.70014,0.812089,1.03787,0.796795,0.840637,2.11593,0.884437,26.4547,32.666,0.5579,-0.00713399,1.14329,0.630797,0.189239,26.4547,1.40701,1.08232,0.596368,1.00605,1.00411
2987,2026.67,1.70144,0.811901,1.03885,0.797601,0.840599,2.11542,0.885557,26.4644,32.6718,0.558532,-0.00714119,1.1431,0.630712,0.189214,26.4644,1.40712,1.0824,0.596308,1.00615,1.00412
2988,2026.69,1.70275,0.811713,1.03983,0.798404,0.840563,2.11492,0.886672,26.4741,32.6774,0.559161,-0.00714815,1.14292,0.630628,0.189189,26.4741,1.40722,1.08248,0.596249,1.00625,1.00412
2989,2026.7,1.70408,0.811525,1.04082,0.799204,0.840528,2.11442,0.887783,26.4838,32.6829,0.559787,-0.00715487,1.14274,0.630545,0.189163,26.4838,1.40732,1.08256,0.596191,1.00635,1.00413
2990,2026.72,1.70541,0.811337,1.0418,0.8,0.840495,2.11393,0.888889,26.4935,32.6882,0.560411,-0.00716134,1.14257,0.630462,0.189139,26.4935,1.40742,1.08263,0.596134,1.00644,1.00414
2991,2026.73,1.70676,0.811149,1.04279,0.800793,0.840464,2.11345,0.88999,26.5032,32.6934,0.561032,-0.00716756,1.14239,0.63038,0.189114,26.5032,1.40751,1.0827,0.596078,1.00654,1.00415
2992,2026.75,1.70812,0.810961,1.04378,0.801582,0.840434,2.11297,0.891086,26.5128,32.6984,0.56165,-0.00717354,1.14222,0.630298,0.189089,26.5128,1.4076,1.08277,0.596023,1.00663,1.00415
2993,2026.77,1.70949,0.810773,1.04477,0.802367,0.840406,2.1125,0.892177,26.5225,32.7033,0.562265,-0.00717928,1.14205,0.630217,0.189065,26.5225,1.40769,1.08284,0.59597,1.00672,1.00416
2994,2026.78,1.71087,0.810585,1.04576,0.803149,0.840379,2.11204,0.893262,26.5322,32.7081,0.562877,-0.00718478,1.14188,0.630136,0.189041,26.5322,1.40777,1.0829,0.595917,1.0068,1.00417
2995,2026.8,1.71226,0.810397,1.04676,0.803926,0.840354,2.11158,0.894341,26.5418,32.7127,0.563485,-0.00719003,1.14171,0.630056,0.189017,26.5418,1.40785,1.08296,0.595866,1.00689,1.00418
2996,2026.81,1.71367,0.81021,1.04776,0.804698,0.840331,2.11113,0.895415,26.5515,32.7172,0.56409,-0.00719505,1.14155,0.629976,0.188993,26.5515,1.40793,1.08302,0.595815,1.00698,1.00418
2997,2026.83,1.71508,0.810022,1.04875,0.805467,0.840309,2.1107,0.896482,26.5611,32.7216,0.56469,-0.00719983,1.14138,0.629896,0.188969,26.5611,1.408,1.08307,0.595765,1.00706,1.00419
2998,2026.84,1.71651,0.809834,1.04975,0.80623,0.840288,2.11027,0.897542,26.5707,32.7258,0.565287,-0.00720436,1.14122,0.629817,0.188945,26.5707,1.40807,1.08313,0.595717,1.00714,1.0042
2999,2026.86,1.71795,0.809646,1.05075,0.806989,0.840269,2.10984,0.898596,26.5803,32.7299,0.56588,-0.00720866,1.14106,0.629737,0.188921,26.5803,1.40813,1.08318,0.595669,1.00722,1.00421
3000,2026.88,1.71939,0.809459,1.05175,0.807743,0.840252,2.10943,0.899643,26.5899,32.7338,0.566468,-0.00721273,1.14091,0.629658,0.188898,26.5899,1.40819,1.08322,0.595623,1.0073,1.00422
3001,2026.89,1.72085,0.809271,1.05275,0.808492,0.840236,2.10903,0.900684,26.5995,32.7376,0.567052,-0.00721656,1.14075,0.629579,0.188874,26.5995,1.40825,1.08327,0.595577,1.00737,1.00423
3002,2026.91,1.72232,0.809083,1.05375,0.809236,0.840222,2.10863,0.901716,26.6091,32.7413,0.567631,-0.00722016,1.1406,0.629501,0.18885,26.6091,1.4083,1.08331,0.595533,1.00745,1.00423
3003,2026.92,1.7238,0.808896,1.05475,0.809974,0.840209,2.10825,0.902742,26.6187,32.7448,0.568205,-0.00722352,1.14045,0.629422,0.188827,26.6187,1.40835,1.08335,0.595489,1.00752,1.00424
3004,2026.94,1.72529,0.808708,1.05576,0.810707,0.840198,2.10787,0.903759,26.6283,32.7482,0.568775,-0.00722665,1.1403,0.629343,0.188803,26.6283,1.4084,1.08338,0.595446,1.00759,1.00425
3005,2026.95,1.72679,0.80852,1.05676,0.811434,0.840188,2.10751,0.904769,26.6378,32.7515,0.569339,-0.00722955,1.14015,0.629264,0.188779,26.6378,1.40844,1.08342,0.595405,1.00766,1.00426
3006,2026.97,1.7283,0.808333,1.05776,0.812155,0.840179,2.10715,0.905771,26.6474,32.7546,0.569898,-0.00723222,1.14001,0.629185,0.188756,26.6474,1.40848,1.08345,0.595364,1.00773,1.00427
3007,2026.98,1.72982,0.808145,1.05876,0.81287,0.840173,2.10681,0.906764,26.6569,32.7576,0.570451,-0.00723467,1.13987,0.629106,0.188732,26.6569,1.40852,1.08348,0.595324,1.00779,1.00428
3008,2027.0,1.73134,0.807958,1.05976,0.813579,0.840167,2.10647,0.907749,26.6665,32.7605,0.570999,-0.00723688,1.13972,0.629027,0.188708,26.6665,1.40855,1.0835,0.595285,1.00786,1.00429
3009,2027.02,1.73288,0.80777,1.06076,0.814282,0.840163,2.10615,0.908725,26.676,32.7632,0.571541,-0.00723887,1.13959,0.628948,0.188684,26.676,1.40858,1.08353,0.595247,1.00792,1.0043
3010,2027.03,1.73443,0.807583,1.06176,0.814979,0.840161,2.10583,0.909693,26.6855,32.7659,0.572077,-0.00724064,1.13945,0.628868,0.188661,26.6855,1.40861,1.08355,0.59521,1.00798,1.00431
3011,2027.05,1.73599,0.807395,1.06276,0.815668,0.84016,2.10553,0.910651,26.695,32.7684,0.572607,-0.00724219,1.13931,0.628789,0.188637,26.695,1.40863,1.08356,0.595174,1.00804,1.00432
3012,2027.06,1.73755,0.807208,1.06375,0.816352,0.84016,2.10523,0.9116,26.7045,32.7707,0.57313,-0.00724351,1.13918,0.628709,0.188613,26.7045,1.40865,1.08358,0.595139,1.0081,1.00433
3013,2027.08,1.73913,0.80702,1.06475,0.817028,0.840162,2.10495,0.912539,26.714,32.773,0.573648,-0.00724461,1.13905,0.628628,0.188589,26.714,1.40867,1.08359,0.595105,1.00816,1.00434
3014,2027.09,1.74071,0.806833,1.06574,0.817697,0.840165,2.10468,0.913469,26.7234,32.7751,0.574159,-0.00724549,1.13892,0.628548,0.188564,26.7234,1.40868,1.0836,0.595071,1.00822,1.00435
3015,2027.11,1.7423,0.806645,1.06673,0.81836,0.840169,2.10442,0.914388,26.7329,32.7771,0.574663,-0.00724616,1.13879,0.628467,0.18854,26.7329,1.40869,1.08361,0.595038,1.00827,1.00436
3016,2027.12,1.7439,0.806458,1.06772,0.819015,0.840175,2.10417,0.915298,26.7423,32.779,0.57516,-0.00724661,1.13867,0.628385,0.188516,26.7423,1.4087,1.08361,0.595006,1.00832,1.00437
3017,2027.14,1.74551,0.806271,1.06871,0.819662,0.840183,2.10394,0.916198,26.7518,32.7808,0.57565,-0.00724685,1.13855,0.628304,0.188491,26.7518,1.4087,1.08362,0.594975,1.00837,1.00438
3018,2027.16,1.74713,0.806083,1.06969,0.820302,0.840191,2.10371,0.917086,26.7612,32.7824,0.576134,-0.00724687,1.13842,0.628222,0.188466,26.7612,1.4087,1.08362,0.594945,1.00842,1.00439
3019,2027.17,1.74875,0.805896,1.07067,0.820935,0.840201,2.1035,0.917965,26.7706,32.7839,0.576609,-0.00724669,1.13831,0.628139,0.188442,26.7706,1.4087,1.08362,0.594916,1.00847,1.0044
3020,2027.19,1.75038,0.805709,1.07165,0.821559,0.840213,2.10329,0.918832,26.78,32.7853,0.577078,-0.00724629,1.13819,0.628056,0.188417,26.78,1.40869,1.08361,0.594887,1.00852,1.00441
3021,2027.2,1.75202,0.805521,1.07262,0.822176,0.840226,2.1031,0.919688,26.7894,32.7866,0.577539,-0.00724569,1.13807,0.627973,0.188392,26.7894,1.40869,1.0836,0.594859,1.00857,1.00442
3022,2027.22,1.75366,0.805334,1.07359,0.822784,0.84024,2.10292,0.920534,26.7988,32.7878,0.577993,-0.00724488,1.13796,0.627889,0.188367,26.7988,1.40867,1.08359,0.594832,1.00861,1.00443
3023,2027.23,1.75531,0.805147,1.07455,0.823384,0.840255,2.10275,0.921367,26.8081,32.7889,0.578438,-0.00724387,1.13785,0.627804,0.188341,26.8081,1.40866,1.08358,0.594806,1.00866,1.00444
3024,2027.25,1.75697,0.80496,1.07552,0.823976,0.840271,2.10259,0.922189,26.8175,32.7899,0.578876,-0.00724266,1.13774,0.627719,0.188316,26.8175,1.40864,1.08357,0.594781,1.0087,1.00446
3025,2027.27,1.75864,0.804773,1.07647,0.82456,0.840289,2.10245,0.923,26.8268,32.7907,0.579306,-0.00724124,1.13763,0.627634,0.18829,26.8268,1.40862,1.08355,0.594756,1.00874,1.00447
3026,2027.28,1.7603,0.804585,1.07743,0.825134,0.840308,2.10232,0.923798,26.8361,32.7915,0.579727,-0.00723963,1.13752,0.627548,0.188264,26.8361,1.40859,1.08353,0.594732,1.00878,1.00448
3027,2027.3,1.76198,0.804398,1.07837,0.8257,0.840329,2.10219,0.924584,26.8454,32.7921,0.580141,-0.00723782,1.13742,0.627461,0.188238,26.8454,1.40857,1.08351,0.594708,1.00882,1.00449
3028,2027.31,1.76366,0.804211,1.07932,0.826257,0.84035,2.10208,0.925358,26.8547,32.7926,0.580546,-0.00723582,1.13732,0.627374,0.188212,26.8547,1.40854,1.08349,0.594685,1.00886,1.0045
3029,2027.33,1.76534,0.804024,1.08025,0.826806,0.840373,2.10198,0.926119,26.864,32.7931,0.580942,-0.00723362,1.13722,0.627287,0.188186,26.864,1.4085,1.08346,0.594663,1.00889,1.00451
3030,2027.34,1.76703,0.803837,1.08118,0.827344,0.840397,2.10189,0.926867,26.8732,32.7934,0.58133,-0.00723123,1.13712,0.627199,0.18816,26.8732,1.40847,1.08344,0.594642,1.00893,1.00452
3031,2027.36,1.76873,0.80365,1.08211,0.827874,0.840423,2.10182,0.927603,26.8825,32.7936,0.581709,-0.00722866,1.13702,0.62711,0.188133,26.8825,1.40843,1.08341,0.594621,1.00897,1.00454
3032,2027.38,1.77042,0.803463,1.08303,0.828394,0.840449,2.10175,0.928326,26.8917,32.7937,0.582079,-0.0072259,1.13692,0.627021,0.188106,26.8917,1.40839,1.08338,0.594601,1.009,1.00455
3033,2027.39,1.77213,0.803276,1.08394,0.828905,0.840477,2.1017,0.929035,26.901,32.7938,0.582441,-0.00722295,1.13683,0.626931,0.188079,26.901,1.40834,1.08334,0.594581,1.00903,1.00456
3034,2027.41,1.77383,0.803089,1.08484,0.829406,0.840505,2.10166,0.929731,26.9102,32.7937,0.582793,-0.00721983,1.13674,0.62684,0.188052,26.9102,1.4083,1.08331,0.594562,1.00906,1.00457
3035,2027.42,1.77554,0.802902,1.08574,0.829898,0.840535,2.10163,0.930413,26.9194,32.7936,0.583136,-0.00721652,1.13665,0.62675,0.188025,26.9194,1.40825,1.08327,0.594544,1.00909,1.00458
3036,2027.44,1.77725,0.802715,1.08663,0.830379,0.840566,2.10161,0.931082,26.9285,32.7933,0.58347,-0.00721303,1.13656,0.626658,0.187997,26.9285,1.4082,1.08323,0.594526,1.00912,1.00459
3037,2027.45,1.77896,0.802528,1.08752,0.830851,0.840598,2.1016,0.931737,26.9377,32.793,0.583795,-0.00720938,1.13647,0.626566,0.18797,26.9377,1.40814,1.08319,0.594509,1.00915,1.00461
3038,2027.47,1.78067,0.802341,1.08839,0.831312,0.840631,2.1016,0.932378,26.9468,32.7925,0.58411,-0.00720554,1.13639,0.626474,0.187942,26.9468,1.40808,1.08314,0.594492,1.00918,1.00462
3039,2027.48,1.78239,0.802154,1.08926,0.831763,0.840665,2.10161,0.933004,26.956,32.792,0.584416,-0.00720154,1.13631,0.626381,0.187914,26.956,1.40802,1.08309,0.594476,1.00921,1.00463
3040,2027.5,1.78411,0.801967,1.09011,0.832204,0.840701,2.10163,0.933616,26.9651,32.7914,0.584712,-0.00719737,1.13622,0.626287,0.187886,26.9651,1.40796,1.08305,0.59446,1.00923,1.00464
3041,2027.52,1.78583,0.801781,1.09096,0.832634,0.840737,2.10167,0.934214,26.9742,32.7907,0.584999,-0.00719303,1.13614,0.626193,0.187858,26.9742,1.4079,1.083,0.594445,1.00926,1.00465
3042,2027.53,1.78755,0.801594,1.0918,0.833054,0.840774,2.10171,0.934797,26.9833,32.7899,0.585275,-0.00718853,1.13607,0.626099,0.18783,26.9833,1.40783,1.08294,0.59443,1.00928,1.00467
3043,2027.55,1.78926,0.801407,1.09263,0.833463,0.840812,2.10177,0.935365,26.9924,32.7891,0.585542,-0.00718388,1.13599,0.626004,0.187801,26.9924,1.40776,1.08289,0.594416,1.00931,1.00468
3044,2027.56,1.79098,0.80122,1.09345,0.833861,0.840852,2.10183,0.935918,27.0014,32.7882,0.585799,-0.00717906,1.13591,0.625909,0.187773,27.0014,1.40769,1.08284,0.594402,1.00933,1.00469
3045,2027.58,1.7927,0.801033,1.09426,0.834248,0.840892,2.10191,0.936456,27.0105,32.7871,0.586046,-0.00717409,1.13584,0.625813,0.187744,27.0105,1.40761,1.08278,0.594388,1.00935,1.0047
3046,2027.59,1.79442,0.800847,1.09506,0.834624,0.840933,2.10199,0.936978,27.0195,32.7861,0.586283,-0.00716896,1.13577,0.625717,0.187715,27.0195,1.40753,1.08272,0.594375,1.00937,1.00472
3047,2027.61,1.79614,0.80066,1.09584,0.834989,0.840975,2.10209,0.937485,27.0285,32.7849,0.58651,-0.00716369,1.1357,0.625621,0.187686,27.0285,1.40746,1.08266,0.594363,1.0094,1.00473
3048,2027.62,1.79785,0.800473,1.09662,0.835343,0.841018,2.10219,0.937977,27.0375,32.7837,0.586727,-0.00715826,1.13563,0.625524,0.187657,27.0375,1.40737,1.0826,0.594351,1.00942,1.00474
3049,2027.64,1.79956,0.800287,1.09739,0.835686,0.841062,2.10231,0.938452,27.0465,32.7824,0.586933,-0.0071527,1.13556,0.625427,0.187628,27.0465,1.40729,1.08253,0.594339,1.00944,1.00475
3050,2027.66,1.80127,0.8001,1.09814,0.836017,0.841106,2.10243,0.938912,27.0554,32.781,0.587129,-0.00714699,1.13549,0.625329,0.187599,27.0554,1.4072,1.08247,0.594327,1.00945,1.00476
3051,2027.67,1.80298,0.799913,1.09888,0.836336,0.841152,2.10256,0.939356,27.0644,32.7796,0.587315,-0.00714114,1.13543,0.625232,0.18757,27.0644,1.40712,1.0824,0.594316,1.00947,1.00478
3052,2027.69,1.80468,0.799727,1.09961,0.836644,0.841198,2.1027,0.939784,27.0733,32.7781,0.587491,-0.00713516,1.13536,0.625134,0.18754,27.0733,1.40703,1.08233,0.594305,1.00949,1.00479
3053,2027.7,1.80638,0.79954,1.10032,0.83694,0.841245,2.10285,0.940195,27.0822,32.7765,0.587656,-0.00712905,1.1353,0.625036,0.187511,27.0822,1.40694,1.08226,0.594294,1.00951,1.0048
3054,2027.72,1.80808,0.799353,1.10102,0.837225,0.841293,2.10301,0.94059,27.0911,32.7749,0.58781,-0.0071228,1.13524,0.624938,0.187481,27.0911,1.40684,1.08219,0.594284,1.00953,1.00481
3055,2027.73,1.80977,0.799167,1.10171,0.837497,0.841342,2.10318,0.940968,27.1,32.7732,0.587954,-0.00711643,1.13518,0.624839,0.187452,27.1,1.40675,1.08211,0.594274,1.00954,1.00483
3056,2027.75,1.81145,0.79898,1.10238,0.837757,0.841392,2.10336,0.94133,27.1089,32.7715,0.588087,-0.00710994,1.13512,0.624741,0.187422,27.1089,1.40665,1.08204,0.594264,1.00956,1.00484
3057,2027.77,1.81313,0.798794,1.10304,0.838005,0.841442,2.10354,0.941674,27.1177,32.7697,0.58821,-0.00710333,1.13507,0.624642,0.187393,27.1177,1.40655,1.08196,0.594254,1.00958,1.00485
3058,2027.78,1.81481,0.798607,1.10369,0.838241,0.841493,2.10373,0.942002,27.1265,32.7678,0.588322,-0.00709659,1.13501,0.624544,0.187363,27.1265,1.40645,1.08188,0.594245,1.00959,1.00486
3059,2027.8,1.81648,0.798421,1.10432,0.838465,0.841544,2.10393,0.942313,27.1354,32.7659,0.588423,-0.00708975,1.13496,0.624445,0.187334,27.1354,1.40635,1.0818,0.594235,1.00961,1.00487
3060,2027.81,1.81814,0.798235,1.10493,0.838677,0.841596,2.10414,0.942606,27.1442,32.764,0.588513,-0.00708279,1.1349,0.624347,0.187304,27.1442,1.40624,1.08172,0.594226,1.00962,1.00489
3061,2027.83,1.81979,0.798048,1.10553,0.838875,0.841649,2.10435,0.942882,27.1529,32.762,0.588593,-0.00707573,1.13485,0.624248,0.187274,27.1529,1.40614,1.08164,0.594217,1.00964,1.0049
3062,2027.84,1.82144,0.797862,1.10612,0.839062,0.841703,2.10457,0.943141,27.1617,32.76,0.588661,-0.00706856,1.1348,0.62415,0.187245,27.1617,1.40603,1.08156,0.594209,1.00965,1.00491
3063,2027.86,1.82308,0.797675,1.10668,0.839235,0.841757,2.1048,0.943382,27.1705,32.7579,0.588719,-0.00706129,1.13475,0.624052,0.187216,27.1705,1.40592,1.08148,0.5942,1.00967,1.00492
3064,2027.88,1.82471,0.797489,1.10724,0.839396,0.841811,2.10503,0.943606,27.1792,32.7558,0.588767,-0.00705392,1.1347,0.623954,0.187186,27.1792,1.40581,1.08139,0.594191,1.00968,1.00494
3065,2027.89,1.82633,0.797303,1.10777,0.839544,0.841866,2.10527,0.943812,27.1879,32.7537,0.588803,-0.00704646,1.13466,0.623856,0.187157,27.1879,1.4057,1.08131,0.594183,1.0097,1.00495
3066,2027.91,1.82794,0.797116,1.10828,0.83968,0.841922,2.10551,0.944,27.1966,32.7515,0.588828,-0.00703891,1.13461,0.623759,0.187128,27.1966,1.40558,1.08122,0.594175,1.00971,1.00496
3067,2027.92,1.82954,0.79693,1.10879,0.839805,0.841978,2.10576,0.944173,27.2053,32.7493,0.588845,-0.00703127,1.13456,0.623662,0.187099,27.2053,1.40547,1.08113,0.594166,1.00972,1.00497
3068,2027.94,1.83114,0.796744,1.10928,0.839924,0.842035,2.10602,0.944338,27.2139,32.747,0.588856,-0.00702355,1.13452,0.623565,0.18707,27.2139,1.40535,1.08104,0.594158,1.00974,1.00498
3069,2027.95,1.83272,0.796558,1.10976,0.840036,0.842092,2.10628,0.944494,27.2226,32.7447,0.588862,-0.00701574,1.13447,0.623469,0.187041,27.2226,1.40524,1.08095,0.59415,1.00975,1.005
3070,2027.97,1.83429,0.796371,1.11024,0.840141,0.842149,2.10655,0.944641,27.2312,32.7424,0.588863,-0.00700786,1.13443,0.623373,0.187012,27.2312,1.40512,1.08086,0.594141,1.00976,1.00501
3071,2027.98,1.83585,0.796185,1.1107,0.84024,0.842207,2.10682,0.944778,27.2398,32.7401,0.588859,-0.00699989,1.13439,0.623278,0.186983,27.2398,1.405,1.08077,0.594133,1.00978,1.00502
3072,2028.0,1.8374,0.795999,1.11115,0.840333,0.842265,2.1071,0.944906,27.2484,32.7377,0.588849,-0.00699186,1.13435,0.623183,0.186955,27.2484,1.40488,1.08068,0.594125,1.00979,1.00503
3073,2028.02,1.83893,0.795813,1.1116,0.840418,0.842324,2.10738,0.945025,27.257,32.7353,0.588835,-0.00698374,1.13431,0.623089,0.186927,27.257,1.40476,1.08058,0.594117,1.00981,1.00504
3074,2028.03,1.84046,0.795627,1.11203,0.840497,0.842383,2.10766,0.945135,27.2656,32.7329,0.588815,-0.00697556,1.13427,0.622995,0.186899,27.2656,1.40463,1.08049,0.594108,1.00982,1.00505
3075,2028.05,1.84197,0.795441,1.11245,0.840569,0.842443,2.10795,0.945235,27.2741,32.7305,0.588789,-0.00696731,1.13423,0.622902,0.186871,27.2741,1.40451,1.08039,0.5941,1.00983,1.00507
3076,2028.06,1.84347,0.795255,1.11286,0.840635,0.842503,2.10824,0.945326,27.2826,32.728,0.588759,-0.00695899,1.13419,0.62281,0.186843,27.2826,1.40438,1.0803,0.594092,1.00985,1.00508
3077,2028.08,1.84495,0.795069,1.11326,0.840694,0.842563,2.10854,0.945408,27.2911,32.7255,0.588723,-0.00695061,1.13416,0.622719,0.186816,27.2911,1.40426,1.0802,0.594083,1.00986,1.00509
3078,2028.09,1.84643,0.794882,1.11364,0.840746,0.842623,2.10884,0.94548,27.2996,32.723,0.588683,-0.00694216,1.13412,0.622628,0.186788,27.2996,1.40413,1.0801,0.594075,1.00987,1.0051
3079,2028.11,1.84789,0.794696,1.11402,0.840791,0.842684,2.10914,0.945543,27.3081,32.7205,0.588637,-0.00693366,1.13408,0.622539,0.186762,27.3081,1.404,1.08,0.594067,1.00989,1.00511
3080,2028.12,1.84933,0.79451,1.11438,0.840829,0.842745,2.10944,0.945596,27.3166,32.718,0.588586,-0.00692509,1.13405,0.62245,0.186735,27.3166,1.40388,1.0799,0.594058,1.0099,1.00512
3081,2028.14,1.85076,0.794325,1.11473,0.84086,0.842807,2.10975,0.945639,27.325,32.7154,0.58853,-0.00691647,1.13401,0.622362,0.186709,27.325,1.40375,1.07981,0.59405,1.00992,1.00513
3082,2028.16,1.85218,0.794139,1.11507,0.840885,0.842868,2.11005,0.945673,27.3334,32.7129,0.588469,-0.0069078,1.13398,0.622276,0.186683,27.3334,1.40362,1.07971,0.594041,1.00993,1.00515
3083,2028.17,1.85358,0.793953,1.1154,0.840902,0.84293,2.11036,0.945698,27.3418,32.7103,0.588404,-0.00689908,1.13395,0.62219,0.186657,27.3418,1.40349,1.0796,0.594032,1.00995,1.00516
3084,2028.19,1.85497,0.793767,1.11571,0.840913,0.842992,2.11067,0.945712,27.3502,32.7077,0.588333,-0.00689031,1.13392,0.622106,0.186632,27.3502,1.40335,1.0795,0.594024,1.00996,1.00517
3085,2028.2,1.85634,0.793581,1.11601,0.840916,0.843055,2.11098,0.945717,27.3586,32.7051,0.588257,-0.0068815,1.13388,0.622022,0.186607,27.3586,1.40322,1.0794,0.594015,1.00998,1.00518
3086,2028.22,1.8577,0.793395,1.11629,0.840913,0.843117,2.1113,0.945713,27.3669,32.7025,0.588177,-0.00687264,1.13385,0.621941,0.186582,27.3669,1.40309,1.0793,0.594006,1.00999,1.00519
3087,2028.23,1.85904,0.793209,1.11657,0.840903,0.84318,2.11161,0.945698,27.3753,32.6999,0.588092,-0.00686374,1.13382,0.62186,0.186558,27.3753,1.40296,1.0792,0.593997,1.01001,1.0052
3088,2028.25,1.86036,0.793023,1.11683,0.840885,0.843243,2.11192,0.945674,27.3836,32.6972,0.588002,-0.00685481,1.13379,0.621781,0.186534,27.3836,1.40282,1.07909,0.593987,1.01002,1.00521
3089,2028.27,1.86167,0.792838,1.11707,0.840861,0.843306,2.11224,0.94564,27.3919,32.6946,0.587907,-0.00684584,1.13376,0.621703,0.186511,27.3919,1.40269,1.07899,0.593978,1.01004,1.00522
3090,2028.28,1.86296,0.792652,1.1173,0.840829,0.843369,2.11255,0.945596,27.4002,32.692,0.587808,-0.00683684,1.13373,0.621627,0.186488,27.4002,1.40255,1.07889,0.593968,1.01005,1.00523
3091,2028.3,1.86424,0.792466,1.11752,0.84079,0.843432,2.11286,0.945542,27.4084,32.6893,0.587704,-0.0068278,1.13371,0.621552,0.186466,27.4084,1.40242,1.07878,0.593959,1.01007,1.00524
3092,2028.31,1.86549,0.79228,1.11772,0.840745,0.843496,2.11318,0.945479,27.4167,32.6867,0.587596,-0.00681874,1.13368,0.621479,0.186444,27.4167,1.40228,1.07868,0.593949,1.01008,1.00525
