,time (year),avca,cap,capis,capus,cbcefca,cdpis,cdpus,cipis,cipus,coca,cpis,cpus,crr,cucpis,cucpus,cucpus1980,ecr,ede,edefca,edelc,etfp,facnc,fracamgdppl,fracamgdppt,incpis,isgdp,lcpis,lcpus,lcpus1980,obsgipis,obsgipus,ogr,oly,oov,oro,owecc,owelc,pede,wsoefca
4840,2055.62,71396.9,643460.0,42839.7,11903.9,1.02491,35014.6,9677.34,45573.0,12253.9,1.08558,504511.0,138948.0,0.0849133,64259.6,17855.9,950.16,0.0225758,0.975155,0.964968,0.996497,1.95863,0.692934,0.65,0.651852,49473.4,0.270253,14.4086,14.3581,14.3581,0.0,0.01,0.0204668,217514.0,222434.0,222434.0,1.08558,0.957208,0.992994,1.55281
4841,2055.64,71408.8,643617.0,42868.2,11907.6,1.02407,35018.8,9679.93,45577.0,12252.0,1.08562,504634.0,138983.0,0.0849491,64302.3,17861.4,950.176,0.022589,0.974777,0.963574,0.996357,1.95899,0.692901,0.65,0.651892,49479.2,0.270301,14.4104,14.3579,14.3579,0.0,0.01,0.0205004,217591.0,222515.0,222515.0,1.08562,0.957191,0.992715,1.55187
4842,2055.66,71420.5,643774.0,42896.4,11911.2,1.02322,35023.0,9682.52,45580.3,12250.0,1.08565,504756.0,139018.0,0.0849844,64344.6,17866.8,950.192,0.022602,0.974408,0.962173,0.996217,1.95934,0.692859,0.65,0.651935,49484.3,0.270348,14.4121,14.3576,14.3576,0.0,0.01,0.0205338,217667.0,222597.0,222597.0,1.08565,0.957175,0.992435,1.55092
4843,2055.67,71432.1,643932.0,42924.4,11914.7,1.02237,35027.2,9685.11,45583.0,12248.0,1.08568,504879.0,139053.0,0.085019,64386.5,17872.1,950.209,0.0226148,0.974048,0.960764,0.996076,1.95969,0.692808,0.65,0.65198,49488.7,0.270393,14.4139,14.3574,14.3574,0.0,0.01,0.0205668,217745.0,222678.0,222678.0,1.08568,0.957158,0.992153,1.54994
4844,2055.69,71443.6,644090.0,42952.1,11918.2,1.0215,35031.4,9687.71,45584.9,12245.9,1.08572,505003.0,139088.0,0.0850531,64428.1,17877.3,950.225,0.0226275,0.973698,0.95935,0.995935,1.96005,0.692747,0.65,0.652028,49492.3,0.270436,14.4157,14.3571,14.3571,0.0,0.01,0.0205995,217822.0,222760.0,222760.0,1.08572,0.957142,0.99187,1.54896
4845,2055.7,71455.0,644249.0,42979.5,11921.6,1.02063,35035.6,9690.3,45586.3,12243.8,1.08575,505126.0,139122.0,0.0850866,64469.2,17882.4,950.242,0.02264,0.973357,0.95793,0.995793,1.9604,0.692678,0.65,0.652078,49495.3,0.270477,14.4175,14.3569,14.3569,0.0,0.01,0.0206318,217899.0,222841.0,222841.0,1.08575,0.957125,0.991586,1.54795
4846,2055.72,71466.3,644408.0,43006.6,11924.9,1.01974,35039.8,9692.89,45587.0,12241.7,1.08578,505251.0,139157.0,0.0851194,64509.9,17887.4,950.258,0.0226523,0.973026,0.956506,0.995651,1.96075,0.6926,0.65,0.652131,49497.5,0.270517,14.4193,14.3566,14.3566,0.0,0.01,0.0206639,217976.0,222923.0,222923.0,1.08578,0.957109,0.991301,1.54693
4847,2055.73,71477.5,644567.0,43033.5,11928.2,1.01885,35044.0,9695.49,45587.0,12239.5,1.08582,505375.0,139192.0,0.0851516,64550.3,17892.4,950.274,0.0226645,0.972705,0.955078,0.995508,1.96111,0.692513,0.65,0.652185,49499.1,0.270555,14.4212,14.3564,14.3564,0.0,0.01,0.0206956,218053.0,223004.0,223004.0,1.08582,0.957092,0.991016,1.5459
4848,2055.75,71488.7,644727.0,43060.1,11931.5,1.01795,35048.2,9698.09,45586.4,12237.2,1.08585,505500.0,139227.0,0.0851832,64590.2,17897.2,950.291,0.0226766,0.972394,0.953648,0.995365,1.96146,0.692417,0.65,0.652242,49500.0,0.270591,14.423,14.3561,14.3561,0.0,0.01,0.020727,218131.0,223086.0,223086.0,1.08585,0.957076,0.99073,1.54485
4849,2055.77,71499.8,644887.0,43086.4,11934.7,1.01705,35052.4,9700.68,45585.2,12234.9,1.08588,505625.0,139262.0,0.0852142,64629.6,17902.0,950.307,0.0226884,0.972093,0.952215,0.995222,1.96182,0.692312,0.65,0.6523,49500.2,0.270626,14.4248,14.3559,14.3559,0.0,0.01,0.0207581,218208.0,223167.0,223167.0,1.08588,0.957059,0.990443,1.54379
4850,2055.78,71510.9,645048.0,43112.5,11937.8,1.01613,35056.7,9703.28,45583.5,12232.6,1.08591,505751.0,139297.0,0.0852445,64668.7,17906.7,950.323,0.0227001,0.971802,0.950782,0.995078,1.96217,0.692198,0.65,0.65236,49499.7,0.270658,14.4266,14.3556,14.3556,0.0,0.01,0.0207889,218286.0,223248.0,223248.0,1.08591,0.957043,0.990156,1.54272
4851,2055.8,71521.9,645208.0,43138.2,11940.9,1.01521,35061.0,9705.88,45581.1,12230.3,1.08595,505877.0,139332.0,0.0852742,64707.3,17911.3,950.34,0.0227116,0.971523,0.949348,0.994935,1.96253,0.692076,0.65,0.652421,49498.6,0.270689,14.4285,14.3554,14.3554,0.0,0.01,0.0208193,218363.0,223330.0,223330.0,1.08595,0.957026,0.98987,1.54163
4852,2055.81,71533.0,645369.0,43163.6,11943.9,1.01429,35065.3,9708.48,45578.1,12228.0,1.08598,506003.0,139367.0,0.0853032,64745.5,17915.8,950.356,0.022723,0.971253,0.947915,0.994791,1.96288,0.691945,0.65,0.652484,49496.9,0.270717,14.4303,14.3552,14.3552,0.0,0.01,0.0208493,218441.0,223411.0,223411.0,1.08598,0.95701,0.989583,1.54054
4853,2055.83,71543.9,645531.0,43188.8,11946.8,1.01335,35069.6,9711.08,45574.5,12225.6,1.08601,506129.0,139402.0,0.0853315,64783.2,17920.3,950.372,0.0227342,0.970995,0.946483,0.994648,1.96324,0.691806,0.65,0.652548,49494.5,0.270744,14.4321,14.3549,14.3549,0.0,0.01,0.0208791,218518.0,223492.0,223492.0,1.08601,0.956994,0.989296,1.53943
4854,2055.84,71554.9,645693.0,43213.6,11949.7,1.01241,35073.9,9713.68,45570.4,12223.2,1.08605,506256.0,139437.0,0.0853592,64820.5,17924.6,950.388,0.0227452,0.970748,0.945053,0.994505,1.96359,0.691658,0.65,0.652614,49491.6,0.270769,14.434,14.3547,14.3547,0.0,0.01,0.0209085,218596.0,223573.0,223573.0,1.08605,0.956977,0.989011,1.53832
4855,2055.86,71565.9,645855.0,43238.2,11952.6,1.01147,35078.3,9716.28,45565.8,12220.8,1.08608,506383.0,139472.0,0.0853863,64857.3,17928.9,950.405,0.022756,0.970512,0.943626,0.994363,1.96395,0.691502,0.65,0.65268,49488.0,0.270792,14.4358,14.3544,14.3544,0.0,0.01,0.0209375,218674.0,223654.0,223654.0,1.08608,0.956961,0.988725,1.5372
4856,2055.88,71576.9,646017.0,43262.4,11955.4,1.01051,35082.7,9718.88,45560.6,12218.4,1.08611,506511.0,139506.0,0.0854127,64893.7,17933.1,950.421,0.0227667,0.970287,0.942203,0.99422,1.9643,0.691338,0.65,0.652747,49483.8,0.270812,14.4376,14.3542,14.3542,0.0,0.01,0.0209662,218752.0,223735.0,223735.0,1.08611,0.956944,0.988441,1.53606
4857,2055.89,71587.9,646180.0,43286.4,11958.1,1.00955,35087.2,9721.48,45554.8,12216.0,1.08614,506639.0,139541.0,0.0854384,64929.6,17937.2,950.437,0.0227772,0.970073,0.940785,0.994078,1.96466,0.691166,0.65,0.652815,49479.1,0.270831,14.4394,14.3539,14.3539,0.0,0.01,0.0209945,218830.0,223816.0,223816.0,1.08614,0.956928,0.988157,1.53492
4858,2055.91,71598.9,646343.0,43310.0,11960.8,1.00859,35091.7,9724.09,45548.6,12213.5,1.08618,506767.0,139576.0,0.0854634,64965.0,17941.2,950.454,0.0227875,0.969871,0.939372,0.993937,1.96501,0.690986,0.65,0.652884,49473.8,0.270847,14.4412,14.3537,14.3537,0.0,0.01,0.0210225,218907.0,223896.0,223896.0,1.08618,0.956911,0.987874,1.53378
4859,2055.92,71610.0,646506.0,43333.3,11963.4,1.00762,35096.2,9726.69,45541.8,12211.1,1.08621,506895.0,139611.0,0.0854877,65000.0,17945.2,950.47,0.0227976,0.96968,0.937965,0.993797,1.96537,0.690797,0.65,0.652953,49468.0,0.270862,14.443,14.3534,14.3534,0.0,0.01,0.0210501,218985.0,223977.0,223977.0,1.08621,0.956895,0.987593,1.53262
4860,2055.94,71621.1,646670.0,43356.3,11966.0,1.00665,35100.8,9729.29,45534.6,12208.7,1.08624,507024.0,139646.0,0.0855114,65034.5,17949.0,950.486,0.0228076,0.969502,0.936566,0.993657,1.96573,0.690601,0.65,0.653022,49461.6,0.270874,14.4448,14.3532,14.3532,0.0,0.01,0.0210774,219063.0,224058.0,224058.0,1.08624,0.956879,0.987313,1.53147
4861,2055.95,71632.2,646834.0,43379.0,11968.6,1.00567,35105.4,9731.89,45526.9,12206.3,1.08628,507153.0,139681.0,0.0855344,65068.5,17952.8,950.503,0.0228174,0.969334,0.935175,0.993517,1.96608,0.690398,0.65,0.653091,49454.7,0.270884,14.4466,14.3529,14.3529,0.0,0.01,0.0211042,219141.0,224138.0,224138.0,1.08628,0.956862,0.987035,1.5303
4862,2055.97,71643.5,646998.0,43401.4,11971.0,1.00469,35110.0,9734.49,45518.7,12203.9,1.08631,507282.0,139716.0,0.0855567,65102.1,17956.5,950.519,0.022827,0.969179,0.933792,0.993379,1.96644,0.690186,0.65,0.653161,49447.3,0.270892,14.4483,14.3527,14.3527,0.0,0.01,0.0211308,219219.0,224218.0,224218.0,1.08631,0.956846,0.986758,1.52914
4863,2055.98,71654.8,647163.0,43423.4,11973.5,1.0037,35114.8,9737.09,45510.1,12201.5,1.08634,507412.0,139751.0,0.0855783,65135.2,17960.2,950.535,0.0228364,0.969035,0.932418,0.993242,1.96679,0.689968,0.65,0.65323,49439.5,0.270897,14.4501,14.3524,14.3524,0.0,0.01,0.0211569,219298.0,224299.0,224299.0,1.08634,0.956829,0.986484,1.52797
4864,2056.0,71666.1,647328.0,43445.2,11975.8,1.00271,35119.5,9739.7,45501.0,12199.1,1.08637,507542.0,139786.0,0.0855993,65167.8,17963.8,950.551,0.0228457,0.968904,0.931055,0.993106,1.96715,0.689742,0.65,0.653299,49431.1,0.270901,14.4518,14.3522,14.3522,0.0,0.01,0.0211826,219376.0,224379.0,224379.0,1.08637,0.956813,0.986211,1.5268
4865,2056.02,71677.6,647493.0,43466.6,11978.2,1.00171,35124.3,9742.3,45491.5,12196.7,1.08641,507672.0,139821.0,0.0856195,65199.9,17967.2,950.568,0.0228547,0.968784,0.929703,0.99297,1.96751,0.689508,0.65,0.653368,49422.3,0.270902,14.4536,14.352,14.352,0.0,0.01,0.021208,219454.0,224459.0,224459.0,1.08641,0.956797,0.985941,1.52563
4866,2056.03,71689.1,647658.0,43487.7,11980.4,1.00072,35129.2,9744.9,45481.6,12194.4,1.08644,507802.0,139856.0,0.0856391,65231.5,17970.7,950.584,0.0228636,0.968676,0.928363,0.992836,1.96787,0.689268,0.65,0.653436,49413.0,0.270901,14.4553,14.3517,14.3517,0.0,0.01,0.021233,219532.0,224539.0,224539.0,1.08644,0.95678,0.985673,1.52445
4867,2056.05,71700.8,647823.0,43508.5,11982.7,0.999715,35134.2,9747.5,45471.3,12192.0,1.08647,507933.0,139891.0,0.0856579,65262.7,17974.0,950.6,0.0228724,0.96858,0.927035,0.992703,1.96822,0.689021,0.65,0.653504,49403.3,0.270898,14.4569,14.3515,14.3515,0.0,0.01,0.0212576,219610.0,224619.0,224619.0,1.08647,0.956764,0.985407,1.52328
4868,2056.06,71712.5,647989.0,43528.9,11984.8,0.99871,35139.2,9750.1,45460.6,12189.8,1.0865,508063.0,139926.0,0.0856761,65293.4,17977.3,950.616,0.0228809,0.968497,0.92572,0.992572,1.96858,0.688766,0.65,0.65357,49393.2,0.270892,14.4586,14.3512,14.3512,0.0,0.01,0.0212818,219689.0,224698.0,224698.0,1.0865,0.956748,0.985144,1.5221
4869,2056.08,71724.4,648155.0,43549.0,11987.0,0.997703,35144.2,9752.7,45449.6,12187.5,1.08654,508194.0,139961.0,0.0856936,65323.5,17980.5,950.633,0.0228893,0.968425,0.92442,0.992442,1.96894,0.688506,0.65,0.653636,49382.7,0.270884,14.4603,14.351,14.351,0.0,0.01,0.0213056,219767.0,224778.0,224778.0,1.08654,0.956731,0.984884,1.52093
4870,2056.09,71736.4,648321.0,43568.8,11989.1,0.996693,35149.3,9755.3,45438.2,12185.3,1.08657,508326.0,139996.0,0.0857104,65353.2,17983.6,950.649,0.0228974,0.968366,0.923134,0.992313,1.9693,0.688238,0.65,0.653701,49371.7,0.270873,14.4619,14.3507,14.3507,0.0,0.01,0.021329,219845.0,224858.0,224858.0,1.08657,0.956715,0.984627,1.51976
4871,2056.11,71748.6,648488.0,43588.3,11991.1,0.99568,35154.5,9757.9,45426.4,12183.1,1.0866,508457.0,140030.0,0.0857266,65382.4,17986.7,950.665,0.0229055,0.968318,0.921863,0.992186,1.96965,0.687964,0.65,0.653764,49360.5,0.270861,14.4635,14.3505,14.3505,0.0,0.01,0.0213519,219923.0,224937.0,224937.0,1.0866,0.956699,0.984373,1.5186
4872,2056.12,71760.8,648654.0,43607.4,11993.1,0.994666,35159.8,9760.5,45414.3,12180.9,1.08664,508589.0,140065.0,0.085742,65411.2,17989.7,950.681,0.0229133,0.968283,0.920609,0.992061,1.97001,0.687685,0.65,0.653826,49348.8,0.270846,14.4651,14.3502,14.3502,0.0,0.01,0.0213745,220002.0,225016.0,225016.0,1.08664,0.956682,0.984122,1.51743
4873,2056.14,71773.3,648821.0,43626.3,11995.1,0.993649,35165.1,9763.09,45401.9,12178.8,1.08667,508721.0,140100.0,0.0857567,65439.4,17992.6,950.698,0.0229209,0.96826,0.919372,0.991937,1.97037,0.687398,0.65,0.653886,49336.8,0.270828,14.4666,14.35,14.35,0.0,0.01,0.0213967,220080.0,225095.0,225095.0,1.08667,0.956666,0.983874,1.51627
4874,2056.16,71785.9,648988.0,43644.8,11997.0,0.99263,35170.6,9765.69,45389.2,12176.7,1.0867,508853.0,140135.0,0.0857708,65467.1,17995.5,950.714,0.0229284,0.968248,0.918152,0.991815,1.97073,0.687106,0.65,0.653945,49324.5,0.270808,14.4682,14.3497,14.3497,0.0,0.01,0.0214184,220159.0,225174.0,225174.0,1.0867,0.95665,0.98363,1.51512
4875,2056.17,71798.6,649156.0,43662.9,11998.9,0.991611,35176.0,9768.29,45376.3,12174.7,1.08673,508986.0,140170.0,0.0857842,65494.4,17998.3,950.73,0.0229357,0.968249,0.91695,0.991695,1.97109,0.686809,0.65,0.654002,49311.9,0.270786,14.4697,14.3495,14.3495,0.0,0.01,0.0214397,220237.0,225253.0,225253.0,1.08673,0.956633,0.98339,1.51397
4876,2056.19,71811.6,649323.0,43680.8,12000.7,0.990589,35181.6,9770.88,45363.0,12172.7,1.08677,509118.0,140205.0,0.0857969,65521.2,18001.0,950.746,0.0229429,0.968262,0.915767,0.991577,1.97144,0.686505,0.65,0.654057,49299.0,0.270761,14.4711,14.3493,14.3493,0.0,0.01,0.0214606,220315.0,225332.0,225332.0,1.08677,0.956617,0.983153,1.51283
4877,2056.2,71824.7,649491.0,43698.3,12002.5,0.989567,35187.3,9773.48,45349.5,12170.8,1.0868,509251.0,140240.0,0.0858089,65547.5,18003.7,950.763,0.0229498,0.968286,0.914604,0.99146,1.9718,0.686197,0.65,0.65411,49285.8,0.270734,14.4726,14.349,14.349,0.0,0.01,0.021481,220394.0,225410.0,225410.0,1.0868,0.956601,0.982921,1.5117
4878,2056.22,71837.9,649659.0,43715.5,12004.2,0.988543,35193.0,9776.07,45335.8,12168.9,1.08683,509384.0,140275.0,0.0858203,65573.3,18006.3,950.779,0.0229566,0.968323,0.91346,0.991346,1.97216,0.685883,0.65,0.654161,49272.4,0.270704,14.474,14.3488,14.3488,0.0,0.01,0.021501,220472.0,225488.0,225488.0,1.08683,0.956584,0.982692,1.51057
4879,2056.23,71851.4,649827.0,43732.4,12005.9,0.987519,35198.8,9778.66,45321.9,12167.1,1.08686,509517.0,140309.0,0.085831,65598.6,18008.9,950.795,0.0229632,0.968371,0.912338,0.991234,1.97252,0.685563,0.65,0.65421,49258.7,0.270672,14.4754,14.3485,14.3485,0.0,0.01,0.0215206,220550.0,225567.0,225567.0,1.08686,0.956568,0.982468,1.50946
4880,2056.25,71865.1,649995.0,43748.9,12007.6,0.986494,35204.7,9781.26,45307.7,12165.4,1.0869,509651.0,140344.0,0.085841,65623.4,18011.4,950.811,0.0229696,0.968431,0.911237,0.991124,1.97288,0.685239,0.65,0.654256,49244.8,0.270637,14.4768,14.3483,14.3483,0.0,0.01,0.0215397,220629.0,225645.0,225645.0,1.0869,0.956552,0.982247,1.50835
4881,2056.27,71879.0,650163.0,43765.2,12009.3,0.985469,35210.7,9783.85,45293.3,12163.7,1.08693,509784.0,140379.0,0.0858504,65647.8,18013.9,950.828,0.0229759,0.968503,0.910157,0.991016,1.97324,0.68491,0.65,0.654299,49230.6,0.2706,14.4781,14.348,14.348,0.0,0.01,0.0215584,220707.0,225722.0,225722.0,1.08693,0.956535,0.982031,1.50725
4882,2056.28,71893.1,650332.0,43781.1,12010.9,0.984443,35216.8,9786.44,45278.8,12162.1,1.08696,509918.0,140414.0,0.0858591,65671.6,18016.3,950.844,0.022982,0.968586,0.9091,0.99091,1.9736,0.684577,0.65,0.65434,49216.3,0.27056,14.4794,14.3478,14.3478,0.0,0.01,0.0215766,220786.0,225800.0,225800.0,1.08696,0.956519,0.98182,1.50617
4883,2056.3,71907.4,650500.0,43796.7,12012.5,0.983418,35222.9,9789.03,45264.1,12160.5,1.08699,510052.0,140448.0,0.0858672,65695.0,18018.7,950.86,0.022988,0.968681,0.908066,0.990807,1.97396,0.684239,0.65,0.654378,49201.8,0.270518,14.4807,14.3475,14.3475,0.0,0.01,0.0215943,220864.0,225878.0,225878.0,1.08699,0.956503,0.981613,1.50508
4884,2056.31,71921.9,650669.0,43812.0,12014.0,0.982392,35229.2,9791.62,45249.2,12159.0,1.08703,510186.0,140483.0,0.0858746,65718.0,18021.0,950.876,0.0229937,0.968787,0.907056,0.990706,1.97431,0.683896,0.65,0.654413,49187.1,0.270474,14.4819,14.3473,14.3473,0.0,0.01,0.0216116,220942.0,225955.0,225955.0,1.08703,0.956486,0.981411,1.50401
4885,2056.33,71936.6,650838.0,43827.0,12015.5,0.981367,35235.6,9794.2,45234.2,12157.6,1.08706,510320.0,140518.0,0.0858814,65740.4,18023.3,950.892,0.0229993,0.968905,0.90607,0.990607,1.97467,0.68355,0.65,0.654445,49172.3,0.270427,14.4831,14.3471,14.3471,0.0,0.01,0.0216284,221021.0,226032.0,226032.0,1.08706,0.95647,0.981214,1.50295
4886,2056.34,71951.6,651007.0,43841.6,12017.0,0.980343,35242.0,9796.79,45219.0,12156.3,1.08709,510454.0,140553.0,0.0858875,65762.4,18025.5,950.909,0.0230048,0.969034,0.905108,0.990511,1.97503,0.683199,0.65,0.654474,49157.3,0.270377,14.4843,14.3468,14.3468,0.0,0.01,0.0216448,221099.0,226109.0,226109.0,1.08709,0.956454,0.981022,1.50189
4887,2056.36,71966.8,651176.0,43856.0,12018.4,0.979319,35248.5,9799.37,45203.8,12155.0,1.08712,510588.0,140587.0,0.085893,65783.9,18027.7,950.925,0.02301,0.969174,0.904172,0.990417,1.97539,0.682845,0.65,0.654499,49142.2,0.270325,14.4854,14.3466,14.3466,0.0,0.01,0.0216606,221177.0,226186.0,226186.0,1.08712,0.956438,0.980834,1.50085
4888,2056.38,71982.2,651345.0,43870.0,12019.9,0.978296,35255.2,9801.96,45188.4,12153.8,1.08716,510723.0,140622.0,0.0858979,65805.0,18029.8,950.941,0.0230151,0.969326,0.903261,0.990326,1.97575,0.682487,0.65,0.654521,49126.9,0.27027,14.4865,14.3463,14.3463,0.0,0.01,0.021676,221255.0,226262.0,226262.0,1.08716,0.956421,0.980652,1.49981
4889,2056.39,71997.9,651514.0,43883.7,12021.3,0.977273,35261.9,9804.54,45173.0,12152.7,1.08719,510857.0,140657.0,0.0859021,65825.6,18031.9,950.957,0.0230201,0.969488,0.902376,0.990238,1.97611,0.682126,0.65,0.654539,49111.6,0.270213,14.4875,14.3461,14.3461,0.0,0.01,0.0216909,221334.0,226338.0,226338.0,1.08719,0.956405,0.980475,1.49879
4890,2056.41,72013.7,651683.0,43897.2,12022.6,0.976252,35268.8,9807.12,45157.5,12151.7,1.08722,510992.0,140691.0,0.0859058,65845.7,18033.9,950.973,0.0230249,0.969661,0.901517,0.990152,1.97647,0.681762,0.65,0.654554,49096.2,0.270153,14.4885,14.3458,14.3458,0.0,0.01,0.0217052,221412.0,226414.0,226414.0,1.08722,0.956389,0.980303,1.49777
4891,2056.42,72029.9,651853.0,43910.3,12024.0,0.975232,35275.7,9809.7,45141.9,12150.7,1.08726,511127.0,140726.0,0.0859088,65865.4,18035.9,950.989,0.0230295,0.969844,0.900686,0.990069,1.97683,0.681394,0.65,0.654566,49080.7,0.27009,14.4895,14.3456,14.3456,0.0,0.01,0.0217191,221490.0,226490.0,226490.0,1.08726,0.956372,0.980137,1.49677
4892,2056.44,72046.2,652022.0,43923.1,12025.3,0.974213,35282.8,9812.28,45126.2,12149.9,1.08729,511262.0,140760.0,0.0859112,65884.7,18037.9,951.006,0.023034,0.970038,0.899882,0.989988,1.97719,0.681023,0.65,0.654573,49065.2,0.270025,14.4904,14.3453,14.3453,0.0,0.01,0.0217325,221568.0,226566.0,226566.0,1.08729,0.956356,0.979976,1.49579
4893,2056.45,72062.9,652192.0,43935.7,12026.6,0.973196,35289.9,9814.86,45110.5,12149.1,1.08732,511397.0,140795.0,0.085913,65903.5,18039.9,951.022,0.0230384,0.970242,0.899105,0.989911,1.97755,0.68065,0.65,0.654576,49049.6,0.269958,14.4913,14.3451,14.3451,0.0,0.01,0.0217454,221646.0,226641.0,226641.0,1.08732,0.95634,0.979821,1.49482
4894,2056.47,72079.7,652362.0,43947.9,12027.9,0.97218,35297.2,9817.43,45094.8,12148.4,1.08735,511532.0,140830.0,0.0859143,65921.8,18041.8,951.038,0.0230425,0.970456,0.898357,0.989836,1.97791,0.680274,0.65,0.654576,49034.0,0.269888,14.4922,14.3449,14.3449,0.0,0.01,0.0217577,221724.0,226716.0,226716.0,1.08735,0.956324,0.979671,1.49386
4895,2056.48,72096.8,652531.0,43959.8,12029.1,0.971167,35304.5,9820.01,45079.1,12147.8,1.08739,511667.0,140864.0,0.0859149,65939.8,18043.7,951.054,0.0230466,0.970681,0.897637,0.989764,1.97827,0.679896,0.65,0.654571,49018.3,0.269815,14.493,14.3446,14.3446,0.0,0.01,0.0217696,221802.0,226791.0,226791.0,1.08739,0.956307,0.979527,1.49291
4896,2056.5,72114.2,652701.0,43971.5,12030.4,0.970155,35312.0,9822.58,45063.3,12147.3,1.08742,511802.0,140899.0,0.085915,65957.2,18045.5,951.07,0.0230505,0.970915,0.896946,0.989695,1.97863,0.679515,0.65,0.654562,49002.7,0.26974,14.4937,14.3444,14.3444,0.0,0.01,0.0217809,221880.0,226866.0,226866.0,1.08742,0.956291,0.979389,1.49199
4897,2056.52,72131.8,652871.0,43982.9,12031.6,0.969145,35319.6,9825.15,45047.6,12146.9,1.08745,511938.0,140933.0,0.0859145,65974.3,18047.4,951.086,0.0230542,0.971158,0.896284,0.989628,1.97899,0.679132,0.65,0.654548,48987.0,0.269662,14.4945,14.3441,14.3441,0.0,0.01,0.0217917,221958.0,226940.0,226940.0,1.08745,0.956275,0.979257,1.49107
4898,2056.53,72149.6,653041.0,43994.0,12032.8,0.968137,35327.2,9827.72,45031.9,12146.6,1.08748,512073.0,140968.0,0.0859134,65990.9,18049.2,951.102,0.0230578,0.971411,0.895651,0.989565,1.97935,0.678748,0.65,0.654531,48971.4,0.269582,14.4951,14.3439,14.3439,0.0,0.01,0.0218019,222036.0,227015.0,227015.0,1.08748,0.956259,0.97913,1.49018
4899,2056.55,72167.8,653211.0,44004.8,12034.0,0.967131,35335.0,9830.29,45016.2,12146.3,1.08752,512208.0,141002.0,0.0859118,66007.2,18050.9,951.119,0.0230612,0.971674,0.895048,0.989505,1.97971,0.678361,0.65,0.654509,48955.8,0.269499,14.4958,14.3436,14.3436,0.0,0.01,0.0218116,222114.0,227088.0,227088.0,1.08752,0.956242,0.97901,1.4893
4900,2056.56,72186.1,653380.0,44015.3,12035.1,0.966128,35342.9,9832.86,45000.6,12146.2,1.08755,512344.0,141037.0,0.0859097,66023.0,18052.7,951.135,0.0230646,0.971945,0.894475,0.989448,1.98007,0.677974,0.65,0.654482,48940.3,0.269414,14.4964,14.3434,14.3434,0.0,0.01,0.0218208,222191.0,227162.0,227162.0,1.08755,0.956226,0.978895,1.48844
4901,2056.58,72204.7,653550.0,44025.6,12036.3,0.965127,35350.9,9835.42,44985.0,12146.2,1.08758,512479.0,141071.0,0.085907,66038.4,18054.4,951.151,0.0230677,0.972225,0.893932,0.989393,1.98043,0.677584,0.65,0.654451,48924.8,0.269326,14.4969,14.3432,14.3432,0.0,0.01,0.0218293,222269.0,227236.0,227236.0,1.08758,0.95621,0.978786,1.4876
4902,2056.59,72223.6,653720.0,44035.6,12037.4,0.964128,35359.0,9837.99,44969.5,12146.2,1.08761,512615.0,141105.0,0.0859038,66053.4,18056.1,951.167,0.0230708,0.972514,0.89342,0.989342,1.98079,0.677194,0.65,0.654415,48909.4,0.269236,14.4974,14.3429,14.3429,0.0,0.01,0.0218374,222347.0,227309.0,227309.0,1.08761,0.956194,0.978684,1.48677
4903,2056.61,72242.7,653890.0,44045.3,12038.6,0.963132,35367.3,9840.55,44954.1,12146.4,1.08764,512751.0,141140.0,0.0859,66067.9,18057.8,951.183,0.0230737,0.972811,0.892937,0.989294,1.98115,0.676802,0.65,0.654374,48894.1,0.269143,14.4979,14.3427,14.3427,0.0,0.01,0.0218449,222424.0,227381.0,227381.0,1.08764,0.956178,0.978588,1.48597
4904,2056.62,72262.1,654060.0,44054.8,12039.7,0.962139,35375.6,9843.11,44938.7,12146.7,1.08768,512886.0,141174.0,0.0858958,66082.1,18059.5,951.199,0.0230765,0.973116,0.892486,0.989249,1.98151,0.67641,0.65,0.654329,48878.8,0.269048,14.4983,14.3424,14.3424,0.0,0.01,0.0218518,222502.0,227454.0,227454.0,1.08768,0.956161,0.978497,1.48518
4905,2056.64,72281.7,654230.0,44064.0,12040.8,0.961148,35384.1,9845.67,44923.5,12147.0,1.08771,513022.0,141208.0,0.085891,66096.0,18061.2,951.215,0.0230791,0.973429,0.892066,0.989207,1.98187,0.676017,0.65,0.654279,48863.7,0.26895,14.4987,14.3422,14.3422,0.0,0.01,0.0218581,222579.0,227526.0,227526.0,1.08771,0.956145,0.978413,1.48442
4906,2056.66,72301.6,654400.0,44072.9,12041.9,0.96016,35392.6,9848.23,44908.3,12147.5,1.08774,513157.0,141243.0,0.0858858,66109.4,18062.9,951.232,0.0230816,0.97375,0.891676,0.989168,1.98224,0.675624,0.65,0.654224,48848.7,0.26885,14.499,14.3419,14.3419,0.0,0.01,0.0218638,222656.0,227598.0,227598.0,1.08774,0.956129,0.978335,1.48367
4907,2056.67,72321.7,654570.0,44081.6,12043.0,0.959176,35401.3,9850.79,44893.3,12148.1,1.08777,513293.0,141277.0,0.08588,66122.4,18064.5,951.248,0.023084,0.974078,0.891318,0.989132,1.9826,0.67523,0.65,0.654163,48833.8,0.268748,14.4993,14.3417,14.3417,0.0,0.01,0.021869,222734.0,227670.0,227670.0,1.08777,0.956113,0.978264,1.48295
