,time (year),cbc,cbc1980,cbsr,ccsd,csr,elti,gbc,isr,nccr,pi,pu,tgir,tir,wbc
499,1987.8,0.0757858,0.06,0.027835,0.0557858,-0.010755,0.0180661,0.032835,0.01708,0.02,0.0181425,0.0526995,0.0509011,0.032835,0.0557858
500,1987.81,0.0756616,0.06,0.027667,0.0556616,-0.0107207,0.0180662,0.032667,0.0169463,0.02,0.0181606,0.0529436,0.0507332,0.032667,0.0556616
501,1987.83,0.0755367,0.06,0.0274995,0.0555367,-0.0106854,0.0180663,0.0324995,0.0168141,0.02,0.018179,0.0531853,0.0505658,0.0324995,0.0555367
502,1987.84,0.0754111,0.06,0.0273325,0.0554111,-0.0106489,0.0180665,0.0323325,0.0166836,0.02,0.0181976,0.0534245,0.050399,0.0323325,0.0554111
503,1987.86,0.0752849,0.06,0.0271661,0.0552849,-0.0106115,0.0180667,0.0321661,0.0165546,0.02,0.0182163,0.0536613,0.0502328,0.0321661,0.0552849
504,1987.88,0.075158,0.06,0.0270003,0.055158,-0.010573,0.0180669,0.0320003,0.0164273,0.02,0.0182352,0.0538956,0.0500673,0.0320003,0.055158
505,1987.89,0.0750306,0.06,0.0268351,0.0550306,-0.0105336,0.0180672,0.0318351,0.0163015,0.02,0.0182542,0.0541274,0.0499023,0.0318351,0.0550306
506,1987.91,0.0749025,0.06,0.0266705,0.0549025,-0.0104933,0.0180675,0.0316705,0.0161773,0.02,0.0182733,0.0543567,0.049738,0.0316705,0.0549025
507,1987.92,0.0747739,0.06,0.0265066,0.0547739,-0.010452,0.0180678,0.0315066,0.0160546,0.02,0.0182924,0.0545835,0.0495744,0.0315066,0.0547739
508,1987.94,0.0746447,0.06,0.0263433,0.0546447,-0.0104098,0.0180682,0.0313433,0.0159335,0.02,0.0183116,0.0548077,0.0494114,0.0313433,0.0546447
509,1987.95,0.074515,0.06,0.0261806,0.054515,-0.0103667,0.0180686,0.0311806,0.0158139,0.02,0.0183308,0.0550295,0.0492492,0.0311806,0.054515
510,1987.97,0.0743848,0.06,0.0260186,0.0543848,-0.0103229,0.018069,0.0310186,0.0156958,0.02,0.0183499,0.0552486,0.0490876,0.0310186,0.0543848
511,1987.98,0.0742541,0.06,0.0258573,0.0542541,-0.0102782,0.0180694,0.0308573,0.0155792,0.02,0.018369,0.0554652,0.0489267,0.0308573,0.0542541
512,1988.0,0.0741229,0.06,0.0256967,0.0541229,-0.0102327,0.0180699,0.0306967,0.0154641,0.02,0.018388,0.0556792,0.0487666,0.0306967,0.0541229
513,1988.02,0.0739912,0.06,0.0255368,0.0539912,-0.0101864,0.0180704,0.0305368,0.0153504,0.02,0.0184068,0.0558906,0.0486072,0.0305368,0.0539912
514,1988.03,0.0738591,0.06,0.0253777,0.0538591,-0.0101395,0.0180709,0.0303777,0.0152382,0.02,0.0184256,0.0560994,0.0484486,0.0303777,0.0538591
515,1988.05,0.0737266,0.06,0.0252193,0.0537266,-0.0100918,0.0180714,0.0302193,0.0151275,0.02,0.0184441,0.0563056,0.0482907,0.0302193,0.0537266
516,1988.06,0.0735937,0.06,0.0250616,0.0535937,-0.0100434,0.018072,0.0300616,0.0150182,0.02,0.0184625,0.0565092,0.0481336,0.0300616,0.0535937
517,1988.08,0.0734603,0.06,0.0249046,0.0534603,-0.00999434,0.0180726,0.0299046,0.0149103,0.02,0.0184806,0.0567102,0.0479773,0.0299046,0.0534603
518,1988.09,0.0733267,0.06,0.0247485,0.0533267,-0.00994466,0.0180733,0.0297485,0.0148038,0.02,0.0184985,0.0569085,0.0478218,0.0297485,0.0533267
519,1988.11,0.0731926,0.06,0.0245931,0.0531926,-0.00989437,0.0180739,0.0295931,0.0146987,0.02,0.0185161,0.0571042,0.047667,0.0295931,0.0531926
520,1988.12,0.0730583,0.06,0.0244385,0.0530583,-0.00984348,0.0180746,0.0294385,0.014595,0.02,0.0185333,0.0572972,0.0475131,0.0294385,0.0530583
521,1988.14,0.0729236,0.06,0.0242847,0.0529236,-0.00979204,0.0180753,0.0292847,0.0144927,0.02,0.0185503,0.0574876,0.04736,0.0292847,0.0529236
522,1988.16,0.0727886,0.06,0.0241317,0.0527886,-0.00974005,0.0180761,0.0291317,0.0143916,0.02,0.0185669,0.0576753,0.0472078,0.0291317,0.0527886
523,1988.17,0.0726533,0.06,0.0239795,0.0526533,-0.00968754,0.0180769,0.0289795,0.014292,0.02,0.018583,0.0578603,0.0470564,0.0289795,0.0526533
524,1988.19,0.0725178,0.06,0.0238281,0.0525178,-0.00963453,0.0180776,0.0288281,0.0141936,0.02,0.0185988,0.0580426,0.0469058,0.0288281,0.0525178
525,1988.2,0.072382,0.06,0.0236776,0.052382,-0.00958105,0.0180785,0.0286776,0.0140965,0.02,0.0186142,0.0582223,0.0467561,0.0286776,0.052382
526,1988.22,0.072246,0.06,0.0235279,0.052246,-0.00952711,0.0180793,0.0285279,0.0140008,0.02,0.018629,0.0583992,0.0466072,0.0285279,0.052246
527,1988.23,0.0721098,0.06,0.023379,0.0521098,-0.00947274,0.0180802,0.028379,0.0139063,0.02,0.0186434,0.0585735,0.0464592,0.028379,0.0521098
528,1988.25,0.0719734,0.06,0.023231,0.0519734,-0.00941795,0.018081,0.028231,0.0138131,0.02,0.0186573,0.058745,0.0463121,0.028231,0.0519734
529,1988.27,0.0718368,0.06,0.0230839,0.0518368,-0.00936278,0.0180819,0.0280839,0.0137211,0.02,0.0186706,0.0589139,0.0461658,0.0280839,0.0518368
530,1988.28,0.0717,0.06,0.0229376,0.0517,-0.00930723,0.0180829,0.0279376,0.0136303,0.02,0.0186834,0.05908,0.0460204,0.0279376,0.0517
531,1988.3,0.0715631,0.06,0.0227921,0.0515631,-0.00925133,0.0180838,0.0277921,0.0135408,0.02,0.0186956,0.0592435,0.0458759,0.0277921,0.0515631
532,1988.31,0.071426,0.06,0.0226476,0.051426,-0.00919509,0.0180848,0.0276476,0.0134525,0.02,0.0187072,0.0594042,0.0457323,0.0276476,0.051426
533,1988.33,0.0712889,0.06,0.0225039,0.0512889,-0.00913854,0.0180857,0.0275039,0.0133654,0.02,0.0187181,0.0595622,0.0455896,0.0275039,0.0512889
534,1988.34,0.0711516,0.06,0.0223611,0.0511516,-0.00908169,0.0180867,0.0273611,0.0132794,0.02,0.0187285,0.0597175,0.0454478,0.0273611,0.0511516
535,1988.36,0.0710143,0.06,0.0222192,0.0510143,-0.00902456,0.0180877,0.0272192,0.0131947,0.02,0.0187381,0.05987,0.0453069,0.0272192,0.0510143
536,1988.38,0.0708769,0.06,0.0220782,0.0508768,-0.00896717,0.0180887,0.0270782,0.0131111,0.02,0.0187471,0.0600198,0.045167,0.0270782,0.0508768
537,1988.39,0.0707394,0.06,0.0219381,0.0507394,-0.00890952,0.0180898,0.0269381,0.0130286,0.02,0.0187553,0.0601669,0.0450279,0.0269381,0.0507394
538,1988.41,0.0706019,0.06,0.0217989,0.0506019,-0.00885165,0.0180908,0.0267989,0.0129472,0.02,0.0187629,0.0603113,0.0448897,0.0267989,0.0506019
539,1988.42,0.0704643,0.06,0.0216606,0.0504643,-0.00879356,0.0180919,0.0266606,0.012867,0.02,0.0187697,0.0604529,0.0447524,0.0266606,0.0504643
540,1988.44,0.0703267,0.06,0.0215232,0.0503267,-0.00873527,0.0180929,0.0265232,0.0127879,0.02,0.0187757,0.0605918,0.0446161,0.0265232,0.0503267
541,1988.45,0.0701892,0.06,0.0213867,0.0501892,-0.0086768,0.018094,0.0263867,0.0127099,0.02,0.018781,0.060728,0.0444807,0.0263867,0.0501892
542,1988.47,0.0700516,0.06,0.0212511,0.0500517,-0.00861815,0.0180951,0.0262511,0.012633,0.02,0.0187855,0.0608614,0.0443462,0.0262511,0.0500517
543,1988.48,0.0699141,0.06,0.0211165,0.0499141,-0.00855934,0.0180961,0.0261165,0.0125571,0.02,0.0187891,0.0609921,0.0442126,0.0261165,0.0499141
544,1988.5,0.0697767,0.06,0.0209827,0.0497767,-0.00850039,0.0180972,0.0259827,0.0124823,0.02,0.018792,0.0611201,0.0440799,0.0259827,0.0497767
545,1988.52,0.0696393,0.06,0.0208499,0.0496393,-0.0084413,0.0180983,0.0258499,0.0124086,0.02,0.018794,0.0612453,0.0439482,0.0258499,0.0496393
546,1988.53,0.0695019,0.06,0.020718,0.0495019,-0.00838209,0.0180994,0.025718,0.0123359,0.02,0.0187952,0.0613678,0.0438174,0.025718,0.0495019
547,1988.55,0.0693647,0.06,0.020587,0.0493647,-0.00832276,0.0181005,0.025587,0.0122643,0.02,0.0187955,0.0614876,0.0436875,0.025587,0.0493647
548,1988.56,0.0692275,0.06,0.020457,0.0492275,-0.00826334,0.0181016,0.025457,0.0121937,0.02,0.018795,0.0616047,0.0435586,0.025457,0.0492275
549,1988.58,0.0690905,0.06,0.0203279,0.0490905,-0.00820382,0.0181026,0.0253279,0.0121241,0.02,0.0187935,0.061719,0.0434305,0.0253279,0.0490905
550,1988.59,0.0689536,0.06,0.0201997,0.0489536,-0.00814422,0.0181037,0.0251997,0.0120555,0.02,0.0187912,0.0618306,0.0433034,0.0251997,0.0489536
551,1988.61,0.0688168,0.06,0.0200724,0.0488168,-0.00808455,0.0181048,0.0250724,0.0119879,0.02,0.018788,0.0619395,0.0431772,0.0250724,0.0488168
552,1988.62,0.0686802,0.06,0.0199461,0.0486802,-0.00802481,0.0181059,0.0249461,0.0119213,0.02,0.0187839,0.0620456,0.043052,0.0249461,0.0486802
553,1988.64,0.0685437,0.06,0.0198207,0.0485437,-0.00796502,0.0181069,0.0248207,0.0118557,0.02,0.0187788,0.0621491,0.0429277,0.0248207,0.0485437
554,1988.66,0.0684074,0.06,0.0196963,0.0484074,-0.00790518,0.018108,0.0246963,0.0117911,0.02,0.0187728,0.0622498,0.0428043,0.0246963,0.0484074
555,1988.67,0.0682713,0.06,0.0195728,0.0482713,-0.00784529,0.018109,0.0245728,0.0117275,0.02,0.018766,0.0623478,0.0426818,0.0245728,0.0482713
556,1988.69,0.0681354,0.06,0.0194502,0.0481354,-0.00778537,0.01811,0.0244502,0.0116648,0.02,0.0187581,0.0624431,0.0425602,0.0244502,0.0481354
557,1988.7,0.0679997,0.06,0.0193285,0.0479997,-0.00772542,0.0181111,0.0243285,0.0116031,0.02,0.0187494,0.0625357,0.0424396,0.0243285,0.0479997
558,1988.72,0.0678642,0.06,0.0192078,0.0478642,-0.00766544,0.018112,0.0242078,0.0115424,0.02,0.0187397,0.0626256,0.0423199,0.0242078,0.0478642
559,1988.73,0.0677289,0.06,0.0190881,0.0477289,-0.00760545,0.018113,0.0240881,0.0114826,0.02,0.018729,0.0627129,0.0422011,0.0240881,0.0477289
560,1988.75,0.0675939,0.06,0.0189692,0.0475939,-0.00754543,0.018114,0.0239692,0.0114238,0.02,0.0187174,0.0627974,0.0420832,0.0239692,0.0475939
561,1988.77,0.0674592,0.06,0.0188513,0.0474592,-0.0074854,0.0181149,0.0238513,0.0113659,0.02,0.0187049,0.0628792,0.0419663,0.0238513,0.0474592
562,1988.78,0.0673247,0.06,0.0187344,0.0473247,-0.00742536,0.0181159,0.0237344,0.011309,0.02,0.0186914,0.0629583,0.0418502,0.0237344,0.0473247
563,1988.8,0.0671904,0.06,0.0186183,0.0471904,-0.00736531,0.0181168,0.0236183,0.011253,0.02,0.018677,0.0630348,0.0417351,0.0236183,0.0471904
564,1988.81,0.0670565,0.06,0.0185033,0.0470565,-0.00730526,0.0181176,0.0235033,0.011198,0.02,0.0186616,0.0631086,0.0416209,0.0235033,0.0470565
565,1988.83,0.0669229,0.06,0.0183891,0.0469229,-0.0072452,0.0181185,0.0233891,0.0111439,0.02,0.0186453,0.0631797,0.0415076,0.0233891,0.0469229
566,1988.84,0.0667895,0.06,0.0182759,0.0467895,-0.00718514,0.0181193,0.0232759,0.0110908,0.02,0.0186281,0.0632482,0.0413952,0.0232759,0.0467895
567,1988.86,0.0666565,0.06,0.0181636,0.0466565,-0.00712508,0.0181201,0.0231636,0.0110386,0.02,0.0186099,0.063314,0.0412837,0.0231636,0.0466565
568,1988.88,0.0665238,0.06,0.0180523,0.0465238,-0.00706501,0.0181209,0.0230523,0.0109873,0.02,0.0185908,0.0633771,0.0411732,0.0230523,0.0465238
569,1988.89,0.0663914,0.06,0.0179419,0.0463914,-0.00700494,0.0181216,0.0229419,0.010937,0.02,0.0185708,0.0634376,0.0410635,0.0229419,0.0463914
570,1988.91,0.0662594,0.06,0.0178325,0.0462594,-0.00694487,0.0181223,0.0228325,0.0108876,0.02,0.0185498,0.0634954,0.0409548,0.0228325,0.0462594
571,1988.92,0.0661277,0.06,0.017724,0.0461277,-0.00688479,0.018123,0.022724,0.0108392,0.02,0.0185279,0.0635507,0.0408469,0.022724,0.0461277
572,1988.94,0.0659964,0.06,0.0176164,0.0459964,-0.0068247,0.0181236,0.0226164,0.0107917,0.02,0.0185052,0.0636032,0.04074,0.0226164,0.0459964
573,1988.95,0.0658655,0.06,0.0175097,0.0458655,-0.0067646,0.0181242,0.0225097,0.0107451,0.02,0.0184815,0.0636532,0.0406339,0.0225097,0.0458655
574,1988.97,0.0657349,0.06,0.017404,0.0457349,-0.0067045,0.0181248,0.022404,0.0106996,0.02,0.018457,0.0637005,0.0405288,0.022404,0.0457349
575,1988.98,0.0656048,0.06,0.0172993,0.0456048,-0.00664437,0.0181253,0.0222993,0.0106549,0.02,0.0184315,0.0637453,0.0404246,0.0222993,0.0456048
576,1989.0,0.065475,0.06,0.0171955,0.045475,-0.00658423,0.0181258,0.0221955,0.0106112,0.02,0.0184053,0.0637874,0.0403212,0.0221955,0.045475
577,1989.02,0.0653456,0.06,0.0170926,0.0453456,-0.00652407,0.0181262,0.0220926,0.0105685,0.02,0.0183781,0.0638269,0.0402188,0.0220926,0.0453456
578,1989.03,0.0652167,0.06,0.0169907,0.0452167,-0.00646388,0.0181266,0.0219907,0.0105268,0.02,0.0183501,0.0638639,0.0401172,0.0219907,0.0452167
579,1989.05,0.0650881,0.06,0.0168897,0.0450881,-0.00640366,0.0181269,0.0218897,0.010486,0.02,0.0183213,0.0638982,0.0400166,0.0218897,0.0450881
580,1989.06,0.06496,0.06,0.0167896,0.04496,-0.0063434,0.0181272,0.0217896,0.0104462,0.02,0.0182917,0.06393,0.0399168,0.0217896,0.04496
581,1989.08,0.0648324,0.06,0.0166905,0.0448324,-0.00628311,0.0181275,0.0216905,0.0104074,0.02,0.0182613,0.0639592,0.039818,0.0216905,0.0448324
582,1989.09,0.0647051,0.06,0.0165923,0.0447051,-0.00622276,0.0181277,0.0215923,0.0103695,0.02,0.0182301,0.0639859,0.03972,0.0215923,0.0447051
583,1989.11,0.0645784,0.06,0.0164951,0.0445784,-0.00616237,0.0181279,0.0214951,0.0103327,0.02,0.0181981,0.06401,0.0396229,0.0214951,0.0445784
584,1989.12,0.0644521,0.06,0.0163988,0.0444521,-0.00610191,0.018128,0.0213988,0.0102969,0.02,0.0181654,0.0640315,0.0395268,0.0213988,0.0444521
585,1989.14,0.0643262,0.06,0.0163034,0.0443262,-0.00604139,0.018128,0.0213035,0.0102621,0.02,0.018132,0.0640505,0.0394315,0.0213035,0.0443262
586,1989.16,0.0642009,0.06,0.0162091,0.0442009,-0.00598079,0.018128,0.0212091,0.0102283,0.02,0.0180978,0.064067,0.0393371,0.0212091,0.0442009
587,1989.17,0.064076,0.06,0.0161156,0.044076,-0.00592012,0.018128,0.0211156,0.0101955,0.02,0.018063,0.064081,0.0392436,0.0211156,0.044076
588,1989.19,0.0639516,0.06,0.0160231,0.0439516,-0.00585936,0.0181279,0.0210231,0.0101637,0.02,0.0180274,0.0640924,0.039151,0.0210231,0.0439516
589,1989.2,0.0638278,0.06,0.0159315,0.0438278,-0.00579851,0.0181277,0.0209315,0.010133,0.02,0.0179912,0.0641014,0.0390593,0.0209315,0.0438278
590,1989.22,0.0637044,0.06,0.0158409,0.0437044,-0.00573755,0.0181275,0.0208409,0.0101034,0.02,0.0179544,0.0641078,0.0389685,0.0208409,0.0437044
591,1989.23,0.0635815,0.06,0.0157513,0.0435815,-0.00567648,0.0181272,0.0207513,0.0100748,0.02,0.017917,0.0641118,0.0388785,0.0207513,0.0435815
592,1989.25,0.0634592,0.06,0.0156626,0.0434592,-0.0056153,0.0181269,0.0206626,0.0100473,0.02,0.0178789,0.0641132,0.0387895,0.0206626,0.0434592
593,1989.27,0.0633373,0.06,0.0155749,0.0433373,-0.00555399,0.0181265,0.0205749,0.0100209,0.02,0.0178403,0.0641122,0.0387014,0.0205749,0.0433373
594,1989.28,0.0632161,0.06,0.0154881,0.0432161,-0.00549254,0.0181261,0.0204881,0.00999554,0.02,0.0178011,0.0641088,0.0386142,0.0204881,0.0432161
595,1989.3,0.0630953,0.06,0.0154023,0.0430953,-0.00543095,0.0181256,0.0204023,0.00997132,0.02,0.0177615,0.0641028,0.0385278,0.0204023,0.0430953
596,1989.31,0.0629751,0.06,0.0153174,0.0429751,-0.0053692,0.018125,0.0203174,0.0099482,0.02,0.0177213,0.0640945,0.0384424,0.0203174,0.0429751
597,1989.33,0.0628555,0.06,0.0152335,0.0428554,-0.00530729,0.0181244,0.0202335,0.00992621,0.02,0.0176806,0.0640837,0.0383579,0.0202335,0.0428554
598,1989.34,0.0627364,0.06,0.0151506,0.0427364,-0.00524522,0.0181237,0.0201506,0.00990537,0.02,0.0176395,0.0640704,0.0382743,0.0201506,0.0427364
599,1989.36,0.0626178,0.06,0.0150686,0.0426178,-0.00518296,0.0181229,0.0200686,0.00988567,0.02,0.0175979,0.0640548,0.0381916,0.0200686,0.0426178
600,1989.38,0.0624999,0.06,0.0149876,0.0424999,-0.00512051,0.0181221,0.0199876,0.00986714,0.02,0.017556,0.0640367,0.0381097,0.0199876,0.0424999
601,1989.39,0.0623825,0.06,0.0149076,0.0423825,-0.00505786,0.0181212,0.0199076,0.00984978,0.02,0.0175136,0.0640163,0.0380289,0.0199076,0.0423825
602,1989.41,0.0622657,0.06,0.0148286,0.0422657,-0.004995,0.0181203,0.0198286,0.00983361,0.02,0.0174709,0.0639934,0.0379489,0.0198286,0.0422657
603,1989.42,0.0621495,0.06,0.0147506,0.0421495,-0.00493192,0.0181193,0.0197506,0.00981864,0.02,0.0174279,0.0639682,0.0378698,0.0197506,0.0421495
604,1989.44,0.0620339,0.06,0.0146735,0.0420339,-0.00486862,0.0181182,0.0196735,0.00980488,0.02,0.0173846,0.0639406,0.0377917,0.0196735,0.0420339
605,1989.45,0.0619189,0.06,0.0145974,0.0419189,-0.00480508,0.018117,0.0195974,0.00979235,0.02,0.017341,0.0639106,0.0377145,0.0195974,0.0419189
606,1989.47,0.0618045,0.06,0.0145223,0.0418045,-0.00474129,0.0181158,0.0195223,0.00978106,0.02,0.0172972,0.0638783,0.0376382,0.0195223,0.0418045
607,1989.48,0.0616907,0.06,0.0144483,0.0416907,-0.00467724,0.0181145,0.0194483,0.00977102,0.02,0.0172532,0.0638436,0.0375628,0.0194483,0.0416907
608,1989.5,0.0615775,0.06,0.0143752,0.0415775,-0.00461293,0.0181132,0.0193752,0.00976225,0.02,0.0172089,0.0638066,0.0374884,0.0193752,0.0415775
609,1989.52,0.061465,0.06,0.0143031,0.041465,-0.00454834,0.0181118,0.0193031,0.00975476,0.02,0.0171645,0.0637673,0.0374149,0.0193031,0.041465
610,1989.53,0.0613531,0.06,0.014232,0.0413531,-0.00448347,0.0181103,0.019232,0.00974857,0.02,0.01712,0.0637257,0.0373423,0.019232,0.0413531
611,1989.55,0.0612418,0.06,0.014162,0.0412418,-0.0044183,0.0181088,0.019162,0.00974368,0.02,0.0170753,0.0636817,0.0372707,0.019162,0.0412418
612,1989.56,0.0611312,0.06,0.0140929,0.0411312,-0.00435283,0.0181071,0.0190929,0.00974012,0.02,0.0170306,0.0636355,0.0372001,0.0190929,0.0411312
613,1989.58,0.0610212,0.06,0.0140249,0.0410212,-0.00428704,0.0181055,0.0190249,0.00973789,0.02,0.0169858,0.063587,0.0371304,0.0190249,0.0410212
614,1989.59,0.0609119,0.06,0.0139579,0.0409119,-0.00422093,0.0181037,0.0189579,0.00973702,0.02,0.0169411,0.0635362,0.0370617,0.0189579,0.0409119
615,1989.61,0.0608033,0.06,0.013892,0.0408033,-0.00415449,0.0181019,0.018892,0.0097375,0.02,0.0168963,0.0634831,0.0369939,0.018892,0.0408033
616,1989.62,0.0606953,0.06,0.0138271,0.0406953,-0.00408771,0.0181,0.0188271,0.00973937,0.02,0.0168515,0.0634278,0.0369271,0.0188271,0.0406953
617,1989.64,0.060588,0.06,0.0137632,0.040588,-0.00402059,0.0180981,0.0187632,0.00974263,0.02,0.0168068,0.0633703,0.0368613,0.0187632,0.040588
618,1989.66,0.0604813,0.06,0.0137004,0.0404813,-0.0039531,0.018096,0.0187004,0.00974729,0.02,0.0167623,0.0633105,0.0367964,0.0187004,0.0404813
619,1989.67,0.0603754,0.06,0.0136386,0.0403754,-0.00388525,0.018094,0.0186386,0.00975337,0.02,0.0167178,0.0632485,0.0367326,0.0186386,0.0403754
620,1989.69,0.0602701,0.06,0.0135779,0.0402701,-0.00381703,0.0180918,0.0185779,0.00976089,0.02,0.0166735,0.0631843,0.0366697,0.0185779,0.0402701
621,1989.7,0.0601655,0.06,0.0135183,0.0401655,-0.00374842,0.0180896,0.0185183,0.00976985,0.02,0.0166294,0.0631178,0.0366079,0.0185183,0.0401655
622,1989.72,0.0600617,0.06,0.0134597,0.0400617,-0.00367943,0.0180873,0.0184597,0.00978028,0.02,0.0165854,0.0630492,0.036547,0.0184597,0.0400617
623,1989.73,0.0599585,0.06,0.0134022,0.0399585,-0.00361004,0.018085,0.0184022,0.00979218,0.02,0.0165418,0.0629784,0.0364872,0.0184022,0.0399585
624,1989.75,0.0598561,0.06,0.0133458,0.0398561,-0.00354024,0.0180825,0.0183458,0.00980557,0.02,0.0164983,0.0629054,0.0364284,0.0183458,0.0398561
625,1989.77,0.0597544,0.06,0.0132905,0.0397544,-0.00347003,0.0180801,0.0182905,0.00982046,0.02,0.0164552,0.0628303,0.0363706,0.0182905,0.0397544
626,1989.78,0.0596534,0.06,0.0132363,0.0396534,-0.00339941,0.0180775,0.0182363,0.00983686,0.02,0.0164124,0.062753,0.0363138,0.0182363,0.0396534
627,1989.8,0.0595531,0.06,0.0131832,0.0395531,-0.00332836,0.0180749,0.0181832,0.0098548,0.02,0.0163699,0.0626736,0.0362581,0.0181832,0.0395531
628,1989.81,0.0594536,0.06,0.0131312,0.0394536,-0.00325688,0.0180723,0.0181312,0.00987427,0.02,0.0163279,0.0625921,0.0362034,0.0181312,0.0394536
629,1989.83,0.0593548,0.06,0.0130803,0.0393548,-0.00318497,0.0180695,0.0180803,0.00989529,0.02,0.0162862,0.0625084,0.0361498,0.0180803,0.0393548
630,1989.84,0.0592567,0.06,0.0130305,0.0392567,-0.00311261,0.0180668,0.0180305,0.00991789,0.02,0.0162449,0.0624226,0.0360973,0.0180305,0.0392567
631,1989.86,0.0591595,0.06,0.0129819,0.0391595,-0.00303981,0.0180639,0.0179819,0.00994206,0.02,0.0162042,0.0623348,0.0360458,0.0179819,0.0391595
632,1989.88,0.0590629,0.06,0.0129344,0.0390629,-0.00296655,0.018061,0.0179344,0.00996781,0.02,0.0161639,0.0622448,0.0359954,0.0179344,0.0390629
633,1989.89,0.0589672,0.06,0.012888,0.0389672,-0.00289284,0.018058,0.017888,0.00999517,0.02,0.0161241,0.0621528,0.0359461,0.017888,0.0389672
634,1989.91,0.0588722,0.06,0.0128428,0.0388722,-0.00281867,0.018055,0.0178428,0.0100241,0.02,0.0160848,0.0620587,0.0358978,0.0178428,0.0388722
635,1989.92,0.058778,0.06,0.0127988,0.038778,-0.00274403,0.0180519,0.0177988,0.0100547,0.02,0.0160461,0.0619625,0.0358507,0.0177988,0.038778
636,1989.94,0.0586845,0.06,0.0127559,0.0386845,-0.00266892,0.0180488,0.0177559,0.010087,0.02,0.016008,0.0618644,0.0358047,0.0177559,0.0386845
637,1989.95,0.0585919,0.06,0.0127142,0.0385919,-0.00259334,0.0180456,0.0177142,0.0101209,0.02,0.0159705,0.0617641,0.0357598,0.0177142,0.0385919
638,1989.97,0.0585001,0.06,0.0126737,0.0385001,-0.00251729,0.0180424,0.0176737,0.0101564,0.02,0.0159336,0.0616619,0.035716,0.0176737,0.0385001
639,1989.98,0.058409,0.06,0.0126343,0.038409,-0.00244076,0.0180391,0.0176343,0.0101936,0.02,0.0158974,0.0615577,0.0356734,0.0176343,0.038409
640,1990.0,0.0583188,0.06,0.0125962,0.0383188,-0.00236376,0.0180357,0.0175962,0.0102324,0.02,0.0158618,0.0614514,0.0356319,0.0175962,0.0383188
641,1990.02,0.0582294,0.06,0.0125593,0.0382294,-0.00228627,0.0180323,0.0175593,0.010273,0.02,0.015827,0.0613432,0.0355916,0.0175593,0.0382294
642,1990.03,0.0581408,0.06,0.0125235,0.0381408,-0.0022083,0.0180289,0.0175235,0.0103152,0.02,0.0157929,0.061233,0.0355524,0.0175235,0.0381408
643,1990.05,0.058053,0.06,0.012489,0.038053,-0.00212985,0.0180254,0.017489,0.0103592,0.02,0.0157595,0.0611208,0.0355144,0.017489,0.038053
644,1990.06,0.0579661,0.06,0.0124558,0.0379661,-0.00205091,0.0180219,0.0174558,0.0104049,0.02,0.0157269,0.0610067,0.0354776,0.0174558,0.0379661
645,1990.08,0.05788,0.06,0.0124237,0.03788,-0.00197149,0.0180183,0.0174237,0.0104522,0.02,0.0156951,0.0608906,0.035442,0.0174237,0.03788
646,1990.09,0.0577947,0.06,0.0123929,0.0377947,-0.00189159,0.0180146,0.0173929,0.0105013,0.02,0.0156641,0.0607726,0.0354076,0.0173929,0.0377947
647,1990.11,0.0577103,0.06,0.0123634,0.0377103,-0.00181121,0.018011,0.0173634,0.0105521,0.02,0.0156339,0.0606527,0.0353743,0.0173634,0.0377103
648,1990.12,0.0576268,0.06,0.0123351,0.0376268,-0.00173035,0.0180073,0.0173351,0.0106047,0.02,0.0156046,0.0605308,0.0353423,0.0173351,0.0376268
649,1990.14,0.0575441,0.06,0.012308,0.0375441,-0.00164901,0.0180035,0.017308,0.010659,0.02,0.0155761,0.0604071,0.0353115,0.017308,0.0375441
650,1990.16,0.0574623,0.06,0.0122823,0.0374623,-0.00156719,0.0179997,0.0172823,0.0107151,0.02,0.0155485,0.0602815,0.035282,0.0172823,0.0374623
651,1990.17,0.0573813,0.06,0.0122578,0.0373813,-0.0014849,0.0179959,0.0172578,0.0107729,0.02,0.0155218,0.060154,0.0352536,0.0172578,0.0373813
652,1990.19,0.0573013,0.06,0.0122346,0.0373013,-0.00140214,0.017992,0.0172346,0.0108324,0.02,0.015496,0.0600246,0.0352266,0.0172346,0.0373013
653,1990.2,0.0572221,0.06,0.0122127,0.0372221,-0.00131891,0.0179881,0.0172127,0.0108937,0.02,0.0154711,0.0598934,0.0352008,0.0172127,0.0372221
654,1990.22,0.0571439,0.06,0.012192,0.0371439,-0.00123522,0.0179842,0.017192,0.0109568,0.02,0.0154472,0.0597604,0.0351762,0.017192,0.0371439
655,1990.23,0.0570665,0.06,0.0121727,0.0370665,-0.00115107,0.0179802,0.0171727,0.0110217,0.02,0.0154242,0.0596255,0.035153,0.0171727,0.0370665
656,1990.25,0.05699,0.06,0.0121548,0.03699,-0.00106646,0.0179762,0.0171548,0.0110883,0.02,0.0154022,0.0594888,0.035131,0.0171548,0.03699
657,1990.27,0.0569145,0.06,0.0121381,0.0369145,-0.000981405,0.0179722,0.0171381,0.0111567,0.02,0.0153812,0.0593503,0.0351103,0.0171381,0.0369145
658,1990.28,0.0568398,0.06,0.0121228,0.0368398,-0.000895907,0.0179681,0.0171228,0.0112269,0.02,0.0153612,0.0592099,0.0350909,0.0171228,0.0368398
